開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2017/03/18,2中京3,晴,6,3歳未勝利,,芝1200,18,良,1:10.2,34.4-35.8,モンスールデジール,酒井学,[西]福島信晴,ヤクシャハソロッタ,ユキエファルコン
2017/03/18,2中京3,晴,7,4歳以上500万下,,ダ1800,16,良,1:54.5,38.2-38.2,アクセラレート,戸崎圭太,[西]佐々木晶,ヒルノサルバドール,ドリームリヴァール
2017/03/18,2中京3,曇,8,4歳以上500万下,,芝1600,16,良,1:34.2,35.4-35.6,ルネイション,田辺裕信,[東]栗田徹,レイリオン,エクストラファイン
2017/03/18,2中京3,曇,9,恵那特別(1000万下),,ダ1200,16,良,1:12.3,35.5-36.8,コンテナ,戸崎圭太,[西]牧浦充徳,ブロンズテーラー,マイグランクロア
2017/03/18,2中京3,曇,10,伊勢特別(1000万下),,ダ1900,16,良,1:59.6,30.7-38.8,テイエムグンカン,田中健,[西]木原一良,マイネルビクトリー,サンホッブズ
2017/03/18,2中京3,曇,11,中スポ賞ファルコンS(G3),,芝1400,16,良,1:21.1,34.0-35.3,コウソクストレート,戸崎圭太,[東]中舘英二,ボンセルヴィーソ,メイソンジュニア
2017/03/18,2中京3,曇,12,4歳以上500万下,,ダ1400,16,良,1:24.9,35.4-37.6,ミッキーデータ,荻野極,[西]松田国英,チカリータ,タガノグロリオーサ
2017/03/18,1阪神7,晴,1,3歳未勝利,,ダ1400,13,良,1:25.6,35.8-37.2,タガノマニカ,国分恭介,[西]石橋守,ファミーユボヌール,ピカロ
2017/03/18,1阪神7,晴,2,3歳未勝利,,ダ1800,16,良,1:52.8,36.0-38.1,ロードソリスト,福永祐一,[西]橋田満,ブルックリンソウル,ミラクルシップ
2017/03/18,1阪神7,晴,3,3歳未勝利,,ダ1200,16,良,1:12.8,35.3-37.5,ヨドノベスト,川須栄彦,[西]松元茂樹,キセキノホシ,タイキブリジャール
2017/03/18,1阪神7,晴,4,3歳新馬,,ダ1800,16,良,1:54.6,38.0-38.8,ミザイ,鮫島良太,[西]牧浦充徳,メイショウクロス,エイシンブルーム
2017/03/18,1阪神7,晴,5,3歳未勝利,,芝2000,14,良,2:01.8,36.0-35.6,アドマイヤアゼリ,ルメール,[西]須貝尚介,グレンマクナス,マスターコード
2017/03/18,1阪神7,晴,6,3歳500万下,,芝1400,12,良,1:22.3,35.1-35.3,イノバティブ,松若風馬,[東]相沢郁,ミセスワタナベ,ゴールドポセイドン
2017/03/18,1阪神7,晴,7,4歳以上500万下,,ダ1800,11,良,1:53.0,37.1-38.4,バイナリーコード,川田将雅,[西]野中賢二,デルマチャチャ,ロイヤルクルーズ
2017/03/18,1阪神7,曇,8,4歳以上500万下,,ダ1200,16,良,1:12.1,35.5-36.6,シンゼンスタチュー,太宰啓介,[西]飯田祐史,ワキノハガクレ,クリノサンレオ
2017/03/18,1阪神7,曇,9,須磨特別(1000万下),,芝1800,11,良,1:46.9,36.0-33.8,タニノアーバンシー,小牧太,[西]角居勝彦,ジークカイザー,ショウボート
2017/03/18,1阪神7,曇,10,なにわS(1600万下),,ダ1200,15,良,1:10.9,35.0-35.9,ジープルメリア,シュタル,[西]南井克巳,メイショウワダイコ,キャプテンシップ
2017/03/18,1阪神7,曇,11,若葉S(OP),,芝2000,11,良,2:00.3,35.0-35.9,アダムバローズ,池添謙一,[西]角田晃一,エクレアスパークル,インヴィクタ
2017/03/18,1阪神7,曇,12,4歳以上1000万下,,ダ1800,14,良,1:51.6,36.9-37.8,ニホンピロヘーゼル,ルメール,[西]安達昭夫,フォンターナリーリ,ビスカリア
2017/03/12,2中山6,晴,1,3歳未勝利,,ダ1200,16,良,1:12.9,34.9-38.0,ポップシンガー,津村明秀,[東]鈴木伸尋,レディカママル,トゥザイオン
