開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1993/04/24,3京都1,曇,5,障害4歳以上未勝利,,障3000,7,良,3:21.0,105.0-0.0,ヒノデロッキー,熊沢重文,[西]内藤繁春,フミノスピード,センターローズ
1993/04/24,3京都1,雨,6,4歳未勝利,,芝2200,13,良,2:16.2,36.9-36.9,テンシンランマン,小谷内秀,[西]戸山為夫,サンカンオー,トキネラ
1993/04/24,3京都1,雨,7,4歳500万下,,ダ1400,15,重,1:23.8,35.6-36.3,シヨノサンビーム,松永幹夫,[西]庄野穂積,カモンカモンカモン,セントエイカン
1993/04/24,3京都1,雨,8,4歳以上500万下,,ダ1800,8,不,1:52.2,37.0-36.6,タマモファンタジー,岸滋彦,[西]吉永忍,ウォーターライン,ワンバン
1993/04/24,3京都1,雨,9,あずさ賞(500万下),,芝1600,12,重,1:35.8,34.1-37.8,キョウワアリシバ,石橋守,[西]吉岡八郎,ケイウーマン,イブキカミナリモン
1993/04/24,3京都1,曇,10,紫野特別(900万下),,芝2400,11,重,2:30.7,38.7-35.6,オンワードシャドウ,河内洋,[西]柴田政見,チアズスワロー,キョウエイキーマン
1993/04/24,3京都1,曇,11,栗東S(OP),,ダ1400,13,不,1:22.9,34.8-36.5,メイショウホムラ,松永幹夫,[西]高橋成忠,ヒデノリード,コウエイダッシュ
1993/04/24,3京都1,曇,12,4歳以上900万下,,芝1600,15,重,1:35.9,36.0-36.0,ヴィーブシンボリ,藤田伸二,[西]武宏平,ヤマヒサウイング,ダイイチクルス
1993/04/18,3中山8,晴,1,4歳未出走,,ダ1800,13,良,1:56.7,36.8-39.2,ユーワフブキ,柴崎勇,[東]池上昌弘,ノアレディ,オカハヤオー
1993/04/18,3中山8,晴,2,4歳未勝利,,ダ1800,12,良,1:55.4,37.2-39.8,サーストンベルガー,横山典弘,[東]河野通文,スーパーエイブル,レインボーアトム
1993/04/18,3中山8,晴,3,4歳未勝利,,ダ1200,16,良,1:14.7,36.0-38.7,ショウクイン,木幡初広,[東]稲葉隆一,キタサンオーヒ,ロイヤルクロス
1993/04/18,3中山8,晴,4,4歳未勝利,,芝1800,16,良,1:50.4,36.9-36.1,ヒシウインド,柴田政人,[東]高木嘉夫,アイネスクロス,アゼリアブルーム
1993/04/18,3中山8,晴,5,4歳以上500万下,,ダ1200,16,良,1:13.7,35.6-38.1,ビビットローズ,根本康広,[東]矢野幸夫,アズマコスモ,クインアリス
1993/04/18,3中山8,晴,6,山藤賞(500万下),,芝1800,10,良,1:49.2,36.7-35.4,マウントロード,大塚栄三,[東]小林常泰,ホマレオーカン,スピードファイター
1993/04/18,3中山8,晴,7,舞浜特別(900万下),,ダ1800,10,良,1:51.6,36.5-38.0,トミケンドリーム,土谷智紀,[東]鈴木勝美,マルダイダンサー,セノエアトラス
1993/04/18,3中山8,晴,8,中山ヤングJS(900万下),,芝1600,10,良,1:35.3,35.9-35.8,オギボニータ,水流添久,[東]平井雄二,フレンチボーイ,ブランドミッシェル
1993/04/18,3中山8,晴,9,卯月S(1500万下),,芝1200,10,良,1:08.4,33.5-34.9,ビンゴハナコ,田中勝春,[東]柴田欣也,ベストフラッシュ,シンコウホープ
1993/04/18,3中山8,晴,10,皐月賞(G1),,芝2000,18,良,2:00.2,35.6-35.5,ナリタタイシン,武豊,[西]大久保正,ビワハヤヒデ,シクレノンシェリフ
1993/04/18,3中山8,晴,11,4歳以上900万下,,ダ1200,12,良,1:12.0,34.8-37.2,ベストダージリン,杉浦宏昭,[東]二本柳俊,レオダンサー,メジロフェンディー
1993/04/18,2阪神8,晴,1,4歳未出走,,ダ1200,12,良,1:15.3,36.1-39.2,マンジュデンアート,山田和広,[西]坪正直,シノビリカ,マチカネジライヤ
