開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2016/07/16,3中京5,曇,7,3歳未勝利,,芝2200,16,良,2:15.9,35.0-36.4,トゥルーハート,秋山真一,[西]庄野靖志,コンパッション,マリネリス,2:３歳,480.0
2016/07/16,3中京5,曇,8,3歳以上500万下,,芝2000,13,良,2:01.5,37.0-35.4,マイネルネーベル,和田竜二,[西]五十嵐忠,ストロングタイタン,ジャジャウマガール,3:３歳以上,750.0
2016/07/16,3中京5,晴,9,タイランドC(500万下),,芝1400,18,良,1:20.5,34.0-34.8,ロイヤルストリート,福永祐一,[西]藤原英昭,ナガラフラワー,カジノブギ,3:３歳以上,1050.0
2016/07/16,3中京5,晴,10,インディアT(1000万下),,ダ1900,16,良,1:59.1,29.8-37.8,スマートラファエル,福永祐一,[西]松田国英,マウントハレアカラ,キングカヌヌ,3:３歳以上,1500.0
2016/07/16,3中京5,晴,11,マレーシアC(1600万下),,芝2000,12,良,2:00.3,37.2-34.8,アングライフェン,川田将雅,[西]安田隆行,ヴォルシェーブ,エアアンセム,3:３歳以上,1820.0
2016/07/16,3中京5,晴,12,3歳以上500万下,,ダ1800,16,良,1:53.2,37.1-37.4,ヒデノインペリアル,柴田未崎,[西]梅田智之,ディープオーパス,サウスオブボーダー,3:３歳以上,750.0
2016/07/10,2函館2,曇,1,2歳未勝利,,芝1200,9,良,1:10.4,35.2-35.2,エスケークラウン,四位洋文,[西]木原一良,マイネルトルペード,マイネルヘミニス,1:２歳,500.0
2016/07/10,2函館2,曇,2,3歳未勝利,,ダ1000,12,良,0:58.9,34.9-35.6,トルシュローズ,太宰啓介,[西]高橋亮,フレッシュギャル,グランジュテ,2:３歳,480.0
2016/07/10,2函館2,曇,3,3歳未勝利,,芝2000,16,良,2:02.0,35.2-36.6,サトノオニキス,坂井瑠星,[西]矢作芳人,アルビオン,スイートメモリーズ,2:３歳,480.0
2016/07/10,2函館2,曇,4,3歳未勝利,,ダ1700,13,良,1:46.8,30.4-38.3,メイショウレンマ,加藤祥太,[西]沖芳夫,アタックガール,ロバストミノル,2:３歳,480.0
2016/07/10,2函館2,曇,5,2歳新馬,,芝1800,9,良,1:49.9,36.6-35.4,タガノアシュラ,浜中俊,[西]五十嵐忠,サトノアリシア,マイネルパンドーロ,1:２歳,700.0
2016/07/10,2函館2,曇,6,3歳未勝利,,芝1200,15,良,1:09.9,34.9-35.0,カゼノシッポ,三浦皇成,[東]武藤善則,ルピナスベル,ステイインハート,2:３歳,480.0
2016/07/10,2函館2,曇,7,3歳以上500万下,,ダ1000,12,良,0:58.9,35.2-35.5,ノボリクリーン,水口優也,[西]石橋守,マダムアグライア,パルパルパンダ,3:３歳以上,750.0
2016/07/10,2函館2,曇,8,3歳以上500万下,,芝2000,11,良,2:00.8,36.0-34.8,ミッキーロケット,池添謙一,[西]音無秀孝,ロングスピーク,シャインブライト,3:３歳以上,750.0
2016/07/10,2函館2,曇,9,3歳以上500万下,,ダ1700,11,良,1:45.8,29.4-39.1,ジュアンマリエ,原田和真,[東]池上昌弘,パラティーノ,パパラヴズマンボ,3:３歳以上,750.0
2016/07/10,2函館2,晴,10,立待岬特別(500万下),,芝1200,14,良,1:09.7,34.4-35.3,オートクレール,黛弘人,[東]中野栄治,アズマクィーン,ベルモントラハイナ,3:３歳以上,1050.0
2016/07/10,2函館2,晴,11,マリーンS(OP),,ダ1700,12,良,1:43.5,29.1-37.4,ショウナンアポロン,松岡正海,[東]古賀史生,ヒラボクプリンス,トミケンユークアイ,3:３歳以上,2200.0
2016/07/10,2函館2,晴,12,かもめ島特別(1000万下),,芝1800,13,良,1:47.4,35.0-36.6,マキシマムドパリ,藤岡佑介,[西]松元茂樹,ハツガツオ,ハナフブキ,3:３歳以上,1500.0
2016/07/10,2福島4,晴,1,2歳未勝利,,ダ1150,15,稍,1:09.0,31.6-37.4,アフターバーナー,内田博幸,[東]伊藤圭三,ハシルキセキ,シャインヴィットゥ,1:２歳,500.0
2016/07/10,2福島4,晴,2,2歳未勝利,,芝1200,10,良,1:10.6,35.2-35.4,ハッピーランラン,戸崎圭太,[東]手塚貴久,ダイイチターミナル,ガッテンパートナー,1:２歳,500.0
