開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2002/04/20,3京都1,曇,1,3歳未勝利,,ダ1400,16,良,1:27.3,35.5-39.3,スリーサンライズ,熊沢重文,[西]橋本寿正,モアスプレンダー,ピサノキプロス,2:３歳,510.0
2002/04/20,3京都1,曇,2,3歳未勝利,,芝1800,18,良,1:47.7,35.3-35.5,ホシノササヤキ,池添謙一,[西]音無秀孝,メイショウノビノビ,グリュックリヒ,2:３歳,510.0
2002/04/20,3京都1,曇,3,3歳未勝利,,芝1600,18,良,1:34.9,34.8-36.3,シアリアスバイオ,河内洋,[西]藤原英昭,グレートワーク,カシノコールミー,2:３歳,510.0
2002/04/20,3京都1,曇,4,3歳未勝利,,芝1200,18,良,1:09.8,34.3-35.5,パラダイスバウンド,池添謙一,[西]加用正,ナリタグランド,アモーレペガサス,2:３歳,510.0
2002/04/20,3京都1,曇,5,障害4歳以上OP,,障3170,14,良,3:31.8,108.0-0.0,ホッコーアンバー,熊沢重文,[西]浜田光正,マンボノリズム,ヤマニンエスコート,4:４歳以上,1500.0
2002/04/20,3京都1,曇,6,3歳500万下,,ダ1400,16,良,1:25.8,34.4-39.2,マヤノサリーダ,角田晃一,[西]安達昭夫,ルックミーナウ,ユウワンナイト,2:３歳,700.0
2002/04/20,3京都1,曇,7,4歳以上500万下,,ダ1800,16,良,1:53.7,36.1-39.4,コシズカンバス,柴原央明,[西]坂口正大,キャプテンバトラー,ハリケンソニック,4:４歳以上,750.0
2002/04/20,3京都1,曇,8,4歳以上1000万下,,芝1800,11,良,1:47.4,35.9-35.0,ギャンブルローズ,河内洋,[西]鮫島一歩,オシャレジョウズ,エアイゾルテ,4:４歳以上,1050.0
2002/04/20,3京都1,曇,9,ムーニーバレーRC賞(500万下),,芝2400,15,良,2:29.2,35.8-34.9,キーボランチ,安藤勝己,[西]音無秀孝,エイシンヒカリオー,オペラカスタム,2:３歳,1000.0
2002/04/20,3京都1,曇,10,メルボルンT(1600万下),,ダ1200,16,良,1:10.9,34.5-36.4,トーセンノースラン,Ｍデムー,[東]稗田研二,サンキンヘイロー,キンシストーン,4:４歳以上,1800.0
2002/04/20,3京都1,曇,11,オーストラリアT(OP),,芝1800,14,良,1:45.7,35.4-35.0,タフネススター,武幸四郎,[西]藤岡範士,アドマイヤカイザー,ダイイチダンヒル,4:４歳以上,2400.0
2002/04/20,3京都1,曇,12,シドニーT(1000万下),,芝1400,18,良,1:21.6,35.1-35.1,アドマイヤレース,藤田伸二,[西]作田誠二,シーキングザウェイ,ウインアスティオン,4:４歳以上,1450.0
2002/04/14,2中山8,晴,1,3歳未出走,,ダ1200,16,良,1:12.9,34.9-38.0,ケイアイギャラリー,柴田善臣,[東]石毛善彦,ジョウノハンター,ブレイブファイター,2:３歳,510.0
2002/04/14,2中山8,晴,2,3歳未勝利,,ダ1800,15,良,1:57.6,37.4-40.2,モレッタ,北村宏司,[東]萩原清,ラブザビュー,ヒシドリーム,2:３歳,510.0
2002/04/14,2中山8,晴,3,3歳未勝利,,ダ1200,16,良,1:12.5,34.6-37.9,トウショウクリーム,柄崎将寿,[東]尾形充弘,ポルテニア,サンワードバサット,2:３歳,510.0
2002/04/14,2中山8,晴,4,3歳未勝利,,ダ1800,14,良,1:56.1,36.8-40.0,グラスヴィンテージ,石崎隆之,[東]尾形充弘,ヒルオブトスカーナ,エイユータイヨウ,2:３歳,510.0
2002/04/14,2中山8,晴,5,3歳500万下,,ダ1800,14,良,1:54.5,36.2-39.5,クロウト,二本柳壮,[東]奥平真治,トーヨーサイレンス,サントマズル,2:３歳,700.0
2002/04/14,2中山8,晴,6,4歳以上500万下,,ダ1200,16,良,1:12.9,34.2-38.7,オトコノユウジョウ,中舘英二,[東]諏訪富三,ヒカルユウトウセイ,ポルタトーリ,4:４歳以上,750.0
2002/04/14,2中山8,晴,7,4歳以上500万下,,ダ1800,16,良,1:53.8,36.7-37.8,アクティブシチー,大塚栄三,[東]笹倉武久,コスモファルシオン,クリティカルフェア,4:４歳以上,750.0
2002/04/14,2中山8,晴,8,山藤賞(500万下),,芝1600,15,良,1:34.4,36.2-34.4,ミッドタウン,横山典弘,[東]鈴木伸尋,ハスラー,ウエスタンメジャー,2:３歳,1000.0
