開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2002/10/20,3中山6,小雨,4,3歳以上500万下,,ダ1800,11,稍,1:55.7,37.7-38.8,ユノブラウニー,菊沢隆徳,[東]鈴木康弘,シンプルイズベスト,ピアースアロー
2002/10/20,3中山6,小雨,5,障害3歳以上未勝利,,障2880,14,稍,3:15.6,111.0-0.0,ユーワブレイヴ,鈴木寿,[東]堀井雅広,エアコルサバード,テンビーエース
2002/10/20,3中山6,曇,6,3歳以上500万下,,ダ1800,8,稍,1:55.7,38.8-39.0,イサオヒート,菊沢隆徳,[東]河野通文,レストオブセール,エルガリート
2002/10/20,3中山6,曇,7,3歳以上500万下,,ダ1200,16,稍,1:12.4,34.0-38.4,マルターズデキシー,金子光希,[東]堀井雅広,ユーワライトニング,キャッツプライド
2002/10/20,3中山6,曇,8,3歳以上500万下,,芝2000,13,稍,2:01.7,36.8-35.9,ウインデュエル,横山典弘,[東]藤沢和雄,ワイルドユース,マイネルジェム
2002/10/20,3中山6,曇,9,プラタナス賞(500万下),,ダ1200,16,稍,1:12.3,33.0-39.3,グランドホリデイ,菊沢隆徳,[東]二ノ宮敬,トーセンサニー,ハギノベルテンポ
2002/10/20,3中山6,曇,10,袖ケ浦特別(1000万下),,芝1200,9,稍,1:08.1,32.9-35.2,イルバチオ,吉田豊,[東]小桧山悟,ニシノムーンライト,ダイワフォーチュン
2002/10/20,3中山6,曇,11,テレビ静岡賞(1600万下),,ダ1800,14,稍,1:54.8,36.8-40.2,ケージームテキ,内田利雄,[東]前田禎,クロッサンドラ,タヤスエトワール
2002/10/20,3中山6,曇,12,3歳以上1000万下,,ダ1800,14,稍,1:54.0,36.8-39.7,カイトヒルウインド,横山典弘,[東]国枝栄,トウショウコーラル,マイネルクオリティ
2002/10/20,4京都6,曇,1,2歳新馬,,芝1600,9,良,1:34.8,34.7-36.7,ビッグコング,蛯名正義,[西]中尾正,イットウセイ,メイショウフレンド
2002/10/20,4京都6,曇,2,2歳未勝利,,芝1600,17,良,1:34.6,34.4-36.6,アスクジュビリー,武豊,[西]伊藤雄二,マーブルバルダー,キタサントップガン
2002/10/20,4京都6,曇,3,3歳以上500万下,,ダ1400,16,稍,1:25.9,34.9-38.6,ローズレディ,武豊,[西]北橋修二,トウカイマイルド,タバスコキャロル
2002/10/20,4京都6,曇,4,3歳以上500万下,,ダ1200,16,稍,1:13.2,35.1-38.1,ブラックワンダー,武豊,[西]鮫島一歩,サンデーサンサン,トライアスロン
2002/10/20,4京都6,曇,5,3歳以上500万下,,ダ1800,15,稍,1:53.7,37.7-37.1,ニシノライメイ,河内洋,[西]松田正弘,スリーラディカル,ユーロウインド
2002/10/20,4京都6,曇,6,3歳以上500万下,,芝1600,18,良,1:34.4,35.2-35.3,フォルクローレ,四位洋文,[西]佐々木晶,タイキアルカディア,プレッジマイワード
2002/10/20,4京都6,曇,7,3歳以上1000万下,,ダ1800,12,稍,1:54.5,37.5-38.8,マリンパンサー,福永祐一,[西]田中章博,フェルメールブルー,ソシアルクイーン
2002/10/20,4京都6,曇,8,かえで賞(500万下),,芝1400,10,良,1:21.5,35.1-34.5,ピースオブワールド,福永祐一,[西]坂口正大,エースインザレース,ユキノスイトピー
2002/10/20,4京都6,曇,9,北野特別(1000万下),,芝1800,14,良,1:46.2,36.1-35.2,マチカネタグイナキ,武豊,[西]白井寿昭,マイネルプレスト,メジロアービン
2002/10/20,4京都6,雨,10,太秦S(1600万下),,ダ1400,14,稍,1:23.4,35.0-36.7,ニホンピロサート,藤田伸二,[西]松田博資,ビワシンセイキ,トーセンノースラン
2002/10/20,4京都6,雨,11,菊花賞(G1),,芝3000,18,良,3:05.9,34.6-35.4,ヒシミラクル,角田晃一,[西]佐山優,ファストタテヤマ,メガスターダム
