開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2002/08/17,3小倉3,晴,8,3歳以上500万下,,芝2000,14,良,2:00.1,34.5-36.9,シルキージュアン,和田竜二,[西]岩元市三,マルイチフライト,メイショウドバイ
2002/08/17,3小倉3,晴,9,国東特別(500万下),,芝1800,14,良,1:47.6,35.6-36.1,トリプレックス,武幸四郎,[西]角居勝彦,イリアンジャヤ,メイショウカイドウ
2002/08/17,3小倉3,晴,10,由布院特別(1000万下),,ダ1700,15,良,1:46.6,29.6-38.9,マルタカサイレンス,川原正一,[西]中竹和也,セゴビア,サンクールウイナー
2002/08/17,3小倉3,晴,11,北九州短距離S(1600万下),,芝1200,10,良,1:07.8,33.1-34.7,ビリーヴ,岩田康誠,[西]松元茂樹,オースミエルスト,テンザンデザート
2002/08/17,3小倉3,晴,12,3歳以上500万下,,芝1200,17,良,1:09.3,33.5-35.8,スパイシードール,福永祐一,[西]北橋修二,ゴッドノーブル,ユウセイント
2002/08/11,1札幌2,曇,1,3歳未勝利,,ダ1000,12,稍,1:00.7,35.9-36.7,モアスプレンダー,四位洋文,[西]崎山博樹,メルシーリンドウ,スカイゼウス
2002/08/11,1札幌2,曇,2,3歳未勝利,,ダ1700,13,稍,1:47.5,31.0-37.8,ローズボー,蛯名正義,[西]伊藤雄二,オーミフロレゾン,フォイアフォーゲル
2002/08/11,1札幌2,曇,3,3歳未勝利,,芝1200,16,良,1:10.9,34.8-36.1,エクセレントパレス,松永幹夫,[西]武宏平,ボトムライン,オンワードユウ
2002/08/11,1札幌2,曇,4,2歳新馬,,ダ1000,12,稍,1:00.5,36.0-36.5,ワンダーボーイ,松永幹夫,[西]伊藤雄二,ハコダテノユメ,キョウワパール
2002/08/11,1札幌2,曇,5,2歳新馬,,芝1200,16,良,1:10.8,34.2-36.6,サクラプレジデント,田中勝春,[東]小島太,マイジョーカー,ギャラハッド
2002/08/11,1札幌2,曇,6,3歳以上500万下,,ダ1700,13,稍,1:47.6,30.7-38.8,シルクラジアンス,横山典弘,[西]藤原英昭,メイプルスプリング,デルマパフューム
2002/08/11,1札幌2,曇,7,3歳以上500万下,,ダ1000,12,稍,0:59.2,34.9-36.1,ルナジェーナ,川島信二,[西]田所秀孝,エーピージョイフル,ケイシンミツル
2002/08/11,1札幌2,晴,8,3歳以上500万下,,芝1200,16,良,1:10.2,34.3-35.9,マイネルミレニアム,武士沢友,[東]菅原泰夫,ジョーペディグリー,スーリア
2002/08/11,1札幌2,晴,9,支笏湖特別(1000万下),,芝2600,9,良,2:42.4,37.7-35.5,シアトルリーダー,横山典弘,[西]土門一美,フロンティアシチー,スリートニービン
2002/08/11,1札幌2,曇,10,えりも特別(500万下),,ダ1700,13,良,1:45.3,29.8-36.8,アドマイヤジャック,藤田伸二,[西]鹿戸幸治,イブキリムジンオー,スズカツヨシ
2002/08/11,1札幌2,曇,11,クイーンS(G3),,芝1800,14,良,1:48.1,34.4-37.5,ミツワトップレディ,千田輝彦,[西]渡辺栄,ダイヤモンドビコー,サクラヴィクトリア
2002/08/11,1札幌2,曇,12,大倉山特別(1000万下),,芝1800,11,良,1:49.7,37.5-34.8,ネームヴァリュー,藤田伸二,[西]山内研二,ジョウノヴィーナス,ノブレスオブリッジ
2002/08/11,3新潟2,晴,1,2歳未勝利,,ダ1200,13,良,1:12.8,34.7-38.1,トーセンサニー,嘉藤貴行,[東]栗田博憲,アシーナ,マルターズバスター
2002/08/11,3新潟2,晴,2,3歳未勝利,,ダ1200,14,良,1:13.7,35.3-38.4,エスプリドコウヨウ,村田一誠,[東]中野栄治,ミヨノグリフィン,イブキファンタム
2002/08/11,3新潟2,曇,3,3歳未勝利,,芝2000,16,良,2:03.7,36.0-36.8,ショウナンアカツキ,村田一誠,[東]戸田博文,ベア,ヒストリアン
