開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2000/02/13,2京都6,曇,6,4歳500万下,,ダ1200,9,良,1:12.7,35.1-37.6,チアキ,小林徹弥,[西]土門一美,ワンモアアリュール,ビジネスチャンス
2000/02/13,2京都6,曇,7,4歳以上500万下,,ダ1400,11,良,1:25.7,34.9-38.6,メイショウシンカゲ,武幸四郎,[西]武邦彦,ロングオブキング,マルサンミッキー
2000/02/13,2京都6,曇,8,4歳以上500万下,,ダ1200,10,良,1:11.7,35.0-36.7,ランドアバロン,佐藤哲三,[西]吉岡八郎,スピーディドゥ,ロッコーオロシ
2000/02/13,2京都6,曇,9,木津川特別(900万下),,芝1600,10,良,1:34.8,34.5-37.1,グラールキング,河内洋,[西]松永善晴,キョウワデインヒル,マコトタイタン
2000/02/13,2京都6,曇,10,北山S(1600万下),,ダ1800,16,良,1:51.2,36.1-37.1,タマモストロング,小池隆生,[西]吉永忍,マーブルシーク,トシザミカ
2000/02/13,2京都6,曇,11,きさらぎ賞(G3),,芝1800,12,良,1:48.0,35.7-35.5,シルヴァコクピット,武豊,[西]安田隆行,エリモブライアン,キングザファクト
2000/02/13,2京都6,曇,12,4歳以上900万下,,ダ1200,15,良,1:12.0,34.4-37.6,キングナムラ,小林徹弥,[西]目野哲也,ヤマニンエリプス,グレートデュナミス
2000/02/13,1小倉6,晴,1,4歳未勝利,,ダ1700,7,良,1:52.7,31.2-41.9,サクセスソーサー,白坂聡,[西]北橋修二,オースミミリオン,ルールエース
2000/02/13,1小倉6,晴,2,4歳未勝利,,芝1800,12,良,1:51.8,37.4-36.0,エリモロマンス,山田泰誠,[西]大久保正,ハコダテノホシ,ザロンメイ
2000/02/13,1小倉6,晴,3,4歳未勝利,,芝1200,10,良,1:10.4,35.3-35.1,マヤノタリーク,橋本美純,[西]坂口正大,マルタカウィナー,シェープアップ
2000/02/13,1小倉6,晴,4,4歳未勝利,,芝2000,10,良,2:03.5,34.8-38.1,アサカグローリー,土肥幸広,[西]佐山優,マイネルクリムゾン,ウイズアンドリュー
2000/02/13,1小倉6,晴,5,4歳以上500万下,,ダ1000,12,良,1:01.2,35.6-37.5,オースミアモール,高橋智大,[東]菅原泰夫,ヴァンドノワール,ユウキビショップ
2000/02/13,1小倉6,晴,6,4歳以上500万下,,ダ1700,10,良,1:49.2,30.3-39.6,マーケットプライス,松田大作,[西]松元省一,ヒシフェアー,アイラインシチー
2000/02/13,1小倉6,晴,7,4歳以上500万下,,芝1800,16,良,1:50.2,36.8-36.7,シンコーマサミ,千田輝彦,[西]吉永忍,ノアウィッシュ,ハートクラブ
2000/02/13,1小倉6,晴,8,4歳以上500万下,,芝2000,16,良,2:01.9,35.0-36.6,マーベラスランナー,勝浦正樹,[東]谷原義明,ターファンスズカ,ハートランドヒリュ
2000/02/13,1小倉6,晴,9,鳥栖特別(500万下),,ダ1700,8,良,1:49.1,31.5-37.7,スリーサンナイナー,千田輝彦,[西]藤岡範士,ダイワローヤル,ウィニングシャトル
2000/02/13,1小倉6,晴,10,くすのき賞(500万下),,芝1800,15,良,1:50.2,36.7-36.2,ミデオンビット,中舘英二,[東]河野通文,アイアンリアリティ,ジンワラベウタ
2000/02/13,1小倉6,晴,11,火の山特別(900万下),,芝1200,11,良,1:09.7,34.4-35.3,ニシオセーラム,高橋亮,[西]高橋隆,トラスティスカウト,サンドシャーディー
2000/02/13,1小倉6,晴,12,4歳以上500万下,,芝1200,15,良,1:10.0,34.5-35.5,アプリコットデュー,嶋田高宏,[東]鈴木康弘,コリーナデルナ,サイレントクルーズ
2000/02/12,1東京5,晴,1,4歳未勝利,,ダ1400,14,良,1:27.4,36.5-38.3,ムテキケンショー,徳吉孝士,[東]久恒久夫,ナンヨーノアラシ,タカトモフウジン
