開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1984/01/22,1中京2,晴,2,4歳未勝利,,ダ1700,10,稍,1:50.0,,ヤマニンキング,内田国夫,梅内慶蔵,カミノクラウド,タツノアサヒ
1984/01/22,1中京2,晴,3,4歳新馬,,ダ1700,8,稍,1:51.7,,ニシノライデン,伊藤清章,伊藤修司,ブゼンゼット,コバフヨウ
1984/01/22,1中京2,晴,4,5歳以上400万下,,ダ1000,16,稍,0:59.8,,フェミニンウイング,原田聖二,瀬戸口勉,グレイトビーム,フミノクローバー
1984/01/22,1中京2,晴,5,5歳以上400万下,,ダ1700,16,稍,1:48.0,,サクラマルゼン,吉沢宗一,久保田敏夫,クニシバオー,ガバナーフジイ
1984/01/22,1中京2,晴,6,4歳新馬,,ダ1000,14,稍,1:01.5,,シンミスアンサー,岩元市三,布施正,ミスグリシーヌ,グリーンヤマト
1984/01/22,1中京2,晴,7,5歳以上400万下,,ダ1000,16,稍,1:00.7,,ダイリンポーラ,佐藤等,佐々木猛,リュウナスラム,メジロモリエール
1984/01/22,1中京2,晴,8,5歳以上400万下,,ダ1700,16,稍,1:49.6,,ヤマトエタイ,高橋隆,大久保石松,アキノビューティ,ダイタクアロー
1984/01/22,1中京2,晴,9,フリージア賞(400万下),,ダ1700,10,稍,1:50.1,,マルブツローマン,野村彰彦,中村覚之助,ワッカオー,デマベンド
1984/01/22,1中京2,晴,10,知多特別(800万下),,ダ1700,9,稍,1:47.9,,テルノオージャ,飯田明弘,清水久雄,メイショウプリンス,ジムファースト
1984/01/22,1中京2,晴,11,中日新聞杯(OP),,ダ1700,9,稍,1:44.0,,アスコットエイト,五十嵐忠男,清水久雄,リュウボーイ,キクノエンジェル
1984/01/22,1中京2,晴,12,5歳以上400万下,,ダ1700,16,稍,1:48.9,,リックシルバー,田所秀孝,田所秀雄,サンエムガバナー,マツノカヌート
1984/01/22,1京都8,曇,1,4歳未勝利,,ダ1800,11,不,1:55.3,,サクセスロード,田原成貴,中尾正,リアルキング,キョウエイデビル
1984/01/22,1京都8,曇,2,4歳未勝利,,ダ1400,16,不,1:26.5,,スナークドリーム,増井裕,橋口弘次郎,クーキーガール,ベルプリンセス
1984/01/22,1京都8,曇,3,4歳新馬,,ダ1400,8,不,1:27.2,,キングマデリン,田島良保,谷栄次郎,バンブーノーザン,トレジャーオー
1984/01/22,1京都8,曇,4,5歳以上400万下,,ダ1700,9,不,1:48.2,,キシュウビート,佐野清広,上田武司,ロードプリンス,サチモユーホー
1984/01/22,1京都8,曇,6,4歳新馬,,ダ1400,9,不,1:26.9,,ミラクルサニー,田原成貴,田所稔,ウオーターメロディ,アルファジェス
1984/01/22,1京都8,曇,7,4歳新馬,,ダ1400,10,不,1:26.6,,ヤマニンペガサス,田島良保,池江泰郎,タイカブト,メジロクレイバン
1984/01/22,1京都8,曇,8,5歳以上400万下,,ダ1400,12,不,1:25.7,,アグネステンリュウ,田島良保,長浜彦三郎,ロッコーキング,ロングフレッシュ
1984/01/22,1京都8,曇,9,若菜賞(400万下),,ダ1400,14,不,1:24.7,,マルブツサーペン,猿橋重利,瀬戸口勉,トウカイローマン,コスモカイザー
1984/01/22,1京都8,曇,10,八坂特別(800万下),,ダ1200,14,不,1:11.1,,スズタカプリンセス,田原成貴,坂口正大,ノーザンポイント,シルバープリンス
