開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1984/05/13,1新潟8,曇,3,4歳未出走,,芝1600,8,稍,1:38.4,,ダイナリバー,木幡初広,稲葉隆一,アーネストプレア,ヒロベクトル
1984/05/13,1新潟8,小雨,4,4歳未勝利,,芝2000,13,稍,2:05.4,,ダイゴヒューマ,久保敏文,吉田三郎,トネアオバ,ヒダフドウオー
1984/05/13,1新潟8,小雨,5,4歳未勝利,,芝1200,13,稍,1:11.7,,ノースクリフ,宮田仁,大久保洋吉,プリティマテルダ,カレドニア
1984/05/13,1新潟8,小雨,6,5歳以上400万下,,ダ1700,12,稍,1:49.7,,スズイーグル,柏崎正次,山崎彰義,トサノホウセツ,スカイセンサー
1984/05/13,1新潟8,小雨,7,5歳以上400万下,,芝1600,13,稍,1:37.0,,ニッショウコロナ,柴崎勇,鈴木清,メジロキクヌス,ハイエイソウ
1984/05/13,1新潟8,小雨,8,胎内川特別(400万下),,芝2000,9,稍,2:05.2,,マコウレイ,柏崎正次,山崎彰義,ニシノバイオレット,タイシンビューティ
1984/05/13,1新潟8,小雨,9,月岡特別(400万下),,芝1400,11,稍,1:23.6,,ビクトリアハンター,久保敏文,大沢真,サンガバナー,スズランミサキ
1984/05/13,1新潟8,小雨,10,新潟大賞典(OP),,芝2200,13,稍,2:15.8,,ミクロンテンロー,橋口満朗,佐藤嘉秋,アバンティー,カシマボーイ
1984/05/13,1新潟8,小雨,11,5歳以上400万下,,芝1600,13,稍,1:36.6,,ダイナキャンディ,増沢末夫,松山康久,スラッシュ,タイフォックス
1984/05/13,2東京8,曇,1,4歳未勝利,,ダ1700,10,良,1:45.3,,キクボタン,安田富男,加藤修甫,イエローホマレ,トビウオ
1984/05/13,2東京8,曇,2,4歳未勝利,,ダ1600,10,良,1:38.9,,ヒロブレスト,塚越一弘,大久保良雄,ロータリーエンゼル,ブルーマリン
1984/05/13,2東京8,曇,3,4歳未勝利,,芝2000,9,良,2:06.3,,タイダルボア,柴田政人,新関力,ジャンボサンダー,グリーンダンデイ
1984/05/13,2東京8,曇,4,4歳未勝利,,芝1400,17,良,1:26.5,,アローアルテミス,柴田政人,高松三太,マサノサイエン,ハセノプリンセス
1984/05/13,2東京8,曇,5,5歳以上勝入400万円以下,,障3300,9,良,3:41.0,,ユーバーラッシェン,杉浦宏昭,二本柳俊夫,コウチショウグン,ピーチシャダイ
1984/05/13,2東京8,曇,6,4歳,,芝1800,6,良,1:52.6,,ケンセツエース,吉永正人,大久保良雄,ヘイアンテスコ,ヤマトオウカン
1984/05/13,2東京8,雨,7,4歳400万下,,芝1600,13,良,1:40.7,,チョウカイダンサー,根本康広,橋本輝雄,サファリクィーン,スピーリア
1984/05/13,2東京8,雨,8,5歳以上1300万下,,ダ1600,12,良,1:36.5,,コンノート,細川英二,相川勝敏,デリンジャーアモン,エイティレオ
1984/05/13,2東京8,雨,9,4歳中距離特別(400万下),,芝2000,9,良,2:06.1,,ハリケーンアサ,蛯沢誠治,成宮明光,ダービーリーダー,エコーエンゼル
1984/05/13,2東京8,雨,10,ARC国際騎手招待(800万下),,芝2400,12,良,2:31.5,,コーラルシー,大崎昭一,野平祐二,ドクターウイン,ハグロダイオー
1984/05/13,2東京8,雨,11,安田記念(OP),,芝1600,22,良,1:37.8,,ハッピープログレス,田原成貴,山本正司,ダスゲニー,サンオーイ
