開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1993/05/02,2東京4,曇,4,4歳未勝利,,芝1400,12,良,1:25.1,36.5-36.0,フリーズザライフ,岡部幸雄,[東]藤沢和雄,マシュウマリモ,マジックモーニング
1993/05/02,2東京4,曇,5,4歳未勝利,,芝1400,13,良,1:24.3,35.7-36.3,パーシャンフルート,徳吉孝士,[東]高松邦男,エルザシチー,マウントロマン
1993/05/02,2東京4,曇,6,4歳500万下,,芝2000,12,良,2:02.5,36.0-37.1,ビッグトリリオン,沢昭典,[東]尾形充弘,サーストンベルガー,カシワズシーザー
1993/05/02,2東京4,小雨,7,4歳500万下,,芝1600,9,良,1:36.3,35.8-35.9,ホクトフィル,柴田政人,[東]中野隆良,セントラルマドンナ,シーザースネイチャ
1993/05/02,2東京4,小雨,8,4歳以上900万下,,芝1600,9,良,1:36.3,34.7-37.6,ブランドミッシェル,横山典弘,[東]石栗龍雄,コウチポート,オンワードモニカ
1993/05/02,2東京4,雨,9,清里特別(900万下),,ダ1600,16,稍,1:37.2,35.4-37.6,ギンジロウ,加藤和宏,[東]富田六郎,ベストルチェー,ノーベルスター
1993/05/02,2東京4,雨,10,メトロポリタンS(OP),,芝2300,9,良,2:20.4,31.4-37.5,マーメイドタバン,大塚栄三,[東]和田正道,ツルマイナス,タケデンジュニア
1993/05/02,2東京4,雨,11,サンスポ4歳牝馬特別(G2),,芝2000,14,稍,2:01.5,36.2-36.7,ヤマヒサローレル,岡部幸雄,[西]湯浅三郎,メジロリリー,ワコーチカコ
1993/05/02,2東京4,雨,12,4歳以上500万下,,ダ1200,10,重,1:10.9,34.7-36.2,セイカテレサ,蛯名正義,[東]前田禎,クインアリス,ハルモニア
1993/05/02,3京都4,曇,1,4歳未勝利,,ダ1800,11,稍,1:55.2,37.8-37.3,リムジンテイオー,芹沢純一,[西]鹿戸明,シントップオー,ヤマニンレンドル
1993/05/02,3京都4,雨,2,4歳未勝利,,ダ1400,15,稍,1:25.2,35.1-38.0,サイコーアンナ,田原成貴,[西]浜田光正,カズノシラオキ,タイキマイラ
1993/05/02,3京都4,雨,3,4歳未勝利,,芝1800,12,良,1:50.5,35.8-37.2,ミリオンブルボン,藤田伸二,[西]橋口弘次,トーワサニー,ヒカリスイフト
1993/05/02,3京都4,雨,4,4歳未勝利,,芝1800,12,良,1:51.0,35.8-37.8,マーチングラン,小林徹弥,[西]目野哲也,スリーポリシー,ビッグメンデス
1993/05/02,3京都4,雨,5,障害4歳以上未勝利,,障3000,9,良,3:23.0,108.0-0.0,ミスターコウミョウ,中竹和也,[西]安藤正敏,ニホンピロオーサム,リスクオーカン
1993/05/02,3京都4,雨,6,4歳500万下,,ダ1200,12,重,1:12.2,34.6-37.6,ルネサンスシチー,小池隆生,[西]太宰義人,ミョウエイリボン,マルフレンド
1993/05/02,3京都4,雨,7,4歳500万下,,芝1600,13,稍,1:36.1,36.3-35.9,バンダムリート,岸滋彦,[西]湯浅三郎,アロートゥスズカ,ボールドテンダー
1993/05/02,3京都4,雨,8,4歳以上500万下,,ダ1200,13,不,1:13.2,35.2-38.0,リュウフロリスト,菊沢隆仁,[西]宮本悳,グレートリーフ,タイフランセ
1993/05/02,3京都4,雨,9,シドニーT(900万下),,芝1600,12,稍,1:35.0,34.2-36.7,ワンダーブラスト,河内洋,[西]武邦彦,ヴィーブシンボリ,タマモシーザー
1993/05/02,3京都4,雨,10,メルボルンT(1500万下),,芝2400,12,稍,2:28.2,36.2-35.9,ナリタチカラ,武豊,[西]大久保正,グリーマン,アラタマワンダー
1993/05/02,3京都4,雨,11,オーストラリアT(OP),,芝1800,9,稍,1:48.6,37.0-35.5,ウィンザーモレノ,武豊,[西]橋田満,グレートロングラン,メイショウレグナム
