開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1997/09/13,2札幌5,曇,7,4歳以上500万下,,ダ1000,12,良,0:59.8,35.2-36.3,サムソンブルー,田原成貴,[西]鹿戸幸治,ウェイクチーター,ヒットパーク
1997/09/13,2札幌5,曇,8,4歳以上500万下,,ダ1700,11,良,1:46.4,31.0-37.7,ホーリーウィザード,熊沢重文,[西]橋本寿正,スプリングマーチ,グラスバスター
1997/09/13,2札幌5,曇,9,礼文特別(500万下),,芝1200,12,良,1:11.1,34.4-36.7,タカライジン,加藤和宏,[西]田所清広,メイショウライガー,タヤスサワヤカ
1997/09/13,2札幌5,曇,10,大倉山特別(900万下),,芝1800,13,良,1:48.6,35.7-36.3,ビワビーナス,藤田伸二,[西]松田博資,タガノサイレンス,トキオアクセル
1997/09/13,2札幌5,曇,11,アカシヤS(900万下),,ダ1700,12,良,1:46.0,29.9-38.2,キゼンチカラ,須貝尚介,[西]野元昭,アパラシオン,ロングスコウピオ
1997/09/13,2札幌5,曇,12,4歳以上500万下,,芝2000,14,良,2:02.8,35.5-37.9,ラモーダバンブー,山田泰誠,[西]谷潔,ダイワビアリッツ,マイネルサークル
1997/09/13,4中山3,曇,1,3歳未勝利,,芝1600,12,良,1:38.9,36.4-37.1,エレガントモア,大塚栄三,[東]本郷一彦,オースミブルボン,ノザキコマチ
1997/09/13,4中山3,曇,2,4歳未勝利,,ダ1800,16,良,1:56.7,37.2-40.2,サンキングシチー,宗像徹,[東]笹倉武久,ダンシングロード,ブルーサンダー
1997/09/13,4中山3,曇,3,4歳未勝利,,ダ1200,16,良,1:13.8,34.2-39.6,トキノハヤブサ,的場均,[東]二ノ宮敬,キョウエイスナップ,エプソムシャイニー
1997/09/13,4中山3,曇,4,4歳未勝利,,ダ1200,16,良,1:13.4,34.3-39.1,タイキフェアリー,岡部幸雄,[東]宗像義忠,セントエール,ナリタエイコウ
1997/09/13,4中山3,曇,5,4歳未勝利,,芝2000,18,良,2:03.9,37.8-36.2,マルゴアリエス,中舘英二,[東]加藤修甫,ソベラーノ,アイビリーブユー
1997/09/13,4中山3,曇,6,3歳新馬,,ダ1000,11,良,1:00.7,35.3-37.5,メジャータレント,中舘英二,[東]上原博之,ハリマオー,ワールドウッド
1997/09/13,4中山3,曇,7,3歳新馬,,芝1800,10,良,1:52.4,39.2-35.6,グラスワンダー,的場均,[東]尾形充弘,ビルトシェーン,メジロシャープ
1997/09/13,4中山3,曇,8,4歳以上500万下,,ダ1000,14,良,1:00.0,34.2-37.3,グレンツェンフーヘ,横山義行,[東]和田正道,ウエストメリー,スバラシイキョウ
1997/09/13,4中山3,曇,9,佐倉特別(500万下),,芝2500,16,良,2:36.6,30.3-37.8,フジヤマゲンスイ,岡部幸雄,[西]森秀行,ダイワローマ,ダンスオブマジック
1997/09/13,4中山3,曇,10,犬吠埼特別(900万下),,芝2000,12,良,2:03.5,36.9-37.2,ハヤテバラモン,岡部幸雄,[東]前田禎,セザンファイター,ヘイアンショウグン
1997/09/13,4中山3,曇,11,初風S(1600万下),,ダ1800,13,良,1:53.1,37.4-37.6,ゲイリーマグナム,後藤浩輝,[東]秋山雅一,ヨイチオー,ジェラスガイ
1997/09/13,4中山3,曇,12,4歳以上500万下,,芝1200,16,良,1:09.5,33.0-36.5,ガルフパール,後藤浩輝,[東]国枝栄,リーサルウェポン,ダイワリズ
1997/09/13,4阪神3,晴,1,3歳新馬,,ダ1200,8,良,1:14.4,35.8-38.6,サイコーデボネア,河内洋,[西]浜田光正,カネトシミーティア,フミノラッキー
1997/09/13,4阪神3,晴,2,3歳未勝利,,芝1600,16,良,1:36.9,35.3-36.8,マルブツオー,河北通,[西]大久保正,ミツルリュウホウ,コトヒデケンザン
