開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2004/08/14,3小倉1,晴,12,国東特別(500万下),,芝1800,10,良,1:47.7,36.1-35.6,メイショウハヤボシ,佐藤哲三,[西]吉岡八郎,アズマアビリティー,エイシンイイデサン
2004/08/08,2函館8,晴,1,2歳未勝利,,芝1800,13,良,1:52.0,35.9-37.8,シックスセンス,四位洋文,[西]長浜博之,セイウンビバーチェ,ケイアイヘネシー
2004/08/08,2函館8,晴,2,3歳未勝利,,ダ1700,13,良,1:47.6,30.7-37.4,レディクローリス,木幡初広,[東]宗像義忠,ミスパスカリ,ポートメリヨン
2004/08/08,2函館8,晴,3,3歳未勝利,,ダ1700,12,良,1:48.8,30.4-38.9,サクラプリンシパル,岡部幸雄,[東]小島太,ストライクフォース,カルストンオースオ
2004/08/08,2函館8,晴,4,3歳未勝利,,芝1200,16,良,1:10.8,34.8-36.0,センチメンタル,松永幹夫,[西]加藤敬二,アナタゴノミ,フォセット
2004/08/08,2函館8,晴,5,3歳以上500万下,,ダ1000,12,良,0:59.2,34.8-36.1,ケイエススプリング,和田竜二,[西]高橋成忠,セトノスニッパー,タマエックス
2004/08/08,2函館8,晴,6,3歳以上500万下,,ダ1700,13,良,1:46.7,31.1-37.0,オメガダイナソー,藤田伸二,[西]藤岡健一,サンマルアンサー,スリーリターン
2004/08/08,2函館8,晴,7,3歳以上500万下,,芝1200,15,良,1:10.4,34.6-35.8,チチンプイプイ,藤田伸二,[西]梅内忍,ダンシングブルーム,イナズマローレル
2004/08/08,2函館8,晴,8,3歳以上500万下,,芝2000,12,良,2:03.9,37.3-35.6,ホシノプレゼント,松永幹夫,[西]音無秀孝,ライブインザムーン,サンデーストリーム
2004/08/08,2函館8,晴,9,函館2歳S(G3),,芝1200,16,良,1:10.4,34.3-36.1,アンブロワーズ,ホワイト,[東]小島太,ディープサマー,カシマフラワー
2004/08/08,2函館8,晴,10,3歳以上500万下,,芝1800,14,良,1:49.8,36.4-36.5,マイネルレジオ,ホワイト,[東]高橋裕,レッドグラス,シゲルトリック
2004/08/08,2函館8,晴,11,七重浜特別(1000万下),,ダ1000,11,良,0:58.7,34.7-35.9,トーセンチヨノオー,ホワイト,[東]栗田博憲,トーホウアスカ,ケイアイギャラリー
2004/08/08,2函館8,晴,12,メジロマックイーンM(1000万下),,芝1800,12,良,1:49.1,34.8-37.7,ジョウノヴィーナス,ホワイト,[東]藤沢和雄,セイコーアカデミー,サムソンハッピー
2004/08/08,2新潟8,晴,1,2歳未勝利,,芝1600,9,良,1:36.6,36.5-34.4,スムースバリトン,蛯名正義,[東]国枝栄,センカク,バンドマスター
2004/08/08,2新潟8,晴,2,3歳未勝利,,ダ1200,15,良,1:13.8,35.1-38.7,スターオブジアース,北村宏司,[東]和田正道,モーニングミスト,エンジェルシード
2004/08/08,2新潟8,晴,3,3歳未勝利,,ダ1800,14,良,1:55.6,36.9-40.0,ファーストオーバー,柴田善臣,[東]清水利章,ショウナンガウディ,ロングベネフィット
2004/08/08,2新潟8,晴,4,3歳未勝利,,芝1000,18,良,0:56.0,33.4-33.4,チャリングクロス,田辺裕信,[東]小西一男,オワラマイヒメ,ケリーズナカヤマ
2004/08/08,2新潟8,晴,5,2歳新馬,,芝1200,14,良,1:11.0,35.4-35.6,レオソレイユ,北村宏司,[東]杉浦宏昭,サラトガフィズ,エイシンラージヒル
2004/08/08,2新潟8,晴,6,3歳未勝利,,芝2000,18,良,2:02.1,36.3-35.4,トーセンリッジ,二本柳壮,[東]菊川正達,ワイメアキャニオン,キングバトル
2004/08/08,2新潟8,晴,7,3歳以上500万下,,ダ1200,15,良,1:12.0,34.4-37.6,ウォーニングムスメ,後藤浩輝,[東]奥平真治,クールキャスケード,ドゥーウィズウイン
