開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2019/07/14,2函館4,晴,2,3歳未勝利,,ダ1700,11,稍,1:46.5,29.6-38.9,グッドヘルスバイオ,福永祐一,[西]池添学,ブライトアクトレス,スキンズマッチ,2:３歳,500.0
2019/07/14,2函館4,晴,3,3歳未勝利,,芝1200,11,良,1:10.0,34.2-35.8,ショウナンバニラ,池添謙一,[東]武市康男,インディゴブルー,フェニアンサイクル,2:３歳,500.0
2019/07/14,2函館4,晴,4,3歳未勝利,,芝2000,9,良,2:03.2,36.6-36.1,ブルーノバローズ,菱田裕二,[西]角田晃一,プライムシスター,ナミブ,2:３歳,500.0
2019/07/14,2函館4,晴,5,2歳新馬,,芝1800,7,良,1:54.1,40.0-35.1,サトノゴールド,武豊,[西]須貝尚介,プントファイヤー,コスモシャルドネ,1:２歳,700.0
2019/07/14,2函館4,曇,6,3歳未勝利,,ダ1700,11,稍,1:46.3,29.9-38.5,ボルンカズマ,横山武史,[東]栗田徹,シュロス,カーブドシール,2:３歳,500.0
2019/07/14,2函館4,曇,7,3歳以上1勝クラス,,芝2000,12,良,2:01.9,35.2-37.5,コパカティ,藤岡康太,[西]佐々木晶,ミスマリア,ミレフォリウム,3:３歳以上,750.0
2019/07/14,2函館4,曇,8,3歳以上1勝クラス,,ダ1700,14,稍,1:46.3,29.7-39.2,シンコーマーチャン,菅原明良,[東]土田稔,ブラックカード,ホウオウライジン,3:３歳以上,750.0
2019/07/14,2函館4,曇,9,下北半島特別(1勝クラス),,芝1200,11,良,1:09.3,34.4-34.9,サンノゼテソーロ,武豊,[東]田中博康,イーサンパンサー,ジュブリーユ,3:３歳以上,1050.0
2019/07/14,2函館4,曇,10,北海ハンデキャップ(2勝クラス),,芝2600,11,良,2:41.7,38.2-36.2,ポンデザール,藤岡康太,[東]堀宣行,ドリームスピリット,ラクローチェ,3:３歳以上,1500.0
2019/07/14,2函館4,曇,11,函館記念(G3),,芝2000,16,良,1:59.6,36.3-35.9,マイスタイル,田中勝春,[西]昆貢,マイネルファンロン,ステイフーリッシュ,3:３歳以上,4100.0
2019/07/14,2函館4,曇,12,渡島特別(2勝クラス),,ダ1700,12,稍,1:44.5,29.7-38.1,リワードアンヴァル,武豊,[東]藤原辰雄,レンブランサ,フォルツァエフ,3:３歳以上,1500.0
2019/07/14,2福島6,小雨,1,障害3歳以上未勝利,,障2770,9,重,3:06.5,108.0-0.0,エレガントクルーズ,小野寺祐,[東]黒岩陽一,スリーミュージアム,リングオブハピネス,3:３歳以上,780.0
2019/07/14,2福島6,小雨,2,3歳未勝利,,ダ1700,14,重,1:45.3,30.0-38.5,スースー,井上敏樹,[東]大和田成,ワンダーマンボ,フィナルタ,2:３歳,500.0
2019/07/14,2福島6,小雨,3,2歳未勝利,,芝1800,15,重,1:52.2,36.5-37.4,ウイングレイテスト,松岡正海,[東]青木孝文,コスモタイシ,ディンブラ,1:２歳,500.0
2019/07/14,2福島6,小雨,4,3歳未勝利,,ダ1700,14,重,1:46.1,30.8-37.9,タイセイシャトル,戸崎圭太,[東]斎藤誠,ジェイケイエース,ラスベガステソーロ,2:３歳,500.0
2019/07/14,2福島6,曇,5,2歳新馬,,芝1200,13,重,1:12.0,34.8-37.2,マイネルテナシャス,松岡正海,[東]萱野浩二,コスモビートイット,チンクエテッレ,1:２歳,700.0
2019/07/14,2福島6,曇,6,3歳未勝利,,芝2000,15,重,2:02.2,35.6-37.7,スパークオブライフ,藤田菜七,[東]小島茂之,スズロザーナ,ココリアッピア,2:３歳,500.0
2019/07/14,2福島6,小雨,7,3歳未勝利,,芝1200,16,重,1:10.3,33.9-36.4,トミケンルーア,丸山元気,[東]竹内正洋,ランドルーラー,マカリカ,2:３歳,500.0
2019/07/14,2福島6,小雨,8,3歳以上1勝クラス,,ダ1150,16,重,1:07.3,30.3-37.0,アロハブリーズ,三浦皇成,[東]鹿戸雄一,アイアムハヤスギル,ワイルドフォックス,3:３歳以上,750.0
2019/07/14,2福島6,小雨,9,開成山特別(1勝クラス),,芝2600,14,重,2:42.8,36.4-37.8,カイザーヴェッター,丸山元気,[東]黒岩陽一,エフェクトオン,エイプリルミスト,3:３歳以上,1050.0
