開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2019/08/24,2新潟9,晴,6,3歳以上1勝クラス,,芝1800,14,良,1:46.1,35.2-34.1,サトノダムゼル,Ｍ．デム,[東]堀宣行,モレッキ,ライル,3:３歳以上,750.0
2019/08/24,2新潟9,晴,7,3歳未勝利,,ダ1800,15,稍,1:55.3,38.0-39.1,ゼヒニオヨバズ,江田照男,[東]松山将樹,イフユーワナ,コットンスノー,2:３歳,500.0
2019/08/24,2新潟9,晴,8,新潟ジャンプS(J.G3),,障3250,11,良,3:32.2,103.1-0.0,マイブルーヘブン,平沢健治,[西]高橋義忠,コウユーヌレエフ,アズマタックン,3:３歳以上,2900.0
2019/08/24,2新潟9,晴,9,瀬波温泉特別(2勝クラス),,ダ1800,12,稍,1:53.3,37.2-38.0,トイガー,宮崎北斗,[東]高市圭二,アフターバーナー,ケイツーリラ,3:３歳以上,1500.0
2019/08/24,2新潟9,曇,10,稲妻S(3勝クラス),,芝1000,17,良,0:55.2,32.4-33.1,クールティアラ,津村明秀,[東]矢野英一,ブラッククローバー,サラドリーム,3:３歳以上,1820.0
2019/08/24,2新潟9,曇,11,BSN賞(L),,ダ1800,12,稍,1:50.7,36.8-37.4,アイファーイチオー,丸山元気,[西]上村洋行,サルサディオーネ,ホーリーブレイズ,3:３歳以上,2300.0
2019/08/24,2新潟9,曇,12,3歳以上1勝クラス,,芝1200,13,良,1:09.6,34.4-35.2,スピアーノ,津村明秀,[東]池上昌和,ナタラディーヴァ,シャウエン,3:３歳以上,750.0
2019/08/24,2小倉9,曇,1,2歳未勝利,,芝1200,11,良,1:09.3,34.3-35.0,ミーアシャム,北村友一,[西]池添学,マイレリーフ,メイショウユリシス,1:２歳,500.0
2019/08/24,2小倉9,曇,2,2歳未勝利,,芝1800,9,良,1:49.5,37.4-34.9,クリスティ,福永祐一,[西]杉山晴紀,スズカデレヤ,ヴァイスリヒト,1:２歳,500.0
2019/08/24,2小倉9,曇,3,3歳未勝利,,ダ1000,14,稍,0:58.5,34.5-35.5,ストームガスト,松山弘平,[西]寺島良,クーファピーカブー,ガールズロック,2:３歳,500.0
2019/08/24,2小倉9,曇,4,3歳未勝利,,芝2000,18,良,2:00.7,35.2-36.2,ゴースト,松山弘平,[西]橋口慎介,ローザンヌ,ランドリュウオー,2:３歳,500.0
2019/08/24,2小倉9,曇,5,2歳新馬,,芝1200,11,良,1:10.2,35.5-34.7,マイネルヘルト,国分優作,[西]西園正都,エグレムニ,ネクストエピソード,1:２歳,700.0
2019/08/24,2小倉9,曇,6,3歳未勝利,,ダ1700,16,稍,1:46.4,29.6-38.8,レッドシルヴァーナ,松山弘平,[西]松田国英,メイショウミチノク,マティス,2:３歳,500.0
2019/08/24,2小倉9,曇,7,3歳以上1勝クラス,,芝1800,15,良,1:47.0,35.7-35.1,ビックピクチャー,岩田望来,[西]藤原英昭,レディーキティ,パンコミード,3:３歳以上,750.0
2019/08/24,2小倉9,曇,8,3歳以上1勝クラス,,ダ1700,16,稍,1:45.7,29.5-38.3,タイサイ,中井裕二,[西]田所秀孝,テイエムクロムシャ,モズエロイコ,3:３歳以上,750.0
2019/08/24,2小倉9,曇,9,ひまわり賞(OP),,芝1200,17,良,1:09.9,33.6-36.3,イロゴトシ,小崎綾也,[西]牧田和弥,ローランダー,テイエムヤマカゼ,1:２歳,1400.0
2019/08/24,2小倉9,曇,10,西海賞(2勝クラス),,芝2000,11,良,1:59.6,36.2-35.6,ブライトムーン,福永祐一,[西]大久保龍,アロマドゥルセ,ウインルチル,3:３歳以上,1500.0
2019/08/24,2小倉9,曇,11,釜山S(3勝クラス),,ダ1700,11,稍,1:44.2,29.7-38.1,クルークハイト,松山弘平,[西]藤岡健一,ボードウォーク,ナンヨーイザヨイ,3:３歳以上,1820.0
2019/08/24,2小倉9,曇,12,3歳以上1勝クラス,,芝1200,18,良,1:08.3,33.5-34.8,マッスルマサムネ,斎藤新,[西]池添学,ジョニーズララバイ,クーファウェヌス,3:３歳以上,750.0
2019/08/18,2札幌2,晴,1,2歳未勝利,,芝1500,10,良,1:31.1,29.2-37.1,ヴェスターヴァルト,ルメール,[東]加藤征弘,グレイスフルダンス,メイショウチタン,1:２歳,500.0
