開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2019/09/21,4中山6,曇,10,セプテンバーS(3勝クラス),,芝1200,15,良,1:07.6,33.6-34.0,エスターテ,松岡正海,[東]伊藤伸一,エンゲージリング,ホープフルサイン
2019/09/21,4中山6,曇,11,ながつきS(OP),,ダ1200,15,良,1:09.0,33.0-36.0,ゴールドクイーン,古川吉洋,[西]坂口智康,ヒロシゲゴールド,ラインシュナイダー
2019/09/21,4中山6,曇,12,3歳以上2勝クラス,,芝1600,16,良,1:32.9,35.1-35.3,モルフェオルフェ,木幡育也,[東]大江原哲,ブレイブメジャー,サトノフォース
2019/09/21,4阪神6,曇,1,2歳未勝利,,ダ1200,9,稍,1:13.1,36.4-36.7,ファストボウラー,幸英明,[西]渡辺薫彦,シゲルカセイ,メイショウマサヒメ
2019/09/21,4阪神6,曇,2,2歳未勝利,,芝1600,14,良,1:34.3,35.0-35.0,シャドウブロッサム,ルメール,[西]藤岡健一,コルテジア,ロードベイリーフ
2019/09/21,4阪神6,曇,3,2歳未勝利,,芝1800,9,良,1:48.0,36.8-34.7,ソウルトレイン,ルメール,[西]西村真幸,ドゥーベ,ヴァイスリヒト
2019/09/21,4阪神6,曇,4,3歳以上1勝クラス,,ダ1800,9,稍,1:54.3,38.5-36.5,ルプレジール,岩田望来,[西]藤原英昭,サルサレイア,メイショウカスガ
2019/09/21,4阪神6,曇,5,2歳新馬,,芝1600,15,良,1:37.2,37.1-34.1,ロータスランド,福永祐一,[西]角居勝彦,スワーヴドン,セウラサーリ
2019/09/21,4阪神6,曇,6,3歳以上1勝クラス,,ダ1200,13,稍,1:12.4,35.3-37.1,デンコウハピネス,田中健,[西]坂口智康,メジャーハリケーン,サイモンミラベル
2019/09/21,4阪神6,曇,7,3歳以上1勝クラス,,ダ1800,10,稍,1:51.2,37.0-37.1,オーヴェルニュ,川田将雅,[西]西村真幸,プエルタデルソル,ハイクアウト
2019/09/21,4阪神6,曇,8,3歳以上1勝クラス,,芝2000,8,良,1:59.5,35.8-34.9,ダンスディライト,福永祐一,[西]松永幹夫,ニューポート,シャイニーピース
2019/09/21,4阪神6,曇,9,ききょうS(OP),,芝1400,6,良,1:22.1,36.5-33.8,プリンスリターン,原田和真,[西]加用正,ワンスカイ,シャレード
2019/09/21,4阪神6,曇,10,夕月特別(2勝クラス),,芝1800,8,良,1:45.3,35.7-33.9,ブランノワール,福永祐一,[西]須貝尚介,タンタラス,コパカティ
2019/09/21,4阪神6,曇,11,大阪スポーツ杯(3勝クラス),,ダ1400,13,稍,1:23.0,34.4-36.8,ビックリシタナモー,松若風馬,[西]音無秀孝,タガノジーニアス,フィールドセンス
2019/09/21,4阪神6,曇,12,3歳以上2勝クラス,,ダ2000,13,稍,2:03.8,34.8-37.7,コマビショウ,川田将雅,[西]南井克巳,スズカフロンティア,グラットシエル
2019/09/16,4中山5,雨,1,2歳未勝利,,ダ1200,15,不,1:13.0,33.7-39.3,プリンサン,菊沢一樹,[東]伊藤圭三,ディーカラーズ,ジュニパーベリー
2019/09/16,4中山5,雨,2,2歳未勝利,,芝1600,16,重,1:36.2,35.0-36.5,オムニプレゼンス,三浦皇成,[東]国枝栄,ソスピタ,ミルキーハート
2019/09/16,4中山5,雨,3,2歳未勝利,,芝2000,10,重,2:02.8,37.0-36.2,コロンドール,Ｍ．デム,[東]和田雄二,アマゾーヌ,ミスヒアリング
2019/09/16,4中山5,雨,4,障害3歳以上未勝利,,障2880,10,重,3:19.3,111.0-0.0,ラテールプロミーズ,五十嵐雄,[東]田村康仁,コウキチョウサン,ニシノベイオウルフ
2019/09/16,4中山5,雨,5,2歳新馬,,芝1600,15,重,1:36.9,35.3-36.1,ミアマンテ,ルメール,[東]木村哲也,タマノシュシュ,フルールエトワール
