開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2015/01/11,1京都4,曇,11,日刊スポシンザン記念(G3),,芝1600,12,良,1:34.8,35.7-34.7,グァンチャーレ,武豊,[西]北出成人,ロードフェリーチェ,ナヴィオン,2:３歳,3700.0
2015/01/11,1京都4,曇,12,4歳以上1000万下,,ダ1400,16,稍,1:25.3,35.6-37.2,クリノアマダブラム,小牧太,[西]谷潔,ミッキーアップル,アドマイヤキュート,4:４歳以上,1050.0
2015/01/10,1中山3,晴,1,3歳未勝利,,ダ1200,16,良,1:13.0,34.5-38.5,トゥルームーン,木幡初広,[東]牧光二,トリアンドルス,スズダリア,2:３歳,500.0
2015/01/10,1中山3,晴,2,3歳未勝利,,ダ1800,16,良,1:58.9,38.6-42.1,キングデュナミス,田辺裕信,[東]小島茂之,テイケイネクサス,マーブルヒル,2:３歳,500.0
2015/01/10,1中山3,晴,3,3歳新馬,,ダ1800,12,良,1:57.4,37.7-39.7,タイヨウノコ,吉田豊,[東]相沢郁,メイショウフェイク,モンドインテロ,2:３歳,600.0
2015/01/10,1中山3,晴,4,4歳以上500万下,,ダ1200,16,良,1:12.0,33.6-38.4,デルマネコムスメ,田辺裕信,[東]大和田成,チュウワベイビー,ヤマニンアタシャン,4:４歳以上,750.0
2015/01/10,1中山3,晴,5,3歳未勝利,,芝2200,16,良,2:16.4,36.9-36.1,プレイヤーハウス,村田一誠,[東]大和田成,メイアルーア,ミュゼダルタニアン,2:３歳,500.0
2015/01/10,1中山3,晴,6,3歳新馬,,芝2000,10,良,2:06.0,39.3-35.7,プレスクアイル,丸山元気,[東]木村哲也,アサクサハヤブサ,クラシックエース,2:３歳,600.0
2015/01/10,1中山3,晴,7,4歳以上500万下,,ダ1800,16,良,1:55.7,37.5-39.5,アーマークラッド,蛯名正義,[東]武井亮,サクラルコール,ストロングバルドル,4:４歳以上,750.0
2015/01/10,1中山3,晴,8,中山新春ジャンプS(OP),,障3200,14,良,3:35.6,108.0-0.0,ウォンテッド,高田潤,[西]松田国英,アップトゥデイト,テンジンキヨモリ,4:４歳以上,1500.0
2015/01/10,1中山3,晴,9,朱竹賞(500万下),,芝1200,16,良,1:09.1,33.8-35.3,ビヨンジオール,横山典弘,[東]的場均,キッズライトオン,スズカブレーン,2:３歳,1000.0
2015/01/10,1中山3,晴,10,成田特別(1000万下),,ダ2400,16,良,2:37.4,38.3-38.8,コスモナイスガイ,柴田大知,[東]金成貴史,ホワイトフリート,インストレーション,4:４歳以上,1500.0
2015/01/10,1中山3,晴,11,招福S(1600万下),,ダ1800,15,良,1:54.2,37.6-38.1,ストロングサウザー,田辺裕信,[東]久保田貴,マイネルバウンス,ベルウッドテラス,4:４歳以上,1820.0
2015/01/10,1中山3,晴,12,4歳以上500万下,,芝1600,16,良,1:34.3,35.0-35.3,マリーズケイ,石川裕紀,[東]伊藤大士,シングンジョーカー,チョコレートバイン,4:４歳以上,750.0
2015/01/10,1京都3,晴,1,3歳未勝利,,ダ1800,16,稍,1:53.3,37.0-36.0,ブチコ,岩田康誠,[西]音無秀孝,ティンバレス,ピアレスピンク,2:３歳,500.0
2015/01/10,1京都3,晴,2,3歳未勝利,,ダ1800,14,稍,1:53.2,36.1-37.2,バスタータイプ,和田竜二,[西]佐藤正雄,サンディークス,カフジペガサス,2:３歳,500.0
2015/01/10,1京都3,晴,3,3歳未勝利,,ダ1400,16,稍,1:25.7,35.5-37.5,ヤサカナンティー,藤田伸二,[西]浜田多実,ヘイムダル,セイジャッカル,2:３歳,500.0
2015/01/10,1京都3,晴,4,3歳新馬,,ダ1200,15,稍,1:12.9,35.4-37.5,グランジゲレイロ,藤田伸二,[西]昆貢,フロイデシューネル,デザートファイア,2:３歳,600.0
2015/01/10,1京都3,晴,5,3歳未勝利,,芝1800,15,良,1:48.2,35.6-35.7,ジェネラルゴジップ,Ｃ．デム,[西]平田修,エアマニング,サウンドバーニング,2:３歳,500.0
2015/01/10,1京都3,晴,6,3歳500万下,,ダ1200,11,稍,1:12.4,36.0-36.4,フィールドスラッピ,太宰啓介,[西]坂口正則,グランドポピー,トーホウレゼルヴ,2:３歳,720.0
