開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2015/02/07,1小倉1,小雨,11,早鞆特別(1000万下),,ダ1700,16,重,1:43.4,29.6-36.7,トップボンバー,松若風馬,[西]庄野靖志,サンライズワールド,エーペックス,4:４歳以上,1320.0
2015/02/07,1小倉1,晴,12,巌流島特別(500万下),,芝1200,18,稍,1:08.1,33.5-34.6,コスモドーム,丹内祐次,[東]鈴木康弘,ブラウンカイ,ワイレアワヒネ,4:４歳以上,910.0
2015/02/01,1東京2,晴,1,3歳未勝利,,ダ1300,16,重,1:19.2,29.8-36.8,コンドルヒデオ,ベリー,[東]田村康仁,ロックフォール,キョウエイプライド,2:３歳,500.0
2015/02/01,1東京2,晴,2,3歳新馬,,ダ1400,16,重,1:27.0,36.6-36.6,ナンゴクロマンス,吉原寛人,[東]佐藤吉勝,ソサエティクイーン,コウヨウクロノス,2:３歳,600.0
2015/02/01,1東京2,晴,3,3歳未勝利,,ダ1600,16,重,1:38.4,34.7-39.1,ワイルドダンサー,福永祐一,[東]久保田貴,ミュゼフローレンス,ステイリッチ,2:３歳,500.0
2015/02/01,1東京2,晴,4,障害4歳以上未勝利,,障3000,14,良,3:30.0,110.0-0.0,セイウンコレット,原田和真,[東]鈴木伸尋,レジアーネ,マイネルグート,4:４歳以上,700.0
2015/02/01,1東京2,晴,5,3歳未勝利,,芝1800,16,良,1:50.0,36.2-35.4,フレンチヴォーグ,ブノワ,[東]大和田成,フロレットアレー,ウインマハロ,2:３歳,500.0
2015/02/01,1東京2,晴,6,3歳未勝利,,芝2400,16,良,2:28.6,36.9-36.1,ミュゼダルタニアン,柴山雄一,[東]高市圭二,ウインスペクトル,クラシックエース,2:３歳,500.0
2015/02/01,1東京2,晴,7,4歳以上500万下,,ダ1600,16,重,1:36.8,35.2-36.8,ラストダンサー,横山典弘,[東]久保田貴,ティズトレメンダス,メガオパールカフェ,4:４歳以上,750.0
2015/02/01,1東京2,晴,8,4歳以上500万下,,芝1600,16,良,1:35.4,35.8-35.2,トーキングドラム,ベリー,[東]斎藤誠,トーセンターキー,ダブルコーク,4:４歳以上,750.0
2015/02/01,1東京2,晴,9,セントポーリア賞(500万下),,芝1800,14,良,1:46.9,35.1-35.5,ドゥラメンテ,石橋脩,[東]堀宣行,ウェルブレッド,グラブザフラッグ,2:３歳,1000.0
2015/02/01,1東京2,晴,10,節分S(1600万下),,芝1600,16,良,1:33.9,35.4-35.0,カフェブリリアント,福永祐一,[東]堀宣行,アデイインザライフ,マイネルアウラート,4:４歳以上,1820.0
2015/02/01,1東京2,晴,11,根岸S(G3),,ダ1400,16,重,1:23.4,35.3-35.8,エアハリファ,三浦皇成,[西]角居勝彦,ワイドバッハ,アドマイヤロイヤル,4:４歳以上,3700.0
2015/02/01,1東京2,晴,12,4歳以上1000万下,,ダ2100,14,重,2:12.4,31.3-35.8,ロワジャルダン,Ｃ．デム,[東]戸田博文,エルズミーア,グランドサッシュ,4:４歳以上,1050.0
2015/02/01,2京都2,晴,1,3歳未勝利,,ダ1200,16,重,1:12.0,35.3-36.7,バリキ,浜中俊,[西]鈴木孝志,ハクサンフレンチ,セイジャッカル,2:３歳,500.0
2015/02/01,2京都2,晴,2,3歳未勝利,,ダ1800,13,重,1:53.9,37.0-38.1,トップディーヴォ,四位洋文,[西]昆貢,タイガーボス,カラーラビアンコ,2:３歳,500.0
2015/02/01,2京都2,晴,3,3歳未勝利,,ダ1400,14,重,1:24.9,35.5-37.3,フミノミニスター,藤岡佑介,[西]本田優,ビーチパラソル,スーサンジョイ,2:３歳,500.0
2015/02/01,2京都2,晴,4,3歳500万下,,ダ1800,11,重,1:52.2,36.5-36.9,ブチコ,岩田康誠,[西]音無秀孝,バスタータイプ,オールブラッシュ,2:３歳,720.0
2015/02/01,2京都2,晴,5,3歳新馬,,芝2000,12,良,2:06.1,38.3-35.1,オメガゴールドレイ,岩田康誠,[西]松永幹夫,アグネスエーデル,サンライズフルール,2:３歳,600.0
2015/02/01,2京都2,晴,6,3歳500万下,,芝1400,11,良,1:22.2,35.4-35.1,ヤマカツエース,池添謙一,[西]池添兼雄,キッズライトオン,クイーンズターフ,2:３歳,720.0
