開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2015/09/19,4阪神3,晴,11,オークランドRCT(1600万下),,ダ1800,11,良,1:52.0,37.2-37.2,アウォーディー,武豊,[西]松永幹夫,イースターパレード,ハギノタイクーン
2015/09/19,4阪神3,晴,12,3歳以上500万下,,ダ1200,16,良,1:11.9,35.7-36.2,カメット,和田竜二,[西]岩元市三,グラッブユアコート,ハニードント
2015/09/13,4中山2,曇,1,2歳未勝利,,芝1200,11,良,1:09.5,34.2-35.3,マイネルパッセ,津村明秀,[東]萱野浩二,シャンボール,ギンゴー
2015/09/13,4中山2,曇,2,2歳未勝利,,芝2000,12,良,2:05.4,37.1-35.9,ガーネットバローズ,内田博幸,[東]奥村武,ベルクオーレ,ミュゼウェルズ
2015/09/13,4中山2,曇,3,3歳未勝利,,ダ1800,15,良,1:55.1,36.7-39.1,ダイワハッスル,蛯名正義,[東]池上昌和,ドラゴンハピネス,スケロク
2015/09/13,4中山2,曇,4,3歳未勝利,,ダ1200,13,良,1:12.5,34.6-37.9,ハードアスリート,西田雄一,[東]萱野浩二,モポーク,マーククロップ
2015/09/13,4中山2,曇,5,2歳新馬,,ダ1800,16,良,1:57.3,38.4-37.4,クレマンダルザス,蛯名正義,[西]松永幹夫,スプリングガール,リーガルオフィス
2015/09/13,4中山2,曇,6,2歳新馬,,芝1600,16,良,1:38.0,37.4-35.9,コスモプロテア,柴田大知,[東]高橋義博,グレイスノート,レイホーロイス
2015/09/13,4中山2,曇,7,3歳以上500万下,,ダ1800,16,良,1:52.7,36.1-38.2,エグランティエ,吉田豊,[東]上原博之,タイセイティグレス,メリーウィドウ
2015/09/13,4中山2,曇,8,3歳以上500万下,,芝1800,15,良,1:48.2,37.1-34.7,ダイワミランダ,北村宏司,[東]国枝栄,コスモムルジム,ビレッジソング
2015/09/13,4中山2,曇,9,木更津特別(1000万下),,芝1600,15,良,1:34.6,36.4-34.8,イントロダクション,三浦皇成,[東]鈴木伸尋,サトノプレジデント,クリノハッチャン
2015/09/13,4中山2,曇,10,ながつきS(1600万下),,ダ1200,15,良,1:10.3,33.8-36.5,ナンチンノン,吉田豊,[西]中竹和也,キタサンミカヅキ,フクノドリーム
2015/09/13,4中山2,曇,11,京成杯オータムH(G3),,芝1600,16,良,1:33.3,35.4-34.6,フラアンジェリコ,田辺裕信,[東]斎藤誠,エキストラエンド,ヤングマンパワー
2015/09/13,4中山2,曇,12,3歳以上500万下,,ダ1200,16,良,1:11.4,34.3-37.1,プロファウンド,井上敏樹,[東]伊藤圭三,メイショウカノン,ロトラトゥール
2015/09/13,4阪神2,曇,1,2歳未勝利,,ダ1400,12,良,1:24.7,35.1-37.6,ゼンノサーベイヤー,武豊,[西]中内田充,ソーディヴァイン,タガノフォルトゥナ
2015/09/13,4阪神2,晴,2,2歳未勝利,,芝1600,11,良,1:35.2,35.3-35.1,ゴッドカリビアン,秋山真一,[西]角田晃一,カープストリーマー,ヤマニンシルフ
2015/09/13,4阪神2,晴,3,3歳未勝利,,ダ1800,16,良,1:53.9,37.2-39.0,スマートガイア,武豊,[西]安田隆行,ゼンノウラヌス,メイショウセセラギ
2015/09/13,4阪神2,晴,4,障害3歳以上未勝利,,障2970,6,良,3:21.8,110.0-0.0,タガノグーフォ,平沢健治,[西]五十嵐忠,アドマイヤタイシ,ハクユウドルフィン
2015/09/13,4阪神2,晴,5,2歳新馬,,芝2000,9,良,2:05.8,39.2-34.9,メイケイレジェンド,Ｍ．デム,[西]木原一良,ケンホファヴァルト,シンボリダルク
2015/09/13,4阪神2,晴,6,3歳未勝利,,芝1600,18,良,1:34.4,34.5-35.8,エスペランサルル,国分恭介,[西]飯田雄三,サトノマジカル,エイシンダーラ
