開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2015/06/20,1函館1,晴,3,3歳未勝利,,ダ1000,12,良,0:59.1,34.5-36.1,ウエスタンラムール,松田大作,[西]崎山博樹,ラッキーダン,セイウンアワード,2:３歳,460.0
2015/06/20,1函館1,晴,4,3歳未勝利,,ダ1700,13,良,1:47.0,29.5-38.9,マコトグランドゥ,荻野琢真,[西]宮本博,メイショウテンロウ,ゴットモーニング,2:３歳,460.0
2015/06/20,1函館1,晴,5,2歳新馬,,芝1000,10,良,0:58.0,34.9-34.6,アルマククナ,勝浦正樹,[東]中舘英二,アムールブラン,ウェルノーテッド,1:２歳,700.0
2015/06/20,1函館1,晴,6,3歳未勝利,,芝2000,16,良,2:01.4,34.3-36.7,セプティエーム,丸山元気,[西]池添学,アグネスマクシム,ウインアーマー,2:３歳,460.0
2015/06/20,1函館1,晴,7,3歳以上500万下,,ダ1000,12,良,0:59.3,34.1-36.7,オルフィーク,加藤祥太,[東]杉浦宏昭,トウショウデュエル,ディアゴッホ,3:３歳以上,750.0
2015/06/20,1函館1,晴,8,3歳以上500万下,,芝1200,13,良,1:08.3,33.6-34.7,ダイヤモンドハイ,武豊,[西]本田優,サンシカゴ,トゥルームーン,3:３歳以上,750.0
2015/06/20,1函館1,晴,9,3歳以上500万下,,ダ1700,13,良,1:44.8,30.0-37.8,キャンバス,四位洋文,[西]昆貢,ティーポイズン,ヴィータアレグリア,3:３歳以上,750.0
2015/06/20,1函館1,晴,10,駒ケ岳特別(500万下),,芝2600,16,良,2:38.7,37.0-36.5,シークレットパス,木幡初広,[東]尾形和幸,トゥインクル,モンテエクリプス,3:３歳以上,1050.0
2015/06/20,1函館1,晴,11,HTB杯(1000万下),,芝1200,16,良,1:08.5,33.9-34.6,ラヴァーズポイント,川須栄彦,[西]高橋康之,アンブリカル,エイシンオルドス,3:３歳以上,1500.0
2015/06/20,1函館1,晴,12,遊楽部特別(500万下),,芝1800,16,良,1:48.2,35.5-35.6,アカネイロ,吉田隼人,[西]清水久詞,ハツガツオ,アドマイヤアロマ,3:３歳以上,1050.0
2015/06/20,3東京5,晴,1,2歳未勝利,,芝1400,12,稍,1:23.4,35.1-35.9,シトロン,嘉藤貴行,[東]田中清隆,ダイワダッチェス,スリラーインマニラ,1:２歳,500.0
2015/06/20,3東京5,晴,2,3歳未勝利,,ダ1600,16,重,1:38.4,35.9-37.1,ファストクリス,武士沢友,[東]武市康男,スノーグース,キャンドルアート,2:３歳,460.0
2015/06/20,3東京5,晴,3,3歳未勝利,,ダ1400,16,重,1:26.1,36.2-36.9,ハイアーヴォルト,戸崎圭太,[東]尾形充弘,ブレイブトーラス,ノースフォンテン,2:３歳,460.0
2015/06/20,3東京5,晴,4,障害3歳以上未勝利,,障3000,14,稍,3:26.9,107.0-0.0,ハードロッカー,五十嵐雄,[東]藤沢和雄,メテオーロ,ハクユウドルフィン,3:３歳以上,700.0
2015/06/20,3東京5,晴,5,2歳新馬,,芝1600,16,良,1:36.9,36.6-35.3,プロディガルサン,戸崎圭太,[東]国枝栄,フジマサスペシャル,マイネルリプケン,1:２歳,700.0
2015/06/20,3東京5,晴,6,3歳未勝利,,芝1800,16,良,1:47.7,36.1-35.1,ベルメール,戸崎圭太,[東]水野貴広,キーフォーサクセス,アマレッティ,2:３歳,460.0
2015/06/20,3東京5,晴,7,3歳未勝利,,ダ2100,16,重,2:12.9,31.1-39.0,クールエイジア,柴田善臣,[東]鈴木伸尋,キールコネクション,テイエムゴーケツ,2:３歳,460.0
2015/06/20,3東京5,晴,8,3歳以上500万下,,ダ1600,14,重,1:37.1,35.6-36.5,ハッピーベリンダ,横山典弘,[東]菊沢隆徳,エグランティエ,エドノプリンセス,3:３歳以上,750.0
2015/06/20,3東京5,晴,9,八丈島特別(500万下),,芝2000,14,良,2:01.0,38.1-34.4,ネコタイショウ,オールプ,[東]堀井雅広,トレジャーマップ,スペキュロス,3:３歳以上,1050.0
2015/06/20,3東京5,晴,10,相模湖特別(1000万下),,芝1400,12,良,1:21.2,34.2-35.8,アンジェリック,田辺裕信,[東]大和田成,クリノタカラチャン,ヒルノケアンズ,3:３歳以上,1500.0
