開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2008/05/31,3東京3,小雨,3,3歳未勝利,,芝1400,18,重,1:26.0,36.6-36.6,スカーレットダイヤ,戸崎圭太,[東]勢司和浩,サマーアクトレス,スマートラヴ
2008/05/31,3東京3,小雨,4,障害3歳以上未勝利,,障3000,14,重,3:26.4,108.0-0.0,ジュレップ,横山義行,[東]小西一男,マイネルハーバード,メジロラスタバン
2008/05/31,3東京3,小雨,5,3歳未勝利,,芝2300,13,不,2:28.2,32.0-37.0,ティアップアライブ,内田博幸,[東]堀宣行,エムオーフィーバー,ゲイルカフェ
2008/05/31,3東京3,小雨,6,3歳500万下,,ダ1600,16,不,1:37.0,34.2-38.3,チェルカ,後藤浩輝,[東]後藤由之,ヒロアンジェロ,ブリズデロートンヌ
2008/05/31,3東京3,小雨,7,4歳以上500万下,,ダ1300,16,不,1:16.9,28.4-36.8,スズノネイビー,後藤浩輝,[東]小西一男,トウショウツアラー,ダイワウイザード
2008/05/31,3東京3,小雨,8,4歳以上500万下,,芝1800,13,不,1:50.9,36.0-37.5,ハリーアップ,藤田伸二,[東]小島太,ウェンブリー,ハツカリ
2008/05/31,3東京3,小雨,9,牡丹賞(500万下),,芝1600,11,不,1:37.5,35.9-36.7,シャドークロス,柴田善臣,[東]清水英克,ロスペトリュス,ネイチャーグロウ
2008/05/31,3東京3,小雨,10,由比ヶ浜特別(1000万下),,芝1400,17,不,1:23.9,35.7-36.3,スピードタッチ,内田博幸,[西]崎山博樹,シンデレラマン,ワンダークラフティ
2008/05/31,3東京3,小雨,11,欅S(OP),,ダ1400,16,不,1:21.9,34.9-35.0,フェラーリピサ,内田博幸,[西]白井寿昭,ヴァンクルタテヤマ,テイエムアクション
2008/05/31,3東京3,小雨,12,4歳以上1000万下,,ダ1300,16,不,1:16.8,28.3-37.0,ハードランナー,戸崎圭太,[東]阿部新生,トーセンセイント,モンプティクール
2008/05/31,2中京3,小雨,1,3歳未勝利,,ダ1700,16,稍,1:48.5,30.2-38.7,チャームマロン,岩田康誠,[西]五十嵐忠,グランドツインクル,シゲルキボウ
2008/05/31,2中京3,曇,2,3歳未勝利,,芝1200,18,良,1:08.3,33.4-34.9,メラトニン,藤岡佑介,[西]荒川義之,ファイナルファイト,ブルーアース
2008/05/31,2中京3,曇,3,3歳未勝利,,芝1800,16,良,1:49.0,35.6-35.4,トゥリオーニ,田中克典,[西]中尾正,オースミターゲット,フロイラインローゼ
2008/05/31,2中京3,曇,4,3歳未勝利,,ダ1700,16,稍,1:46.4,30.0-37.3,エアタイタン,藤岡佑介,[西]庄野靖志,ニシノハドウホウ,メイショウロッシ
2008/05/31,2中京3,小雨,5,3歳500万下,,ダ1000,16,稍,0:58.8,34.7-36.1,ミッキーフォルテ,長谷川浩,[西]中村均,ヤマニンブリオン,チャームキャップ
2008/05/31,2中京3,小雨,6,3歳500万下,,芝1800,14,良,1:47.4,34.8-36.1,スマートギア,武豊,[西]佐山優,グローリーシーズ,ヨドノヒーロー
2008/05/31,2中京3,小雨,7,4歳以上500万下,,芝2000,13,良,1:59.8,34.7-35.8,マイネレプリーク,安藤勝己,[東]畠山重則,フライングメリッサ,ティアラプリンセス
2008/05/31,2中京3,雨,8,4歳以上500万下,,芝1200,18,良,1:08.8,33.7-35.1,フリーダムエアー,松田大作,[西]昆貢,メイショウキトリ,マッキーバクシン
2008/05/31,2中京3,雨,9,御嶽特別(1000万下),,ダ1700,16,稍,1:44.0,29.4-36.8,アクセルファイヤー,武豊,[西]安田伊佐,ヒシウィンザー,ヴィアラクテア
2008/05/31,2中京3,雨,10,白百合S(OP),,芝1800,10,稍,1:48.2,36.4-35.3,ヤマニンキングリー,福永祐一,[西]河内洋,ナリタダイコク,ルールプロスパー
