開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2008/03/29,2阪神1,晴,7,3歳500万下,,ダ1200,16,良,1:11.5,35.1-36.4,トーホウドルチェ,内田博幸,[西]田島良保,ドリームクラウン,タマモクリエイト
2008/03/29,2阪神1,晴,8,4歳以上500万下,,ダ1200,16,良,1:12.0,34.9-37.1,サンマルチーフ,岩田康誠,[西]大橋勇樹,エイシンダンベリー,ローランバーク
2008/03/29,2阪神1,晴,9,山陽特別(1000万下),,芝1600,15,良,1:34.3,35.7-34.3,キャプテンベガ,岩田康誠,[西]松田博資,トレノジュビリー,エイシンヴァイデン
2008/03/29,2阪神1,晴,10,鳴門S(1600万下),,ダ1200,16,良,1:10.6,34.5-36.1,ビッグジェム,内田博幸,[西]境直行,アポインテッドボブ,ガブリン
2008/03/29,2阪神1,晴,11,毎日杯(G3),,芝1800,14,良,1:46.0,35.0-35.3,ディープスカイ,四位洋文,[西]昆貢,アドマイヤコマンド,ミダースタッチ
2008/03/29,2阪神1,晴,12,4歳以上1000万下,,ダ1200,16,良,1:12.2,35.5-36.7,グリーディー,和田竜二,[東]本間忍,アイファーラブラブ,キーレター
2008/03/23,2中山8,晴,1,3歳未勝利,,ダ1200,16,良,1:12.5,34.3-38.2,ディーエスルーラー,勝浦正樹,[東]藤原辰雄,リフレックス,ショウナンカザン
2008/03/23,2中山8,晴,2,3歳未勝利,,ダ1800,16,良,1:56.2,36.9-40.8,ウインク,北村宏司,[東]蛯名信広,ヒカルトキメキ,モレーンレイク
2008/03/23,2中山8,晴,3,3歳未勝利,,ダ1800,15,良,1:57.3,36.9-41.3,エターナルロマンス,三浦皇成,[東]河野通文,マイネルフォルザ,ブラックデビル
2008/03/23,2中山8,晴,4,障害4歳以上未勝利,,障2880,14,良,3:14.8,108.0-0.0,トウカイハッスル,大庭和弥,[東]成島英春,フジヤマホーク,タイキレーザー
2008/03/23,2中山8,晴,5,3歳未勝利,,芝2000,15,良,2:04.7,37.0-36.5,ヒシクローザー,加藤士津,[東]加藤和宏,エクスプレスワン,サクラデイブレイク
2008/03/23,2中山8,晴,6,3歳新馬,,ダ1200,16,良,1:13.1,35.5-37.6,アルダントヌイ,小牧太,[東]栗田博憲,パズル,シンボリシュタルク
2008/03/23,2中山8,晴,7,3歳500万下,,芝1600,16,良,1:35.7,35.1-36.7,サトノプログレス,横山典弘,[東]国枝栄,カヴァリーノ,オメガファルコン
2008/03/23,2中山8,晴,8,4歳以上500万下,,芝2000,14,良,2:01.6,36.4-35.4,コスモピロリ,松岡正海,[東]清水利章,マイネルブリアー,ディアーウィッシュ
2008/03/23,2中山8,晴,9,内外タイムス杯(1600万下),,ダ1800,16,良,1:53.1,38.1-36.9,シルククルセイダー,内田博幸,[西]領家政蔵,トーセンアーチャー,マルブツリード
2008/03/23,2中山8,晴,10,東風S(OP),,芝1600,16,良,1:33.6,35.3-35.0,ステキシンスケクン,後藤浩輝,[西]森秀行,リザーブカード,マイネルフォーグ
2008/03/23,2中山8,晴,11,フジTVスプリングS(G2),,芝1800,16,良,1:48.9,36.3-35.6,スマイルジャック,小牧太,[東]小桧山悟,フローテーション,ショウナンアルバ
2008/03/23,2中山8,晴,12,4歳以上1000万下,,ダ1200,15,良,1:12.3,35.1-37.2,ホワイトリーベ,吉田豊,[東]尾形充弘,ライカート,セレスダイナミック
2008/03/23,1中京8,晴,1,3歳未勝利,,ダ1700,16,良,1:46.9,28.9-38.6,ワスレナグサ,的場勇人,[東]的場均,クリノソーニャ,ベルアミイ
2008/03/23,1中京8,晴,2,3歳未勝利,,ダ1700,16,良,1:47.1,28.9-38.2,ワンダームシャ,野元昭嘉,[西]野元昭,チュウワキング,ヒカリコーズウェー
