開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1991/08/18,1函館6,晴,8,立待岬特別(500万下),,ダ1700,9,良,1:48.2,31.3-39.3,タケノタリア,東信二,[東]稗田敏男,イチヨシタイフー,トウホーカラー
1991/08/18,1函館6,晴,9,漁火特別(900万下),,芝1800,13,良,1:49.3,36.7-36.3,リストレーション,的場均,[東]柄崎孝,ヒットチャート,ミヤマリリー
1991/08/18,1函館6,晴,10,函館記念(G3),,芝2000,14,良,1:59.1,34.7-37.2,メジロマーシャス,田原成貴,[西]池江泰郎,メインキャスター,ヤグラステラ
1991/08/18,1函館6,晴,11,4歳以上500万下,,ダ1000,9,良,1:00.2,34.9-36.9,キャサリンシチー,的場均,[東]秋山雅一,ヤエノテンリュウ,オグリンバード
1991/08/18,3新潟4,晴,1,3歳未勝利,,芝1000,8,良,0:58.3,34.4-35.2,フィギャーヘッド,蛯名正義,[東]畠山重則,サクラプランス,スピーディイコル
1991/08/18,3新潟4,晴,2,4歳未勝利,,芝1000,13,良,0:58.3,33.9-35.7,ロイアルウィナー,坂井千明,[東]稗田敏男,ホークジョイナー,スーパーオピニオン
1991/08/18,3新潟4,晴,3,4歳未勝利,,芝1600,9,良,1:36.3,34.4-37.9,マミーミッテル,田中勝春,[東]中野渡清,ナカハマリイフオー,ユーワローゼ
1991/08/18,3新潟4,晴,4,3歳新馬,,芝1200,11,良,1:11.1,34.3-36.8,ギャロップリーダー,菅野昭夫,[東]富田六郎,アイネストキオ,タヤスラグランジュ
1991/08/18,3新潟4,晴,5,4歳未勝利,,ダ1200,8,良,1:14.7,35.7-39.0,ストリームライナー,柴田弘之,[東]伊藤正徳,オグリンベレー,ブランドルージュ
1991/08/18,3新潟4,晴,6,4歳未勝利,,ダ1200,9,良,1:14.6,35.2-39.4,ケノマイダーリン,伊藤暢康,[東]大和田稔,コニストラクター,ヘイアンビアンヌ
1991/08/18,3新潟4,晴,7,4歳未勝利,,芝1800,11,良,1:48.8,36.1-36.6,ブロードキャスト,田中勝春,[東]嶋田潤,スピードラガー,ツジノバンブー
1991/08/18,3新潟4,晴,8,4歳以上500万下,,ダ1700,11,良,1:47.4,31.3-38.2,オンワードホクト,蛯名信広,[東]野平好男,ムーンアーティスト,シクレノンオリーブ
1991/08/18,3新潟4,晴,9,越後特別(500万下),,芝1400,10,良,1:22.5,33.8-37.2,コウチタロウ,田村正光,[東]富田六郎,マイネフィーユ,ビクトリーフラッグ
1991/08/18,3新潟4,晴,10,日本海S(900万下),,芝2200,15,良,2:14.2,36.2-36.2,ミュージアム,増沢末夫,[西]渡辺栄,ミデオンヒーロー,ブラウンビートル
1991/08/18,3新潟4,晴,11,関越S(OP),,ダ1700,9,良,1:47.2,30.7-39.3,ビューチフルロマン,田中勝春,[東]嶋田功,カツノイットー,マーキュリーエル
1991/08/18,3新潟4,晴,12,4歳以上500万下,,芝2000,9,良,2:01.9,36.1-36.5,ミラクルドラゴンズ,坂井千明,[東]大久保勝,シュウオーエース,トロピカルサウンド
1991/08/18,4小倉4,晴,1,3歳未勝利,,芝1000,11,良,0:58.8,34.7-35.5,テイエムチカラ,須貝尚介,[西]布施正,テイエムキリコ,マルシゲシャープ
1991/08/18,4小倉4,晴,2,4歳未勝利,,ダ1000,12,良,1:01.1,35.8-37.5,ヤマニンアルファー,武豊,[西]浅見国一,ビコーフェアレディ,ルイジアナシチー
1991/08/18,4小倉4,晴,3,4歳未勝利,,芝1000,13,良,0:58.7,35.0-35.0,エンプレスサッチー,佐藤哲三,[西]坂口正則,トロナソング,リアルダンディー
1991/08/18,4小倉4,晴,4,4歳未勝利,,芝1000,13,良,0:58.2,34.6-35.1,サチノステップ,松永昌博,[西]北橋修二,リュウコウヒエン,ヒカリミスルドルフ
