開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1974/09/29,3阪神8,晴,4,4歳未勝利,,ダ1700,12,良,1:50.5,,ヤマニンプライド,池江泰郎,浅見国一,ミスタオメ,ポポロ,2:３歳,140.0
1974/09/29,3阪神8,晴,5,4歳以上未勝利,,障2600,6,良,2:53.9,,エリモロイヤル,池添兼雄,大久保石松,オオサカ,リュウワーレリック,3:３歳以上,420.0
1974/09/29,3阪神8,晴,6,3歳新馬,,ダ1100,12,良,1:08.7,,カイキョウコマチ,安藤正敏,上田三千夫,ニホンピロエイホウ,ワイポン,1:２歳,200.0
1974/09/29,3阪神8,晴,7,3歳S(OP),,芝1200,17,良,1:11.6,,ニルキング,田之上幸男,田之上勲,アヤフブキ,ロングホーク,1:２歳,1300.0
1974/09/29,3阪神8,晴,8,4歳以上200万下,,ダ1800,15,良,1:56.6,,ラッキー,崎山博樹,松元正雄,チュウキョウミドリ,ニッセキホワイト,3:３歳以上,320.0
1974/09/29,3阪神8,晴,9,神戸新聞杯(OP),,芝2000,13,良,2:00.8,,キタノカチドキ,武邦彦,服部正利,ニホンピロセダン,モアーキャッスル,2:３歳,1400.0
1974/09/29,3阪神8,晴,10,長月特別(500万下),,ダ1900,10,良,2:01.6,,グッドキャッツアイ,高橋隆,大久保石松,ランドエイユウ,ヒカルシンザン,3:３歳以上,670.0
1974/09/29,3阪神8,晴,11,4歳以上400万下,,ダ1800,10,良,1:54.7,,マルセピット,中野勝也,吉田三郎,トヨハタローズ,ユンカース,3:３歳以上,420.0
1974/09/28,5東京7,曇,1,3歳未勝利,,ダ1200,9,不,1:16.5,,スカンディア,星野忍,坂本栄三郎,ヒノスズラン,トラホープ,1:２歳,100.0
1974/09/28,5東京7,曇,2,3歳未勝利,,芝1200,15,不,1:14.2,,シンダンカン,森安重勝,森安弘昭,ビートスター,ヒコノクロカゲ,1:２歳,140.0
1974/09/28,5東京7,曇,3,3歳新馬,,芝1200,9,不,1:14.0,,ニシノスマロ,中野栄治,荒木静雄,イイダジョウ,ケイシュウハイ,1:２歳,200.0
1974/09/28,5東京7,晴,4,4歳以上未勝利,,障2820,5,不,3:11.0,,イマームターフ,大江原哲,古山良司,プレートターフ,メジロナゴヤ,3:３歳以上,420.0
1974/09/28,5東京7,曇,5,3歳新馬,,芝1200,9,不,1:13.6,,クボキンスイ,増沢末夫,浅野武志,サンエイタカラ,ケイシュウフラン,1:２歳,200.0
1974/09/28,5東京7,曇,6,4歳未勝利,,ダ1400,13,不,1:25.6,,ヤマノイチモンジ,大江原哲,古山良司,グラシアス,サンワエイト,2:３歳,140.0
1974/09/28,5東京7,曇,7,4歳未勝利,,ダ1400,12,不,1:26.2,,ニシノギャラデイ,油木宣夫,矢野幸夫,シュロスゾーン,カムアゲン,2:３歳,140.0
1974/09/28,5東京7,曇,8,あかね賞(200万下),,芝1400,9,不,1:26.2,,セルジオ,中野栄治,荒木静雄,キクノヤマト,メイオーセイ,1:２歳,370.0
1974/09/28,5東京7,曇,9,4歳以上200万下,,ダ1600,9,重,1:37.3,,ハツノマサル,鹿野則夫,仲住芳雄,マルハチオー,キヨナデイア,3:３歳以上,320.0
1974/09/28,5東京7,晴,10,サファイヤハンデキャ(700万下),,芝2400,9,不,2:30.5,,オスハヤブサ,田所秀孝,中村広,ウエスタンリバー,ストロングナイン,3:３歳以上,670.0
1974/09/28,5東京7,晴,11,牝馬特別(500万下),,芝1600,15,不,1:38.5,,ベストエコー,岡部幸雄,高橋英夫,カミノチドリ,クリスズ,3:３歳以上,670.0
1974/09/28,5東京7,晴,12,4歳未勝利,,ダ1400,13,重,1:25.9,,ミスダイト,油木宣夫,矢野幸夫,モンショウ,ニホントーア,2:３歳,140.0
