開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1987/10/04,4中山8,晴,2,4歳未勝利,,ダ1800,11,良,1:53.3,36.8-38.9,スコールリボン,上田悟,[東]宮沢今朝,グラスゴーシチー,ハマノバレンタイン
1987/10/04,4中山8,晴,3,3歳新馬,,ダ1200,9,良,1:13.8,34.7-39.1,リュウランゲツ,出口明見,[東]矢倉玉男,バトルアルタイル,ティニーボッパー
1987/10/04,4中山8,晴,4,3歳新馬,,芝1600,12,良,1:36.5,36.0-36.9,アサカガバナー,的場均,[東]元石正雄,グランドキャニオン,ビソアスイート
1987/10/04,4中山8,晴,5,4歳以上400万下,,ダ1800,8,良,1:52.1,36.9-38.7,サチノプレスト,安田富男,[東]野平祐二,フクコーフウ,ローズルーム
1987/10/04,4中山8,晴,6,4歳以上400万下,,ダ1200,9,良,1:11.1,33.9-37.2,アコードシロー,中野栄治,[東]荒木静雄,ドラマチックダイナ,キャピタルシロー
1987/10/04,4中山8,晴,7,4歳以上400万下,,芝1200,9,良,1:09.7,34.2-35.5,ツルマイカイハツ,宮田仁,[東]梶与四松,クリアルコ,サクラギャル
1987/10/04,4中山8,晴,8,印旛沼特別(400万下),,芝1800,10,良,1:49.6,37.6-34.9,メジロハーネン,的場均,[東]佐藤林次,ダイナアクロポリス,スイートセシール
1987/10/04,4中山8,晴,9,茨城新聞杯(900万下),,芝1600,10,良,1:34.5,35.5-35.9,ウィニングスマイル,田村正光,[東]矢野照正,メディアシロー,グレンツェンド
1987/10/04,4中山8,晴,10,クイーンS(G3),,芝2000,10,良,2:01.9,36.5-35.6,ストロングレディー,的場均,[東]内藤一雄,ダイナシルエット,タレンティドガール
1987/10/04,4中山8,晴,11,4歳以上900万下,,芝1800,8,良,1:50.2,37.6-35.6,ランナーボーイ,武藤善則,[東]二本柳一,ダイナスマイル,トミケンスワロー
1987/10/04,4阪神8,晴,1,3歳未勝利,,芝1400,11,良,1:24.7,36.0-36.7,デュボット,武豊,[西]夏村辰男,エイシンルンルン,カルストンエイカン
1987/10/04,4阪神8,晴,2,4歳未勝利,,ダ1800,16,良,1:54.8,37.3-38.8,ジャックスパーク,清水英次,[西]坂田正行,マルブツミョーオー,タカノビート
1987/10/04,4阪神8,晴,3,3歳新馬,,ダ1200,16,良,1:13.4,35.8-37.6,アグネスカノーバ,丸山勝秀,[西]長浜彦三,ロングアイビス,キョウエイポイント
1987/10/04,4阪神8,晴,4,3歳新馬,,芝1600,14,良,1:38.2,36.6-37.0,アグネスダイマオー,田島信行,[西]長浜彦三,ラッキーダンサー,シントロピカル
1987/10/04,4阪神8,晴,5,4歳以上400万下,,ダ1700,11,良,1:47.3,32.1-37.9,マルカスキー,加用正,[西]瀬戸口勉,タケハナプリンス,タマモクロス
1987/10/04,4阪神8,晴,6,4歳以上400万下,,芝1600,10,良,1:35.8,35.5-36.6,キシュウトランザム,田島裕和,[西]福島勝,マックスダンディ,ラビアンインター
1987/10/04,4阪神8,晴,7,4歳以上400万下,,芝2000,10,良,2:02.5,37.2-36.6,ハギノダンディー,出口隆義,[西]松元省一,タイカブト,シバカイザー
1987/10/04,4阪神8,晴,8,4歳以上400万下,,芝1600,10,良,1:35.5,35.9-36.2,リードソルフル,武豊,[西]服部正利,ヒミノジョオー,メダルオーダー
1987/10/04,4阪神8,晴,9,川西特別(400万下),,ダ1800,13,良,1:52.2,37.9-36.8,タカライデン,熊沢重文,[西]浜田光正,マルブツヒーロー,スピードチャンプ
1987/10/04,4阪神8,晴,10,兵庫特別(900万下),,芝2500,10,良,2:35.3,29.8-37.0,ヒロノユウシュン,猿橋重利,[西]伊藤修司,タイアサヒ,シンマドンナ
