開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1987/11/29,5京都8,曇,5,3歳新馬,,芝1600,11,良,1:38.3,36.4-37.1,バンダムテスコ,田原成貴,[西]湯浅三郎,サマンサトウショウ,タニノハスラー
1987/11/29,5京都8,曇,6,4歳以上400万下,,ダ1700,12,良,1:47.5,31.1-38.2,ラッキーデージ,岩元市三,[西]布施正,リープハーバー,ケンテルパレス
1987/11/29,5京都8,曇,7,4歳以上400万下,,ダ1800,9,良,1:53.2,36.4-39.8,ロングロッチ,横山雄一,[西]大根田裕,センテーイブキ,テンスイアトムズ
1987/11/29,5京都8,曇,8,4歳以上400万下,,芝2000,16,良,2:03.9,36.2-38.3,アラオスイセイ,宮徹,[西]橋口弘次,ダイタクリベラル,ゼンペイ
1987/11/29,5京都8,曇,9,京都大障害(秋)(G),,障3270,13,良,3:40.1,107.0-0.0,カルストンファスト,林満明,[西]松田博資,イブキグローリー,インターシャドー
1987/11/29,5京都8,曇,10,桃山特別(900万下),,ダ1400,10,良,1:24.6,34.9-37.9,エビスフリオン,栗田伸一,[西]武田博,ワンダードレッサー,ワイエムローマン
1987/11/29,5京都8,曇,11,トパーズS(OP),,芝2000,10,良,2:02.5,36.2-37.9,ハシケンエルド,松本達也,[西]中尾正,メジロゴスホーク,エイシンテンペスト
1987/11/29,5京都8,晴,12,4歳以上900万下,,芝1600,10,良,1:36.7,35.4-37.3,ハローポイント,加用正,[西]北橋修二,ビジョンヒーロー,フェードエリカ
1987/11/28,5東京7,小雨,1,3歳未勝利,,ダ1400,8,稍,1:28.0,36.5-39.1,ケイワンダイナ,菅原隆明,[東]西塚十勝,ガンマーフォンテン,ダービーガンマン
1987/11/28,5東京7,小雨,2,3歳未勝利,,ダ1600,9,稍,1:40.3,37.0-38.4,アサカローマン,岡部幸雄,[東]高橋英夫,セントアイアン,メイセイフェザー
1987/11/28,5東京7,小雨,3,3歳新馬,,ダ1200,8,稍,1:12.7,36.2-36.5,レディオブトラック,的場均,[東]久恒久夫,ホワイトシーガル,キャンブリック
1987/11/28,5東京7,小雨,4,3歳新馬,,芝1600,13,良,1:37.2,35.2-38.1,メジロマスキット,的場均,[東]尾形充弘,ドルチェビータ,ブロンズターフ
1987/11/28,5東京7,小雨,5,4歳以上400万下,,ダ1200,8,稍,1:12.4,35.2-37.2,セントアモーレ,伊藤暢康,[東]森安弘昭,インターシュリリー,マルサンドール
1987/11/28,5東京7,小雨,6,障害4歳以上未勝利,,障3100,12,良,3:32.6,109.0-0.0,シュウザンセイコー,田中剛,[東]梶与四松,カシマアーバン,カネウズシオ
1987/11/28,5東京7,小雨,7,4歳以上400万下,,ダ1600,12,稍,1:39.4,36.1-38.8,ダイナマーメイド,蛯名正義,[東]矢野進,サカエクインヒメ,カミノストーム
1987/11/28,5東京7,小雨,8,4歳以上400万下,,ダ1200,8,稍,1:12.8,36.2-36.6,アイディンガバナー,郷原洋行,[東]矢倉玉男,ダイナボーカル,ホクテンオーカン
1987/11/28,5東京7,小雨,9,府中3歳S(OP),,芝1800,12,良,1:49.5,35.8-37.0,コクサイトリプル,柴田政人,[東]稗田敏男,マツジャガー,ツジノショウグン
1987/11/28,5東京7,小雨,10,ノベンバーS(1400万下),,芝1600,15,良,1:34.8,34.6-37.0,バーニングダイナ,田村正光,[東]矢野照正,ウィニングスマイル,ウオローボーイ
1987/11/28,5東京7,小雨,11,奥多摩特別(900万下),,芝1800,12,良,1:48.7,36.4-36.3,キタノイチジョー,増沢末夫,[東]西塚十勝,セブンアイリス,キーストンコール
1987/11/28,5東京7,小雨,12,4歳以上900万下,,ダ1600,9,稍,1:37.3,35.7-37.5,ウエスタンオーカン,田村正光,[東]石毛善衛,ユキノシラギク,アサクサバリエンテ
