開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1999/04/11,2中京6,晴,6,4歳以上500万下,,ダ1000,15,重,0:59.5,34.8-36.5,ライヴジャパン,鹿戸雄一,[東]高市圭二,オデュッセウス,エルウェーホーク,3:３歳以上,750.0
1999/04/11,2中京6,晴,7,4歳以上500万下,,ダ1700,14,重,1:47.7,29.9-38.4,エスジーマックス,松田大作,[西]藤岡範士,メイショウノブシ,エイシンリーズン,3:３歳以上,750.0
1999/04/11,2中京6,晴,8,4歳以上500万下,,芝1200,16,稍,1:10.5,34.3-36.2,ユメノセテコウユー,武英智,[西]領家政蔵,アーネストリーラン,ジャストダガー,3:３歳以上,750.0
1999/04/11,2中京6,晴,9,御在所特別(500万下),,芝1800,16,稍,1:51.1,36.7-36.5,エイシンカチータ,山田和広,[西]坪正直,エーケークリスタル,イガノカンナ,3:３歳以上,1050.0
1999/04/11,2中京6,晴,10,ローダンセ賞(500万下),,芝1200,16,良,1:10.8,34.2-36.6,オーパスセブン,武幸四郎,[東]河野通文,マルカバンガード,エイシンウォーレン,2:３歳,1000.0
1999/04/11,2中京6,晴,11,中京日経賞(900万下),,芝2000,16,良,2:03.1,34.9-37.2,メイショウガンマン,古川吉洋,[西]田島良保,ダンシングターナー,マイネルナイスガイ,3:３歳以上,1450.0
1999/04/11,2中京6,晴,12,4歳以上500万下,,芝1800,15,良,1:50.1,36.5-36.5,ワンダープロポーズ,武英智,[西]領家政蔵,オースミキャプテン,ヒシシャイン,3:３歳以上,750.0
1999/04/11,2阪神6,晴,1,4歳未出走,,ダ1800,13,重,1:55.6,37.9-38.1,タイキダグラス,四位洋文,[西]領家政蔵,タヤスエネルギー,サクライップニー,2:３歳,510.0
1999/04/11,2阪神6,晴,2,4歳未勝利,,ダ1200,9,重,1:12.6,35.4-37.2,ダイタクセイガ,宇田登志,[西]梅田康雄,ピースピースフジ,コウユーメイト,2:３歳,510.0
1999/04/11,2阪神6,晴,3,4歳未勝利,,ダ1800,14,重,1:55.0,37.4-38.5,ヘイセイフウジン,仲田雅興,[西]大根田裕,シルクエスペランサ,オーミバッカス,2:３歳,510.0
1999/04/11,2阪神6,晴,4,4歳未勝利,,ダ1400,16,重,1:24.8,35.2-37.8,ツルマルイソノツル,武豊,[西]坂口正則,ヴィエントシチー,スズカデュエット,2:３歳,510.0
1999/04/11,2阪神6,晴,5,4歳500万下,,ダ1800,15,重,1:53.6,37.6-38.2,シャロンミツル,武豊,[西]柴田光陽,マイシーズン,シマノショウグン,2:３歳,700.0
1999/04/11,2阪神6,晴,6,4歳500万下,,ダ1200,16,重,1:11.4,35.2-36.2,クールネージュ,幸英明,[西]西園正都,スーパーホールデン,ダイイチタフマン,2:３歳,700.0
1999/04/11,2阪神6,晴,7,4歳以上500万下,,ダ1800,10,重,1:54.2,38.2-37.4,マコトテンザン,和田竜二,[西]藤岡範士,プロペーテス,ゼンノタカモク,3:３歳以上,750.0
1999/04/11,2阪神6,晴,8,山陽特別(900万下),,芝1600,14,良,1:36.1,35.2-36.2,サムソンゼット,田島裕和,[西]鹿戸幸治,シンコーマサミ,キョウワダイキチ,3:３歳以上,1450.0
1999/04/11,2阪神6,晴,9,忘れな草賞(OP),,芝2000,16,良,2:05.4,37.6-35.5,エフテービルサド,岡部幸雄,[東]西塚安夫,トウカイティアラ,エイシンワンシャン,2:３歳,1900.0
1999/04/11,2阪神6,晴,10,梅田S(1600万下),,ダ1800,16,稍,1:51.3,36.6-37.6,クレバーフォーマー,岡部幸雄,[東]二ノ宮敬,ワールドクリーク,トウカイパンチ,3:３歳以上,1800.0
1999/04/11,2阪神6,晴,11,桜花賞(G1),,芝1600,18,良,1:35.5,35.1-36.6,プリモディーネ,福永祐一,[西]西橋豊治,フサイチエアデール,トゥザヴィクトリー,2:３歳,8900.0
1999/04/11,2阪神6,晴,12,神鍋特別(900万下),,ダ1200,12,稍,1:11.3,34.6-36.7,スタークレオン,武豊,[西]田所秀孝,キーゴールド,リベルタ,3:３歳以上,1450.0
1999/04/10,3中山5,曇,1,4歳未出走,,ダ1200,16,良,1:12.5,34.7-37.8,ダスティーウィン,蛯名正義,[東]二ノ宮敬,ニシノエルハーブ,スズガーベラ,2:３歳,510.0
