開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1999/08/21,3新潟3,晴,4,4歳未勝利,,ダ1700,10,良,1:48.7,30.4-39.8,リキアイリアルオー,大塚栄三,[東]本郷一彦,グランプリシチー,ディリジェンス
1999/08/21,3新潟3,晴,5,障害4歳以上未勝利,,障2800,9,良,3:02.8,104.0-0.0,ビンゴホープ,横山義行,[東]宗像義忠,ヨシライトニング,セントフォルス
1999/08/21,3新潟3,晴,6,3歳新馬,,芝1200,15,良,1:10.8,34.4-36.4,ベルグチケット,江田照男,[東]手塚貴久,アプリコットシチー,マイネビクトリア
1999/08/21,3新潟3,晴,7,4歳以上500万下,,ダ1700,12,良,1:48.6,30.4-39.9,ラッキーポニータ,高山太郎,[東]山崎彰義,クイックドロウ,レッツファイト
1999/08/21,3新潟3,晴,8,4歳以上500万下,,ダ1200,12,良,1:12.8,35.3-37.5,ニシノクインメリー,水野貴広,[東]飯塚好次,カナハラオラクル,シルキーシャイン
1999/08/21,3新潟3,晴,9,ダリア賞(OP),,芝1200,9,良,1:10.3,34.6-35.7,ユウマ,江田照男,[東]増沢末夫,ナッツベリー,カシノエトワール
1999/08/21,3新潟3,晴,10,白山特別(500万下),,芝1400,18,良,1:21.4,33.7-36.2,ウォルトンコア,坂井千明,[東]中野渡清,ビルトシェーン,エルデトリアーノ
1999/08/21,3新潟3,晴,11,月岡特別(900万下),,芝1600,13,良,1:33.0,34.8-35.0,ゲイリーセイヴァー,菊沢隆徳,[東]河野通文,シンコウマルロー,エルフィンフェザー
1999/08/21,3新潟3,晴,12,4歳以上500万下,,芝2000,12,良,2:00.8,36.6-35.6,ミナミノゴージャス,江田照男,[東]河野通文,サニーシェーバー,ヘッドシップ
1999/08/21,2小倉3,小雨,1,3歳未勝利,,芝1000,7,良,0:57.9,34.8-34.5,グロウリボン,松田大作,[西]崎山博樹,リバルドランラン,ミステンフォー
1999/08/21,2小倉3,小雨,2,3歳未勝利,,芝1200,11,良,1:10.5,33.8-36.7,マークオー,金折知則,[西]松田博資,アサカグローリー,サツマハリケーン
1999/08/21,2小倉3,小雨,3,4歳未勝利,,ダ1000,13,良,1:00.3,35.4-36.3,ミヤジマルス,白坂聡,[西]川村禎彦,クリノヨリリン,シルキークララ
1999/08/21,2小倉3,小雨,4,4歳未勝利,,ダ1700,13,良,1:50.4,31.1-39.9,ユウキフブキ,田島裕和,[西]新井仁,シマノレインボー,レガシーラメール
1999/08/21,2小倉3,小雨,5,4歳未勝利,,芝1200,17,良,1:10.0,34.7-35.3,センタースピーディ,田島裕和,[西]福島勝,ダイイチブラウン,シスタークィーン
1999/08/21,2小倉3,小雨,6,4歳未勝利,,芝2000,14,良,2:01.4,36.0-35.5,タッチオブゴールド,武英智,[西]武宏平,ビッグブライアン,ラブイズドリーム
1999/08/21,2小倉3,曇,7,3歳新馬,,芝1200,13,良,1:09.3,33.4-35.9,ヤマカツスズラン,古川吉洋,[西]池添兼雄,マウンテンターオー,チタニックオー
1999/08/21,2小倉3,曇,8,4歳以上500万下,,芝1800,16,良,1:48.5,36.4-36.1,ユタカカガヤキ,小牧太,[西]吉岡八郎,ダンディラッシュ,トウカイステージ
1999/08/21,2小倉3,曇,9,フェニックス賞(OP),,芝1200,9,良,1:10.1,34.1-36.0,ピサノガルボ,飯田祐史,[西]安田隆行,マイスッピンガール,マンボノリズム
1999/08/21,2小倉3,曇,10,九重特別(500万下),,芝1200,9,良,1:08.4,33.4-35.0,ニケマジック,安藤勝己,[西]佐々木晶,ヤスノインディアン,ヒダカクラフティー
1999/08/21,2小倉3,曇,11,TVQ杯(900万下),,芝1800,11,良,1:46.7,36.4-34.9,メイショウオウドウ,飯田祐史,[西]飯田明弘,イブキガバメント,タヤスタモツ
