開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1989/06/11,1札幌2,晴,8,ニセコ特別(400万下),,ダ1700,12,良,1:46.4,30.0-39.5,アスコットタイガー,猿橋重利,[西]清水出美,ヨシノヒデン,リキデイター
1989/06/11,1札幌2,晴,9,北斗賞(900万下),,ダ1700,12,良,1:45.0,29.7-38.9,ポートモガミ,南井克巳,[西]高橋成忠,ウインベンチャー,インターワカシオ
1989/06/11,1札幌2,晴,10,札幌日経賞(OP),,ダ1700,10,良,1:43.3,28.9-38.2,エーコーシーザー,安田富男,[西]安田伊佐,ダイナオリンピア,ノスタルジア
1989/06/11,1札幌2,晴,11,4歳以上400万下,,ダ1000,12,良,0:59.4,34.3-36.5,プロフィール,猿橋重利,[西]沖芳夫,サンエムハート,カツトップチカラ
1989/06/11,3東京8,小雨,1,4歳未勝利,,ダ1600,13,不,1:39.8,36.1-39.2,マイネルアードラー,木幡初広,[東]平井雄二,カーニバルキッド,ニシヤボーイ
1989/06/11,3東京8,小雨,2,4歳未勝利,,ダ1600,14,不,1:38.4,35.6-38.5,スプレンディドラン,木幡初広,[東]稲葉隆一,アンゼンカイウン,コバノジェンティー
1989/06/11,3東京8,小雨,3,4歳未勝利,,ダ1600,14,不,1:40.0,35.9-39.2,テレグラムサム,高橋明,[東]境征勝,コクトキング,トキブラック
1989/06/11,3東京8,小雨,4,4歳未勝利,,ダ1400,14,不,1:26.0,35.6-38.0,マナードブーン,中舘英二,[東]佐々木亜,ハワイアンエンゼル,コーストランサー
1989/06/11,3東京8,小雨,5,障害4歳以上400万下,,障3300,11,不,3:50.5,109.0-0.0,アローフォンテン,瀬古正明,[東]大久保勝,サクラストライカー,アマゾンランド
1989/06/11,3東京8,小雨,6,4歳400万下,,ダ1600,9,不,1:38.7,36.2-37.8,アイリスターフ,根本康広,[東]橋本輝雄,グラシャスアロー,キクノナイスデイ
1989/06/11,3東京8,小雨,7,4歳400万下,,ダ1600,8,不,1:38.2,36.4-37.8,スズワンダー,藤原英幸,[東]仲住芳雄,ハセノエンゼル,トウホーヤマニン
1989/06/11,3東京8,小雨,8,4歳以上400万下,,ダ1600,9,不,1:39.0,35.9-38.1,アンサーズラッキー,武藤善則,[東]黒坂洋基,プリンセスオブシバ,フローラベル
1989/06/11,3東京8,小雨,9,エーデルワイスS(900万下),,芝1600,12,不,1:36.2,34.3-37.8,カッスルキング,柴崎勇,[東]野平富久,ナスノローラン,タブロバーネ
1989/06/11,3東京8,小雨,10,ジューンS(1400万下),,芝2400,8,不,2:33.2,38.2-36.8,ブラウンアイボリー,柴田政人,[東]野平祐二,カネイチスルスミ,キングアーサー
1989/06/11,3東京8,小雨,11,エプソムC(G3),,芝1800,9,不,1:50.2,37.3-36.3,ニホンピロブレイブ,柴田政人,[西]伊藤雄二,リンドホシ,バレロッソ
1989/06/11,3東京8,小雨,12,4歳以上900万下,,ダ1600,13,不,1:37.0,34.3-38.4,ミストラルシンボリ,町田義一,[東]田中和夫,レッドレンジャー,ビクトリアマーチ
1989/06/11,3阪神8,曇,1,4歳未勝利,,ダ1800,14,重,1:55.8,37.3-40.2,マヤノクローバー,田原成貴,[西]坂口正大,ジョーシェラネバダ,オーゴンニシフジ
1989/06/11,3阪神8,曇,2,4歳未勝利,,芝2000,11,稍,2:06.4,37.6-36.8,ポーカーフェイス,千田輝彦,[西]安藤正敏,インターウイング,イケノムテキ
1989/06/11,3阪神8,曇,3,4歳未勝利,,芝1400,18,稍,1:23.7,35.1-36.9,バンブージャズ,須貝尚介,[西]吉永忍,アグネスフェアリー,ブイルマン
1989/06/11,3阪神8,曇,4,4歳未勝利,,芝1200,15,良,1:11.5,34.6-36.9,マツノエブエ,湯窪幸雄,[西]湯浅三郎,シンエイロータス,インターブルーメ
