開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1986/11/16,5京都6,曇,7,4歳以上400万下,,芝1400,15,良,1:24.6,35.0-37.7,ツキノラデカル,村本善之,[西]福永甲,メイショウコマチ,ワイドラッキー
1986/11/16,5京都6,曇,8,4歳以上900万下,,芝1600,11,良,1:36.8,36.3-36.7,バンブーハンター,河内洋,[西]武田作十,シルバーオーガス,トウショウレオ
1986/11/16,5京都6,曇,9,かえで賞(400万下),,芝1400,12,良,1:24.3,35.3-37.3,ナムラマイヒメ,村本善之,[西]福永甲,ヤマトムラサキ,イブキノセイウン
1986/11/16,5京都6,曇,10,比良特別(900万下),,芝2200,8,良,2:16.8,37.9-36.2,プレジデントシチー,藤原哲朗,[西]中尾謙太,ヒダカシュート,ダイゴジョオー
1986/11/16,5京都6,曇,11,マイルチャンピオンS(G1),,芝1600,18,良,1:35.3,35.0-36.8,タカラスチール,田島良保,[東]坂本栄三,ニッポーテイオー,ロングハヤブサ
1986/11/16,5京都6,曇,12,4歳以上900万下,,ダ1800,12,稍,1:50.5,36.5-37.6,サイコーロマン,松永幹夫,[西]浜田光正,アスコットデュール,ミスゾーラ
1986/11/15,3福島7,曇,1,3歳未勝利,,芝1000,11,稍,1:00.8,35.8-37.3,ヒロラッキー,吉沢宗一,[東]鈴木勝美,ハシノシンドウ,ミリオンシルバー
1986/11/15,3福島7,曇,2,4歳未勝利,,ダ1700,12,稍,1:48.4,30.7-39.5,オギカーナパリ,中舘英二,[東]古賀一隆,バンブーゾルバ,タケカグラ
1986/11/15,3福島7,曇,3,4歳未勝利,,芝2000,14,稍,2:05.9,36.9-38.5,スーパーパラダイス,鹿戸雄一,[東]久保田金,シリュースハート,マイローラン
1986/11/15,3福島7,曇,4,4歳未勝利,,芝1800,14,稍,1:53.5,36.1-40.2,ショートスロー,鹿戸雄一,[東]大久保房,ジュライフォー,リバティガルー
1986/11/15,3福島7,曇,5,4歳未勝利,,芝1000,12,稍,1:00.5,36.4-36.6,リニアスワロー,国兼正浩,[西]松田由太,ダイナアルプス,カシマパワー
1986/11/15,3福島7,曇,6,4歳未勝利,,芝1800,14,稍,1:52.7,36.6-38.5,カミノリバティ,吉永良人,[西]工藤嘉見,ホッカイパワー,レーシングイブキ
1986/11/15,3福島7,曇,7,4歳未勝利,,芝1800,14,稍,1:53.5,36.7-39.4,ダイタクマイナー,安達昭夫,[西]梅田康雄,パーソクイン,カーブルキング
1986/11/15,3福島7,曇,8,4歳以上400万下,,ダ1000,12,稍,1:00.4,35.2-37.1,ダービーノアルコ,伊藤正徳,[東]尾形盛次,ネニナール,ビクトリーアピール
1986/11/15,3福島7,曇,9,福島アラブ3歳S(OP),,芝1700,9,稍,1:47.9,31.2-39.2,セッテノベラ,増沢末夫,[東]山崎彰義,ロータリーザハレー,カネサスパート
1986/11/15,3福島7,晴,10,蔵王特別(400万下),,芝2600,12,稍,2:47.4,38.7-38.3,ホーワペガサス,横山雄一,[西]谷八郎,シオフネ,ゲイルシロー
1986/11/15,3福島7,晴,11,磐梯山特別(900万下),,芝2000,14,稍,2:02.6,35.5-37.7,ハイテックカーン,吉沢宗一,[東]稲葉幸夫,サリークラウン,マーサーグリーン
1986/11/15,3福島7,晴,12,4歳以上400万下,,芝1800,13,稍,1:51.9,36.0-39.0,カーミンアンズ,出口明見,[東]矢倉玉男,ダークピオニー,ヨシダルナ
1986/11/15,5東京5,曇,1,3歳未勝利,,芝1400,6,良,1:25.3,35.6-37.4,サンプライズ,高山裕,[東]小西登,ハヤテパーシング,コウテツプリンス
1986/11/15,5東京5,曇,2,3歳未勝利,,ダ1200,6,良,1:13.4,36.1-37.3,アマミルミエール,蛯沢誠治,[東]清水利章,セッテディバ,ホワイトクリスマス
