開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1984/02/12,1中京8,曇,6,4歳新馬,,芝1800,11,良,1:52.8,,アカツキテンリュウ,南井克巳,杉村政春,ミスグリシーヌ,メキシカンハッピー
1984/02/12,1中京8,曇,7,5歳以上400万下,,ダ1700,15,稍,1:49.2,,タニノローレンス,菅谷正巳,大根田裕也,ロマンスフェロー,エバーグレイス
1984/02/12,1中京8,曇,8,5歳以上400万下,,ダ1000,13,稍,1:01.3,,リュウナスラム,須崎昇,久保道雄,ビクトリアハンター,チェリーナオキ
1984/02/12,1中京8,曇,9,下呂特別(400万下),,芝2500,16,良,2:38.4,,トキノタカフジ,増田久,柴田寛,ジェットサム,ヒノデワールド
1984/02/12,1中京8,曇,10,熱田特別(800万下),,ダ1700,13,稍,1:47.1,,トビハタチクゼン,楠孝志,荻野光男,シンガロピン,ラフインハンター
1984/02/12,1中京8,曇,11,きさらぎ賞(OP),,芝1800,13,良,1:49.4,,ゴールドウェイ,田島良保,日迫清,マルブツサーペン,キタヤマザクラ
1984/02/12,1中京8,小雪,12,5歳以上400万下,,ダ1700,15,稍,1:49.5,,ヤマニンレオパード,楠孝志,新川恵,タイユーホー,リュウジェベル
1984/02/12,2京都6,曇,1,4歳未勝利,,ダ1700,8,良,1:50.0,,デュールメイヨ,村本善之,内田繁三,シンセイファバー,マチカネサンキュウ
1984/02/12,2京都6,曇,2,4歳未勝利,,ダ1400,8,良,1:28.6,,アヤノシーザー,猿橋重利,大久保石松,アポイリージ,アスカパレード
1984/02/12,2京都6,曇,3,4歳未勝利,,ダ1400,8,良,1:28.9,,ピンクハット,増井裕,鹿戸幸治,レッドアスオー,タイトロープ
1984/02/12,2京都6,曇,4,5歳以上未勝利,,障3000,6,良,3:26.2,,ボーイングランバー,古川隆文,大沢真,ホースメンワイルド,チェリーエース
1984/02/12,2京都6,曇,5,4歳新馬,,芝1400,11,良,1:24.6,,ホクセツリーダー,飯田明弘,田中四郎,ロイヤルダッジ,ケンセイヒエン
1984/02/12,2京都6,曇,6,4歳400万下,,ダ1700,9,良,1:50.0,,アスコットカスター,五十嵐忠男,清水久雄,トウジンアイ,アトムフラワー
1984/02/12,2京都6,曇,7,5歳以上400万下,,ダ1700,10,良,1:50.7,,クインズフェロー,鹿戸明,小川佐助,ヒカリリーダー,ホワイトシーナ
1984/02/12,2京都6,小雨,8,梅花賞(400万下),,芝1600,13,良,1:37.2,,バンブトンダンサー,田原成貴,伊藤修司,メジロヘンリー,ウメノファスト
1984/02/12,2京都6,雨,9,宇治川特別(800万下),,ダ1800,8,良,1:54.7,,マウタピアツ,田原成貴,小原伊佐美,ホウシュウコーター,シマノフォンテン
1984/02/12,2京都6,雨,10,淀短距離S(OP),,芝1200,6,良,1:11.2,,ニホンピロウイナー,田原成貴,服部正利,ハッピープログレス,ミホクイーン
1984/02/12,2京都6,雪,11,5歳以上400万下,,ダ1400,13,良,1:26.7,,ハッピーブリニス,飯田明弘,山本正司,キソジダンサー,リュウバーラム
1984/02/11,1東京5,晴,1,4歳未勝利,,ダ1400,9,良,1:32.1,,アイズ,仁平健二,仲住達弥,アラビアンバード,コガイチタロウ
1984/02/11,1東京5,晴,2,4歳未勝利,,ダ1200,8,良,1:14.5,,イースタンガバナー,菅原泰夫,本郷一彦,ミツワヒーロー,スーパープリンス
