開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1977/08/06,1新潟7,曇,6,4歳以上300万下,,芝1600,9,良,1:36.7,,シャーペンダンサー,横田吉光,土田順三,コクセンショウ,ペリグリーン
1977/08/06,1新潟7,晴,7,4歳以上300万下,,芝1800,13,良,1:51.5,,ブランドシャダイ,嶋田功,稲葉幸夫,マルチパワー,ライクスワロー
1977/08/06,1新潟7,晴,8,天の川S(600万下),,芝2200,8,良,2:17.2,,ハクコウ,岡部幸雄,高橋英夫,カネイワキ,シンチャンピオン
1977/08/06,1新潟7,晴,9,チューリップステーク(OP),,芝1200,6,良,1:11.3,,タケデン,岡部幸雄,鴨田次男,スピリットガンモ,シラフジビゼン
1977/08/06,1新潟7,晴,10,4歳以上300万下,,芝1600,10,良,1:36.9,,インターヒダチ,大崎昭一,柴田寛,フジノアザヤカ,ヨシカツミドリ
1977/08/06,2小倉7,晴,1,3歳未勝利,,芝1100,5,良,1:08.5,,シンニッシュウ,外枦保重秋,二分久男,ハンキライト,シーフォルティス
1977/08/06,2小倉7,晴,2,4歳以上勝入,,芝1600,6,良,1:40.7,,リョクシュ,安田隆行,星川薫,ヒメカップスリー,カリーナトップ
1977/08/06,2小倉7,晴,3,4歳未勝利,,芝1800,8,良,1:53.7,,ヤサカヒュウマ,梅内忍,福島角一,マサダイモン,ブイゴラス
1977/08/06,2小倉7,晴,4,4歳以上未勝利,,障2800,7,良,3:04.8,,エイタラバル,広松孝司,杉村政春,ハシチカラ,ヒラヨシホマレ
1977/08/06,2小倉7,晴,5,3歳新馬,,芝1000,9,良,1:00.0,,マチカネスズラン,中島茂,杉村政春,ホウヨク,ショットトレーン
1977/08/06,2小倉7,晴,6,3歳新馬,,芝1000,10,良,0:59.9,,ニシノラーク,太宰義人,中村好夫,スズノアンナ,キティブック
1977/08/06,2小倉7,晴,7,フェニックス賞(OP),,芝1200,6,良,1:11.8,,パールカラー,飯田明弘,中尾謙太郎,アーリイスプリング,タイキャスター
1977/08/06,2小倉7,晴,8,4歳未勝利,,芝1800,9,良,1:52.8,,サスケマドンナ,津曲浩二,土田順三,コバンクイン,コンカオー
1977/08/06,2小倉7,晴,9,若戸特別(600万下),,芝2000,13,良,2:03.5,,ショウエイリバー,田口光雄,田中四郎,アイネフレシア,ショウフウダンサー
1977/08/06,2小倉7,晴,10,日南特別(300万下),,芝1800,9,良,1:50.9,,マスミオーカン,清水英次,戌亥信義,ハシゴーリキ,シゲルファイター
1977/08/06,2小倉7,晴,11,4歳以上300万下,,芝1200,10,良,1:11.6,,トーヨーフブキ,古川隆文,諏訪佐市,ライオンエース,テンザンロイヤル
1977/07/31,2札幌6,晴,1,3歳未勝利,,ダ1000,5,良,1:00.9,,シュウエイサリー,福永洋一,松井麻之助,ウエスタンシンゲキ,ジュウジスター
1977/07/31,2札幌6,晴,2,3歳新馬,,ダ1000,6,良,1:00.9,,サバンナヒーロー,大塚栄三郎,田中朋次郎,サクラグランド,タイホウナイン
1977/07/31,2札幌6,晴,3,4歳未勝利,,ダ1800,6,良,1:55.1,,ハマノダンガン,坂口正則,坂口正二,スイートグッチ,ヤクモフラワー
1977/07/31,2札幌6,晴,4,4歳未勝利,,ダ1800,7,良,1:56.3,,サンオーランサー,福永洋一,玉谷敬治,シスコジョオー,スズランボーイ
