開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1977/12/24,5阪神7,晴,7,4歳以上600万下,,ダ1700,12,良,1:46.9,,ヒカリエイブル,楠孝志,橋田俊三,ヤマトヒリュウ,ロニイ
1977/12/24,5阪神7,晴,8,ひいらぎ賞(300万下),,芝1600,18,良,1:37.0,,ダイタクオーザ,福永洋一,荻野光男,スガユメ,ハギノホマレ
1977/12/24,5阪神7,晴,9,4歳以上300万下,,ダ1800,12,良,1:54.5,,ベルダンデイ,桜井誠二,栗田勝,サンライズシチー,エイシンセダン
1977/12/24,5阪神7,晴,10,サンタクロースH(1000万下),,芝2200,18,良,2:14.6,,ダイフクジュ,南井克巳,中村武志,ロイヤルナイト,マイティアロー
1977/12/24,5阪神7,曇,11,夙川特別(600万下),,ダ1800,12,良,1:53.2,,ヤマニンロード,日高三代喜,浅見国一,カネキプレジデント,テンショウハード
1977/12/24,5阪神7,曇,12,4歳以上600万下,,ダ1700,13,良,1:46.9,,コウエイキング,外枦保重秋,二分久男,ヤマニンニシキ,レークマッキンレー
1977/12/18,5中山6,曇,1,3歳未勝利,,芝1600,10,良,1:40.6,,ムーンハッピー,町屋幸二,藤本冨良,オーギスキイ,カタトラフエリー
1977/12/18,5中山6,曇,2,3歳未勝利,,芝1200,13,良,1:12.7,,カネツポーセレン,三浦春美,久保田金造,カシワアイコ,クラフティ
1977/12/18,5中山6,曇,3,3歳未勝利,,芝1600,14,良,1:39.0,,ルイスロード,田村正光,梶与四松,トウショウデビル,マーガレットシチー
1977/12/18,5中山6,曇,4,3歳新馬,,芝1600,13,良,1:37.4,,メジロファントム,宮田仁,大久保洋吉,スカイフレンド,コレヒロ
1977/12/18,5中山6,曇,5,4歳以上300万下,,芝2000,17,良,2:05.6,,パームオンワード,加藤和宏,二本柳俊夫,コーゲンオー,ボストンハイウイン
1977/12/18,5中山6,曇,6,葉牡丹賞(300万下),,芝1600,15,良,1:38.1,,キクキミコ,安田富男,石毛善衛,ブルーパシフィック,コクサイタイム
1977/12/18,5中山6,曇,7,仲冬S(1000万下),,芝1800,11,良,1:51.3,,コクサイホープ,的場均,稗田敏男,レッドパンサー,シャダイエッセ
1977/12/18,5中山6,曇,8,4歳以上600万下,,芝2000,12,良,2:05.0,,セツザン,花松進,荒木静雄,ウエスタンヤング,チヨダタイム
1977/12/18,5中山6,晴,9,有馬記念(OP),,芝2500,8,良,2:35.4,,テンポイント,鹿戸明,小川佐助,トウショウボーイ,グリーングラス
1977/12/18,5中山6,晴,10,4歳以上600万下,,芝1600,18,良,1:37.3,,コウチライデン,津留千彰,古賀嘉蔵,チェスナットヒル,マツテンホー
1977/12/18,4中京8,晴,1,3歳未勝利,,ダ1600,13,稍,1:46.4,,マルサンロック,武田悟,松元正雄,チェリードルマン,トライジョオー
1977/12/18,4中京8,晴,2,3歳未勝利,,ダ1000,9,稍,1:01.9,,テイリイス,徳吉一己,森安弘昭,ガンツフレンドリ,カンセイシロー
1977/12/18,4中京8,晴,3,3歳未勝利,,ダ1000,11,稍,1:01.9,,キヨノボーイ,楠孝志,橋田俊三,クラウンドリーム,シンワテッソ
1977/12/18,4中京8,晴,4,4歳以上勝入,,ダ1600,8,稍,1:42.7,,ヤマサンツバメ,久保田敏彦,清田十一,ミヤギダービー,リョクシュ
