開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2004/05/16,1新潟6,雨,9,4歳以上500万下,,芝1800,16,稍,1:47.2,34.3-36.1,マイネルダンスール,鹿戸雄一,[東]清水利章,キセキスズカ,タマモゴーオン
2004/05/16,1新潟6,雨,10,はやぶさ賞(500万下),,芝1000,16,稍,0:56.0,32.8-33.9,マヤノチャーナ,後藤浩輝,[西]安達昭夫,ミルフォードスバル,セキサンジョオウ
2004/05/16,1新潟6,雨,11,新潟大賞典(G3),,芝2000,16,稍,2:00.5,36.3-34.5,マイネルアムンゼン,大西直宏,[東]田中清隆,ハレルヤサンデー,スーパージーン
2004/05/16,1新潟6,雨,12,清津峡特別(500万下),,ダ1800,15,重,1:52.2,37.0-36.9,レイルバード,北村宏司,[東]坂本勝美,シークェンス,リュウゴールド
2004/05/16,2東京8,小雨,1,3歳未勝利,,芝2000,8,稍,2:03.5,37.8-34.7,プラズマ,武豊,[東]萩原清,ヒカルライアン,アメジストドリーム
2004/05/16,2東京8,小雨,2,3歳未勝利,,ダ1600,12,稍,1:39.3,36.4-37.7,ケンシルバースター,武豊,[西]大久保龍,ハセノサンサン,ウエーブシチー
2004/05/16,2東京8,曇,3,3歳未勝利,,ダ1400,13,稍,1:26.2,35.5-38.1,オルレアン,藤田伸二,[東]伊藤圭三,オースミエンドレス,レディクローリス
2004/05/16,2東京8,曇,4,3歳未勝利,,芝1600,15,稍,1:35.9,34.7-36.8,ゴールドレンジャー,武豊,[東]堀宣行,キャメルバックヒル,シャペルラフォーレ
2004/05/16,2東京8,曇,5,障害4歳以上OP,,障3300,12,稍,3:39.7,106.0-0.0,マーベラスロイヤル,金子光希,[東]矢野照正,ダイワデュール,メジロブルーム
2004/05/16,2東京8,曇,6,3歳500万下,,ダ1600,16,稍,1:37.8,35.3-36.8,カーティスクリーク,オリヴァ,[東]藤沢和雄,プライズマネー,ヤマニンエアシップ
2004/05/16,2東京8,曇,7,3歳500万下,,芝1600,13,稍,1:34.8,34.0-37.0,ナイキアロー,柴田善臣,[東]古賀史生,ローレルスパーク,ジョウノオーロラ
2004/05/16,2東京8,曇,8,4歳以上500万下,,芝2000,17,稍,2:01.1,35.7-35.1,バアゼルテイオー,オリヴァ,[東]藤沢和雄,サムライワールド,タイキヴァンベール
2004/05/16,2東京8,曇,9,是政特別(1000万下),,ダ2100,16,稍,2:11.4,30.0-36.7,ウララハクテン,福永祐一,[西]池添兼雄,タイキダイナスティ,タマモトレジャー
2004/05/16,2東京8,曇,10,立夏S(1600万下),,ダ1400,16,稍,1:23.4,35.3-36.2,ヒカリジルコニア,福永祐一,[西]清水久雄,ナムラモンスター,エイシンブーン
2004/05/16,2東京8,曇,11,京王杯スプリングC(G2),,芝1400,18,稍,1:20.4,33.8-34.9,ウインラディウス,田中勝春,[東]藤沢和雄,テレグノシス,フィートソーファスト
2004/05/16,2東京8,雨,12,4歳以上1000万下,,芝1800,12,稍,1:48.3,36.1-34.9,カノン,蛯名正義,[東]田中清隆,ピサノデュエル,マイネルレジオ
2004/05/16,3京都8,雨,1,3歳未勝利,,芝1400,18,不,1:27.4,36.1-38.8,スペシャルクルーズ,四位洋文,[西]白井寿昭,テイエムハレバレ,エルパライソ
2004/05/16,3京都8,雨,2,3歳未勝利,,ダ1400,16,不,1:26.8,35.4-38.9,マイネルラファエロ,小池隆生,[西]柴田政見,ディクタトル,スズノグランプリ
2004/05/16,3京都8,雨,3,3歳未勝利,,ダ1800,11,不,1:53.9,37.0-39.0,イスカンダル,松永幹夫,[西]松田国英,タイグレート,ケントシチー
2004/05/16,3京都8,小雨,4,3歳未勝利,,芝2200,12,不,2:22.2,36.5-39.4,ホシエコー,石橋守,[西]増本豊,スズカノベニー,パワフルタッチ
