開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2011/05/01,3京都4,曇,3,3歳未勝利,,芝1200,17,稍,1:10.0,35.0-35.0,ネオザミスティック,ウィリア,[西]音無秀孝,セラヴィ,シルクフェリーチェ
2011/05/01,3京都4,曇,4,3歳未勝利,,芝2000,18,稍,2:02.6,36.2-35.9,ヒラボクビクトリー,ウィリア,[西]大久保龍,マコトサンパギータ,スマッシュスマイル
2011/05/01,3京都4,小雨,5,3歳500万下,,ダ1400,14,稍,1:23.7,34.0-37.5,カラフルデイズ,岩田康誠,[西]藤原英昭,プントバンコ,ユウキマリアッチ
2011/05/01,3京都4,曇,6,3歳500万下,,ダ1200,16,稍,1:12.3,34.1-38.2,コロカムイ,小林徹弥,[西]目野哲也,バージニアキャット,マルコフジ
2011/05/01,3京都4,曇,7,4歳以上500万下,,芝1400,18,稍,1:22.6,35.4-35.4,ルナフライト,浜中俊,[西]南井克巳,ヤマカツハクリュウ,ビスカヤ
2011/05/01,3京都4,曇,8,鷹ケ峰特別(1000万下),,芝1200,18,稍,1:09.1,33.9-35.2,ヒカルジョディー,和田竜二,[西]中尾秀正,アルーリングムーン,ショウナンカッサイ
2011/05/01,3京都4,曇,9,舞鶴特別(1000万下),,ダ1800,16,稍,1:51.0,36.3-36.7,トウショウフリーク,池添謙一,[西]鶴留明雄,ロングロウ,エーシンマダムジー
2011/05/01,3京都4,曇,10,錦S(1600万下),,芝1600,15,稍,1:34.2,34.7-35.5,ガンダーラ,和田竜二,[西]岩元市三,ブレイブファイト,ベストクルーズ
2011/05/01,3京都4,曇,11,天皇賞(春)(G1),,芝3200,18,稍,3:20.6,37.8-36.0,ヒルノダムール,藤田伸二,[西]昆貢,エイシンフラッシュ,ナムラクレセント
2011/05/01,3京都4,曇,12,被災地支援いぶき賞(OP),,ダ1800,16,稍,1:51.7,36.5-37.0,グレープブランデー,横山典弘,[西]安田隆行,ボレアス,シルクシュナイダー
2011/04/30,1新潟3,晴,1,3歳未勝利,,ダ1800,11,重,1:56.6,37.2-39.5,マイネルマルゴー,丹内祐次,[東]稲葉隆一,トウショウカムイ,イキナヤツ
2011/04/30,1新潟3,曇,2,3歳未勝利,,芝2200,16,良,2:16.1,35.8-34.6,エメラルターボ,平野優,[東]的場均,コスモディセント,アクアブルーコナー
2011/04/30,1新潟3,曇,3,3歳未勝利,,芝1600,16,良,1:34.9,35.8-34.8,リヴァーレ,丸山元気,[東]牧光二,マリーズタイム,プリティアクィーン
2011/04/30,1新潟3,曇,4,3歳未勝利,,ダ1200,15,重,1:13.3,34.6-38.7,バンブーマンユー,松山弘平,[西]鈴木孝志,ジュライザセヴンス,シャドーボール
2011/04/30,1新潟3,曇,5,3歳未勝利,,芝1800,16,良,1:49.1,36.3-34.4,アサクサポイント,田辺裕信,[東]加藤征弘,メイショウカルロ,オークヴィル
2011/04/30,1新潟3,小雨,6,3歳未勝利,,芝1400,16,良,1:23.2,34.5-36.2,メジロツボネ,吉田隼人,[東]高木登,マイネエレーナ,ニットウミラーレ
2011/04/30,1新潟3,小雨,7,4歳以上500万下,,ダ1800,15,重,1:53.6,37.8-38.1,ローレルカンタータ,横山和生,[東]勢司和浩,バイオレントナイト,トウカイノーマル
2011/04/30,1新潟3,雨,8,4歳以上500万下,,芝1200,16,良,1:09.1,33.9-35.2,トウショウフォアゴ,石橋脩,[東]浅野洋一,タニノスバル,ウイニングドラゴン
2011/04/30,1新潟3,雨,9,4歳以上500万下,,ダ1800,10,重,1:52.6,37.2-36.6,バックトゥジエース,酒井学,[西]須貝尚介,サクセスヒューゴー,クレイモア
2011/04/30,1新潟3,雨,10,荒川峡特別(500万下),,芝2000,14,稍,2:00.7,36.2-34.5,シャンギロンゴ,田辺裕信,[東]池上昌弘,サクラボールド,ゼロチョウサン
