開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1988/02/06,1小倉3,曇,2,4歳未勝利,,ダ1000,12,良,1:02.7,36.2-38.4,ブレシッドアゲン,大江原隆,[東]梶与四松,ショウエイルート,メジロデリー
1988/02/06,1小倉3,曇,3,4歳未勝利,,芝1800,16,良,1:52.5,36.6-38.0,ブリュンヒルデ,石塚信広,[東]田子冬樹,ネクストムービー,ドリームバンブー
1988/02/06,1小倉3,曇,4,4歳新馬,,芝1800,16,良,1:54.8,37.6-38.6,トーワマーチ,関野弘行,[東]柄崎孝,ハウアーユー,エトランゼ
1988/02/06,1小倉3,曇,5,4歳以上400万下,,芝2000,16,良,2:04.6,37.1-36.6,ダイナロイター,桜井誠二,[西]菅谷禎高,マイネルマサル,ダイナスピーチ
1988/02/06,1小倉3,晴,6,4歳以上400万下,,芝1200,14,良,1:11.5,34.8-36.7,ライオンレディー,柿元嘉和,[西]増本豊,パープルホウヨウ,セサールバンブー
1988/02/06,1小倉3,晴,7,4歳以上400万下,,芝1800,16,良,1:53.2,36.8-38.7,ニットウシャープ,横山典弘,[東]松山康久,ファイテングイブキ,テイーキヨサチ
1988/02/06,1小倉3,晴,8,4歳以上400万下,,芝1200,14,良,1:12.4,34.9-37.5,ノースマギー,武田悟,[西]坪正直,アグネスハヤテ,アイアンビクトリー
1988/02/06,1小倉3,晴,9,背振山特別(400万下),,芝1800,9,良,1:52.3,38.2-36.6,トウカイスワロー,土肥幸広,[西]中村均,ダイナマッケンジー,レディエマニエル
1988/02/06,1小倉3,曇,10,香春岳特別(400万下),,芝1200,8,良,1:11.4,34.7-36.7,アズマビワコ,田面木博,[西]田中耕太,ヒシノリフオー,ヤマニンメタル
1988/02/06,1小倉3,曇,11,周防灘特別(900万下),,芝2000,8,良,2:05.2,36.9-38.0,ダイエクスピー,清水英次,[西]小林稔,シルバーサン,フジノセンゴク
1988/02/06,1小倉3,曇,12,4歳以上400万下,,ダ1700,12,良,1:51.0,30.8-41.4,ヤマニントライアル,伊藤稔,[西]橋田満,ベンガルタイガー,ツルマイアラシ
1988/01/31,1東京2,晴,1,4歳未勝利,,ダ1400,13,良,1:29.5,36.5-40.1,ティニーボッパー,柴田政人,[東]中村貢,シーイズザレディ,ブランドベンチャー
1988/01/31,1東京2,晴,2,4歳未勝利,,ダ1600,10,良,1:40.6,36.5-38.4,メゾフォルテ,増沢末夫,[東]鈴木康弘,ダービーガンマン,アーバンカーボーイ
1988/01/31,1東京2,晴,3,4歳新馬,,ダ1200,7,良,1:16.2,36.7-39.5,ツジノスマイル,岡部幸雄,[東]清水利章,エイブルクロス,ブレンニューマン
1988/01/31,1東京2,晴,4,4歳新馬,,ダ1200,8,良,1:15.5,35.9-39.6,ハワイアンプリンス,柴田政人,[東]中村貢,カネイチスルスミ,ワカクサバージ
1988/01/31,1東京2,晴,5,障害4歳以上未勝利,,障3100,6,良,3:34.1,112.0-0.0,カリブソレイユ,田中剛,[東]西塚十勝,ヒロポリシー,ロードキラー
1988/01/31,1東京2,晴,6,4歳新馬,,芝1800,13,良,1:50.3,35.5-37.8,ボールドビクター,岡部幸雄,[東]高橋祥泰,ナカミリーゼント,ユーワハリケーン
1988/01/31,1東京2,晴,7,4歳400万下,,ダ1600,10,良,1:39.2,35.2-39.3,モガミチャンピオン,小島太,[東]境勝太郎,ホープユアホープ,アラワシジョー
1988/01/31,1東京2,晴,8,4歳以上400万下,,ダ1200,13,良,1:14.1,36.0-38.1,マルゴレンヌ,中舘英二,[東]加藤修甫,ローザキング,スイートピッコロ
1988/01/31,1東京2,晴,9,金蹄賞(900万下),,ダ2100,14,良,2:13.2,31.1-38.9,ミュージックマン,中舘英二,[東]松山康久,ハーバーアクティブ,スコールリボン
