開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1988/10/15,4京都3,晴,1,3歳未勝利,,ダ1200,8,良,1:15.7,36.9-38.8,メイトウギャル,西浦勝一,[西]土門健司,ニシヤマトーソー,フクセンヒカリ
1988/10/15,4京都3,晴,2,3歳未勝利,,ダ1200,16,良,1:14.2,35.9-38.3,シンゴーリキ,増井裕,[西]白井寿昭,コトブキアンサー,ダイイチヒスイ
1988/10/15,4京都3,晴,3,3歳新馬,,芝1200,16,良,1:11.8,36.0-35.8,ケイランサー,武豊,[西]浅見国一,エイシンリュウオウ,ウメノファイヤー
1988/10/15,4京都3,晴,4,4歳以上400万下,,ダ1200,13,良,1:12.8,35.6-37.2,ヒロノクーニャン,本田優,[西]清水出美,メモリアルシチー,イブキシンプウザン
1988/10/15,4京都3,晴,5,障害4歳以上未勝利,,障3000,11,良,3:24.4,109.0-0.0,パンフレット,中竹和也,[西]田中良平,ヤマトヒーロー,サイコーホーク
1988/10/15,4京都3,晴,6,4歳以上400万下,,ダ1800,16,良,1:53.2,37.8-37.2,ブラボーコール,須貝尚介,[西]須貝彦三,インプレッション,ツルミマイコ
1988/10/15,4京都3,晴,7,4歳以上400万下,,ダ1200,14,良,1:13.4,36.3-37.1,ベニハヤブサ,岡潤一郎,[西]荻野光男,メイショウアサカゼ,シンビッグハート
1988/10/15,4京都3,晴,8,4歳以上400万下,,芝2000,16,良,2:03.7,37.5-36.2,マリーンサンライズ,河内洋,[西]武田作十,メジロハリアー,アイドルリバー
1988/10/15,4京都3,晴,9,萩S(OP),,芝1200,12,良,1:11.5,35.2-36.3,カミノテンホー,猿橋重利,[西]工藤嘉見,ニシケンアンサー,チャチャバンブー
1988/10/15,4京都3,晴,10,嵯峨野特別(900万下),,芝2200,10,良,2:15.0,37.5-35.9,カツトクシン,武豊,[西]安田伊佐,ナチノパーソ,インターアニマート
1988/10/15,4京都3,晴,11,嵐山S(1400万下),,芝3000,10,良,3:07.0,36.8-37.4,センシュオーカン,松永幹夫,[東]大久保洋,ナムラモノノフ,コクサイダイヤ
1988/10/15,4京都3,晴,12,4歳以上900万下,,ダ1400,16,良,1:24.8,35.1-37.8,スケールアップ,本田優,[西]清水出美,ゴールドペチ,ワンダーライジング
1988/10/09,3福島4,曇,1,3歳未勝利,,芝1700,5,稍,1:48.4,31.2-38.6,モガミオンリー,原昌久,[東]境征勝,ダイリンパワー,ナオマル
1988/10/09,3福島4,曇,2,3歳新馬,,芝1200,9,稍,1:12.9,35.2-37.7,ブランドデール,徳吉一己,[東]保田隆芳,モンタパッション,サファリノーザン
1988/10/09,3福島4,曇,3,4歳未勝利,,ダ1700,11,稍,1:48.6,30.8-40.0,ホッカイクリス,大崎昭一,[東]柴田欣也,ライダーズハイ,ダイジン
1988/10/09,3福島4,曇,4,4歳未勝利,,ダ1700,10,稍,1:47.6,30.5-38.9,サンキャノン,小迫次男,[西]須貝彦三,サキノキヌガサ,マロンディザイアー
1988/10/09,3福島4,曇,5,4歳未勝利,,芝1800,14,稍,1:52.0,37.2-37.0,マツキャロル,吉沢宗一,[東]坂本栄三,トワノビクトリー,アサクサマーブル
1988/10/09,3福島4,晴,6,4歳未勝利,,ダ1000,9,稍,1:00.4,35.7-36.4,テンザンラッキー,中島敏文,[西]夏村辰男,ヒミノアロー,コーリンタイヨー
1988/10/09,3福島4,晴,7,4歳未勝利,,芝1200,10,良,1:11.2,34.4-36.8,イブキラブソング,横山雄一,[西]鹿戸幸治,ワコーエンブレム,ミスカムイ
1988/10/09,3福島4,晴,8,檜原湖特別(400万下),,ダ1700,9,良,1:46.9,30.2-39.9,ミヤギノホシ,吉沢宗一,[東]荒木静雄,サクラホープ,セルパワー
