開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1981/07/04,2札幌1,晴,9,北海道テレビ放送杯(800万下),,ダ1800,9,良,1:53.4,,ジーアイストロング,横山富雄,松永勇,ノトオーショウ,ヒルゼンジュピター
1981/07/04,2札幌1,晴,10,4歳以上400万下,,ダ1500,8,良,1:34.0,,ケイアイジョウオー,鹿戸明,小川佐助,フジノタイキ,ロンドンシチー
1981/07/04,1福島7,雨,1,4歳以上600万下,,芝1700,6,不,1:50.9,,アイノフィーバー,岡部幸雄,前田禎,ブルーミッシュ,ハマナスクイーン
1981/07/04,1福島7,雨,2,3歳未勝利,,ダ1000,12,不,1:01.7,,アズマスカレー,小島太,高木良三,キョウエイリキオー,センリースター
1981/07/04,1福島7,雨,3,4歳未勝利,,芝1800,9,不,1:57.2,,ヤノジンプウ,徳吉一己,森末之助,キヨヒサ,セントパシフィック
1981/07/04,1福島7,雨,4,4歳未勝利,,芝2000,14,不,2:09.4,,センゴクハヤテ,菅原泰夫,仲住芳雄,リッテルリッヒ,オキノバショウ
1981/07/04,1福島7,小雨,5,4歳未勝利,,芝1800,9,不,1:55.8,,リキサンレディー,伊藤栄,畠山重則,ユタカジョー,トキノスガタ
1981/07/04,1福島7,曇,6,猪苗代特別(800万下),,芝2400,5,不,2:35.3,,ソールスポート,増沢末夫,勝又忠,ブイキュウピッド,メジロコスモ
1981/07/04,1福島7,雨,7,アマリリス賞(400万下),,芝2000,12,不,2:08.0,,マルタカテンザン,菅原泰夫,本郷重彦,リンドオーカン,オンワードルナ
1981/07/04,1福島7,雨,8,ジュライS(1200万下),,芝1700,6,不,1:48.6,,ウェザーコック,小島太,古山良司,アームコルシカン,エリートロード
1981/07/04,1福島7,雨,9,4歳400万下,,芝1800,14,不,1:55.4,,アローコルセン,柴田弘之,見上恒芳,オキノサキガケ,キョウエイランセル
1981/07/04,2中京7,曇,1,3歳未勝利,,ダ1000,8,不,1:03.0,,ヤマサンコロンビア,柴田光陽,清田十一,チグサショウリ,キョウエイルージュ
1981/07/04,2中京7,曇,2,4歳未勝利,,ダ1700,9,不,1:48.7,,アルセード,久保田敏彦,佐藤勇,リュウアイズ,ランドシャープ
1981/07/04,2中京7,曇,3,4歳未勝利,,ダ1700,8,不,1:48.1,,イエローレディー,小屋敷昭,夏村辰男,ハマノキャリー,クインテイト
1981/07/04,2中京7,曇,4,4歳未勝利,,ダ1600,10,不,1:40.9,,ミネノエイカン,森次男,中村覚之助,タイグランプリ,ヤマニンアピス
1981/07/04,2中京7,曇,5,5歳以上400万下,,ダ1600,10,不,1:40.8,,アローフラッシュ,小屋敷昭,玉谷敬治,エリモパレー,スズロッキー
1981/07/04,2中京7,曇,6,中京障害S(OP),,障2800,16,不,3:13.6,,プライズアーナ,川村禎彦,松永善晴,イセタイヨウ,ジョーアルバトロス
1981/07/04,2中京7,曇,7,4歳400万下,,ダ1700,13,不,1:45.7,,マチカネテンオー,外枦保重秋,二分久男,ノトヒリュウ,トサミサキ
1981/07/04,2中京7,曇,8,えのき賞(400万下),,芝1200,14,不,1:13.4,,ハギノグリンランド,安田隆行,松元省一,シルバーシカイナミ,リュウマンジュサン
1981/07/04,2中京7,曇,9,浜名湖特別(800万下),,芝2000,11,不,2:06.7,,オーゴンリュウ,安田隆行,松元省一,フジシゲ,ロングオーカン
