開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2006/07/02,2福島6,曇,8,3歳以上500万下,,芝1800,13,重,1:51.1,36.1-37.6,キングエクスプレス,後藤浩輝,[東]宗像義忠,ビエンナーレ,ワンダフルキャスト
2006/07/02,2福島6,曇,9,猪苗代特別(1000万下),,ダ1700,15,重,1:45.3,29.7-37.2,ヒシハイグレード,田中勝春,[東]手塚貴久,フローリッシュ,カネマサデューク
2006/07/02,2福島6,曇,10,白河特別(1000万下),,芝1200,15,重,1:11.0,34.0-37.0,サチノスイーティー,吉田隼人,[東]平井雄二,ジョイントスターズ,シンボリウエスト
2006/07/02,2福島6,曇,11,ラジオNIKKEI賞(G3),,芝1800,16,重,1:50.5,35.5-37.9,タマモサポート,津村明秀,[西]藤岡健一,ソングオブウインド,ステラマドレード
2006/07/02,2福島6,曇,12,3歳以上500万下,,芝1200,16,重,1:11.5,34.2-37.3,ウインレックス,中舘英二,[東]宗像義忠,エイミングポイント,ニホンピロリビエラ
2006/07/02,4京都6,雨,1,3歳未勝利,,ダ1400,16,不,1:26.8,36.2-38.1,キッスアンドライド,角田晃一,[西]加用正,ディンティーベス,デアリングワールド
2006/07/02,4京都6,晴,2,3歳未勝利,,ダ1800,12,不,1:53.2,35.9-37.6,ダブルデュース,川田将雅,[西]崎山博樹,シルクシャープネス,スリーオペレーター
2006/07/02,4京都6,晴,3,3歳未勝利,,ダ1200,16,不,1:11.7,35.2-36.5,デンコウグラス,畑端省吾,[西]坂口正則,グリューエント,タニノバロン
2006/07/02,4京都6,曇,4,障害3歳以上未勝利,,障2910,14,不,3:18.1,108.0-0.0,サフランブリザード,石山繁,[西]松元茂樹,レヴァンテ,マキオルーブル
2006/07/02,4京都6,曇,5,2歳新馬,,芝1200,14,不,1:11.4,35.0-36.4,シルバーストーン,福永祐一,[西]瀬戸口勉,キングスベリー,アマノチェリーラン
2006/07/02,4京都6,曇,6,3歳未勝利,,芝2400,15,不,2:31.4,36.3-36.5,ヒカリクロメート,中村将之,[西]松永昌博,プリムラシチー,ショウケイ
2006/07/02,4京都6,曇,7,3歳以上500万下,,ダ1800,10,不,1:51.1,36.5-36.2,アグネスケイオー,小牧太,[西]宮本博,オーキッドコート,デュヴァル
2006/07/02,4京都6,曇,8,3歳以上500万下,,芝1200,16,重,1:11.3,34.8-36.5,アースシャープ,野元昭嘉,[西]野元昭,コスモラヴアゲイン,ヒョウタンジマ
2006/07/02,4京都6,曇,9,御室特別(1000万下),,芝1800,9,重,1:50.2,37.5-34.7,ホッコーソレソレー,上村洋行,[西]浜田光正,シルクネクサス,ブライトトゥモロー
2006/07/02,4京都6,晴,10,糺の森特別(1000万下),,ダ1800,15,重,1:49.8,35.5-36.5,ユウキアヴァンセ,幸英明,[西]梅田康雄,サンワードラン,ソウルサバイヴァー
2006/07/02,4京都6,晴,11,米子S(OP),,芝1600,11,重,1:34.6,35.5-36.1,ワディラム,高田潤,[西]松田博資,ディープサマー,ペールギュント
2006/07/02,4京都6,晴,12,3歳以上500万下,,ダ1200,16,重,1:10.3,34.7-35.6,タータンフィールズ,川田将雅,[西]崎山博樹,ヴァンクルタテヤマ,ウインサウザー
2006/07/01,1函館5,晴,1,2歳未勝利,,芝1200,9,良,1:10.6,34.5-36.1,マイニングゴールド,安藤勝己,[東]伊藤圭三,ナムラマース,コンゴウダイオー
2006/07/01,1函館5,晴,2,3歳未勝利,,ダ1700,13,良,1:49.2,31.0-39.0,ギャラクシーキッド,鈴来直人,[東]佐藤全弘,ボビン,アルタントプチ
2006/07/01,1函館5,晴,3,3歳未勝利,,ダ1000,12,良,1:01.4,35.3-38.2,フォーディグリース,横山典弘,[東]坂本勝美,エスケーワシントン,プルーフオブキング
