開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2014/01/12,1京都4,晴,11,日刊スポシンザン記念(G3),,芝1600,13,良,1:33.8,35.5-34.1,ミッキーアイル,浜中俊,[西]音無秀孝,ウインフルブルーム,タガノグランパ
2014/01/06,1京都2,晴,11,万葉S(OP),,芝3000,10,良,3:07.0,38.2-34.6,タニノエポレット,岩田康誠,[西]村山明,ラブラドライト,グッドカフェ
2014/01/05,1中山1,晴,10,ジュニアC(OP),,芝1600,13,良,1:37.3,36.8-35.1,エスメラルディーナ,田辺裕信,[東]斎藤誠,マイネルメリエンダ,オメガヴェンデッタ
2014/01/05,1中山1,晴,11,日刊スポ賞中山金杯(G3),,芝2000,16,良,2:00.1,35.1-36.6,オーシャンブルー,ベリー,[西]池江泰寿,カルドブレッサ,ディサイファ
2014/01/05,1京都1,晴,11,スポニチ賞京都金杯(G3),,芝1600,16,良,1:32.5,34.7-34.4,エキストラエンド,ルメール,[西]角居勝彦,オースミナイン,ガルボ
