開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2017/11/19,5京都6,晴,2,2歳未勝利,,ダ1800,16,重,1:53.9,36.5-38.8,トキノオー,小坂忠士,[西]奥村豊,マースゴールド,オウケンキング
2017/11/19,5京都6,晴,3,2歳未勝利,,芝2000,11,重,2:04.5,37.9-36.1,ゴールドフラッグ,Ｍ．デム,[西]須貝尚介,ストーミーバローズ,ウインエスキース
2017/11/19,5京都6,晴,4,2歳未勝利,,芝1200,17,重,1:10.8,35.4-35.4,ヤマニンルネッタ,岡田祥嗣,[西]浅見秀一,クッカ,トウカイオルデン
2017/11/19,5京都6,曇,5,2歳新馬,,芝2000,8,稍,2:07.8,38.3-34.9,フランツ,ルメール,[西]音無秀孝,クリノアリエル,アサナギ
2017/11/19,5京都6,晴,6,2歳新馬,,ダ1200,16,重,1:12.6,36.8-35.8,ヌーディーカラー,ルメール,[西]宮本博,ブライトエンパイア,ハウリング
2017/11/19,5京都6,晴,7,3歳以上500万下,,芝2400,15,稍,2:26.5,33.4-36.7,ムーヴザワールド,ルメール,[西]石坂正,アンセム,ウインカートゥーン
2017/11/19,5京都6,晴,8,3歳以上1000万下,,ダ1800,16,重,1:51.4,36.7-37.0,シロニイ,川田将雅,[西]池江泰寿,ダノンロッソ,バニーテール
2017/11/19,5京都6,曇,9,秋明菊賞(500万下),,芝1400,10,稍,1:23.6,36.4-35.0,シグナライズ,ルメール,[西]藤原英昭,ナディア,ミトノレインボー
2017/11/19,5京都6,晴,10,衣笠特別(1000万下),,芝1800,14,稍,1:47.5,34.8-36.7,アンドリエッテ,田辺裕信,[西]牧田和弥,アロマドゥルセ,タンタグローリア
2017/11/19,5京都6,晴,11,マイルチャンピオンS(G1),,芝1600,18,稍,1:33.8,34.6-35.2,ペルシアンナイト,Ｍ．デム,[西]池江泰寿,エアスピネル,サングレーザー
2017/11/19,5京都6,晴,12,西陣S(1600万下),,ダ1200,16,重,1:10.5,34.9-35.6,ディオスコリダー,ムーア,[西]高橋義忠,オウケンビリーヴ,ゴルゴバローズ
2017/11/18,3福島5,曇,1,2歳未勝利,,ダ1150,16,良,1:10.2,32.1-38.1,サンドクイーン,菱田裕二,[西]岡田稲男,マリノディアナ,エルモアレッタ
2017/11/18,3福島5,曇,2,3歳以上500万下,,ダ1700,15,良,1:46.9,30.5-38.2,イェドプリオル,中谷雄太,[西]高橋康之,ボナパルト,アテンフェスタ
2017/11/18,3福島5,曇,3,2歳未勝利,,芝1200,16,良,1:10.0,34.4-35.6,ココロストライク,丹内祐次,[東]牧光二,プリンシアブラスカ,マイラティーシャ
2017/11/18,3福島5,曇,4,2歳未勝利,,芝1800,16,良,1:49.3,35.0-36.2,トーセンクリーガー,横山和生,[東]小野次郎,メイドインヘヴン,ハーレムライン
2017/11/18,3福島5,曇,5,2歳新馬,,芝2000,11,良,2:05.9,38.0-35.5,ロサグラウカ,石橋脩,[東]尾関知人,テンタマユキノブ,マヤノガルネリ
2017/11/18,3福島5,曇,6,3歳以上500万下,,ダ1150,16,良,1:09.0,32.3-36.7,ラピッドライズ,井上敏樹,[東]斎藤誠,クーリュ,トウケイフクキタル
2017/11/18,3福島5,曇,7,3歳以上500万下,,芝1200,16,良,1:09.5,34.1-35.4,ジョンブリアン,津村明秀,[東]高柳瑞樹,ビービーバーレスク,タニマサガール
2017/11/18,3福島5,曇,8,3歳以上500万下,,芝1800,16,良,1:47.3,35.3-35.9,シャンティローザ,鮫島克駿,[西]松永幹夫,ミネット,ラハトケレブ
2017/11/18,3福島5,曇,9,3歳以上500万下,,芝1200,16,良,1:09.3,34.1-35.2,ロジベスト,吉田隼人,[東]古賀慎明,プレシャスロード,マイネルパッセ
