開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2017/01/07,1京都2,晴,2,3歳未勝利,,ダ1200,16,良,1:12.6,35.2-37.4,タマモコーラス,岩田康誠,[西]佐藤正雄,スマートアムール,スーサンゴー,2:３歳,500.0
2017/01/07,1京都2,晴,3,3歳新馬,,ダ1800,16,良,1:54.2,36.8-37.7,スペシャルホース,和田竜二,[西]西橋豊治,ダノンロッソ,コンプリートベスト,2:３歳,600.0
2017/01/07,1京都2,晴,4,4歳以上500万下,,ダ1400,15,良,1:23.8,34.1-37.9,ペプチドアルマ,畑端省吾,[西]作田誠二,クールゼファー,クライシス,4:４歳以上,750.0
2017/01/07,1京都2,晴,5,3歳未勝利,,芝2000,15,良,2:01.2,36.5-35.7,ダノンオブザイヤー,川田将雅,[西]池江泰寿,ブラックスビーチ,カラル,2:３歳,500.0
2017/01/07,1京都2,晴,6,3歳新馬,,芝1600,16,良,1:36.4,35.9-35.1,ワールドフォーラブ,ルメール,[西]音無秀孝,キャンディストーム,アオイサンライズ,2:３歳,600.0
2017/01/07,1京都2,晴,7,4歳以上500万下,,ダ1900,16,良,1:59.1,29.6-38.0,ストライクイーグル,岡田祥嗣,[西]杉山晴紀,アースシンフォニー,ローデルバーン,4:４歳以上,750.0
2017/01/07,1京都2,晴,8,4歳以上1000万下,,ダ1200,16,良,1:11.2,34.9-36.3,ゼンノサーベイヤー,武豊,[西]中内田充,コパノリスボン,ヨウライフク,4:４歳以上,1050.0
2017/01/07,1京都2,晴,9,福寿草特別(500万下),,芝2000,9,良,2:00.3,36.2-35.1,サトノリュウガ,池添謙一,[西]平田修,エアウィンザー,プラチナムバレット,2:３歳,1000.0
2017/01/07,1京都2,晴,10,羅生門S(1600万下),,ダ1400,16,良,1:23.1,34.7-36.5,キタサンサジン,川須栄彦,[西]梅田智之,コウエイエンブレム,サウススターマン,4:４歳以上,1820.0
2017/01/07,1京都2,晴,11,淀短距離S(OP),,芝1200,16,良,1:08.0,34.1-33.9,セイウンコウセイ,松田大作,[東]上原博之,セカンドテーブル,ラインスピリット,4:４歳以上,2300.0
2017/01/07,1京都2,晴,12,4歳以上1000万下,,芝1600,16,良,1:34.2,35.3-34.8,スペシャルギフト,北村友一,[西]須貝尚介,デンコウリキ,フォールインラブ,4:４歳以上,1050.0
2017/01/05,1中山1,晴,1,3歳未勝利,,ダ1200,16,良,1:13.1,34.0-39.1,コマノレジェンド,吉田隼人,[東]伊藤圭三,リンガスネオ,ホワイトファング,2:３歳,500.0
2017/01/05,1中山1,晴,2,3歳未勝利,,ダ1800,15,良,1:58.2,38.8-40.0,エドノライト,吉田豊,[東]萱野浩二,スプリングフット,コスモオペラ,2:３歳,500.0
2017/01/05,1中山1,晴,3,3歳新馬,,ダ1800,16,良,1:58.6,38.7-40.6,ティーラウレア,松岡正海,[東]伊藤伸一,リードザフィールド,ロジキャロル,2:３歳,600.0
2017/01/05,1中山1,晴,4,4歳以上500万下,,ダ1200,16,良,1:12.6,33.7-38.9,バイレ,木幡巧也,[東]田中清隆,ブレヴェスト,ギンゴー,4:４歳以上,750.0
2017/01/05,1中山1,晴,5,3歳未勝利,,芝2000,16,良,2:03.6,38.0-36.4,マイネルパンドーロ,内田博幸,[東]田中清隆,ポールヴァンドル,トータルソッカー,2:３歳,500.0
2017/01/05,1中山1,晴,6,3歳500万下,,ダ1800,16,良,1:56.0,38.5-38.8,リゾネーター,木幡巧也,[東]牧光二,キャプテンキング,ビービーガウディ,2:３歳,720.0
2017/01/05,1中山1,晴,7,4歳以上500万下,,芝2200,16,良,2:15.3,37.2-36.4,マイネルフレスコ,津村明秀,[東]高橋祥泰,イチダイ,ウインブルーローズ,4:４歳以上,750.0
2017/01/05,1中山1,晴,8,4歳以上1000万下,,ダ1800,16,良,1:55.5,37.8-39.3,スウィフトレイド,川田将雅,[東]堀宣行,エネスク,ビークイック,4:４歳以上,1050.0
2017/01/05,1中山1,晴,9,ジュニアC(OP),,芝1600,16,良,1:34.7,34.2-36.5,ナイトバナレット,中谷雄太,[西]矢作芳人,ディバインコード,タイムトリップ,2:３歳,1900.0
