開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2017/04/29,1新潟1,曇,6,3歳未勝利,,芝2000,15,良,2:01.5,35.3-36.1,ミルトプレスト,吉田隼人,[東]佐藤吉勝,シンデン,ビップラフォーレ,2:３歳,500.0
2017/04/29,1新潟1,曇,7,4歳以上500万下,,ダ1200,15,稍,1:13.1,35.0-38.1,トップライセンス,吉田隼人,[東]尾関知人,エクスシア,ハッピーロングラン,4:４歳以上,750.0
2017/04/29,1新潟1,曇,8,4歳以上500万下,,ダ1800,15,稍,1:55.3,37.3-38.7,グランセノーテ,石橋脩,[西]鮫島一歩,スフェーン,ハギノグランコート,4:４歳以上,750.0
2017/04/29,1新潟1,曇,9,4歳以上500万下,,ダ1200,15,稍,1:12.7,34.5-38.2,コパノマイケル,小崎綾也,[西]村山明,トウショウデュエル,キチロクステージ,4:４歳以上,750.0
2017/04/29,1新潟1,曇,10,ゆきつばき賞(500万下),,芝1200,16,良,1:10.0,34.7-35.3,カレン,井上敏樹,[東]金成貴史,ポンポン,ブレイヴバローズ,2:３歳,1000.0
2017/04/29,1新潟1,曇,11,邁進特別(1000万下),,芝1000,16,良,0:54.5,32.6-32.5,ラインミーティア,西田雄一,[東]水野貴広,グラミスキャッスル,グランシェリー,4:４歳以上,1500.0
2017/04/29,1新潟1,雨,12,二王子特別(500万下),,芝1800,15,良,1:46.3,35.2-35.1,ブライトボイス,吉田隼人,[西]加用正,ミスズダンディー,アクート,4:４歳以上,1050.0
2017/04/29,2東京3,晴,1,3歳未勝利,,ダ1600,16,良,1:39.7,36.0-38.1,プロディジャス,内田博幸,[東]古賀慎明,マースチェル,フラワーズブルーム,2:３歳,500.0
2017/04/29,2東京3,晴,2,3歳未勝利,,ダ2100,11,良,2:15.0,32.5-37.6,オールデン,田辺裕信,[東]小西一男,ウイントリニティー,ワンナイトインパリ,2:３歳,500.0
2017/04/29,2東京3,晴,3,3歳未勝利,,ダ1400,16,良,1:27.1,36.3-38.0,ワイルドグラス,的場勇人,[東]的場均,マーブルフラッシュ,ウォーターメロン,2:３歳,500.0
2017/04/29,2東京3,晴,4,3歳未勝利,,芝1800,18,良,1:49.4,35.9-35.1,マツリダウメキチ,戸崎圭太,[東]国枝栄,コンカーアゲン,クリップスプリンガ,2:３歳,500.0
2017/04/29,2東京3,晴,5,3歳未勝利,,芝1400,18,良,1:21.9,35.0-35.1,ベストアクター,蛯名正義,[東]鹿戸雄一,タックボーイ,オーロラエンブレム,2:３歳,500.0
2017/04/29,2東京3,晴,6,4歳以上500万下,,芝2000,9,良,2:00.7,37.3-35.6,ブラックプラチナム,戸崎圭太,[東]栗田博憲,キングオブアームズ,マツリダバッハ,4:４歳以上,750.0
2017/04/29,2東京3,曇,7,3歳500万下,,ダ1600,16,良,1:37.2,34.9-37.0,アンティノウス,ルメール,[東]国枝栄,ペルランヴェール,サンチェサピーク,2:３歳,720.0
2017/04/29,2東京3,晴,8,4歳以上500万下,,ダ1400,16,良,1:25.3,36.2-37.0,フローラルダンサー,内田博幸,[東]田島俊明,スールキートス,アオイサンシャイン,4:４歳以上,750.0
2017/04/29,2東京3,晴,9,秩父特別(1000万下),,芝1600,11,良,1:34.2,35.8-34.4,マコトサダイジン,蛯名正義,[西]松田国英,アヴニールマルシェ,サンクロワ,4:４歳以上,1500.0
2017/04/29,2東京3,曇,10,春光S(1600万下),,ダ2100,16,良,2:11.9,31.3-39.4,デビルズハーツ,岩田康誠,[東]戸田博文,ウインユニファイド,シャイニービーム,4:４歳以上,1820.0
2017/04/29,2東京3,晴,11,テレビ東京杯青葉賞(G2),,芝2400,12,良,2:23.6,35.5-35.2,アドミラブル,Ｍ．デム,[西]音無秀孝,ベストアプローチ,アドマイヤウイナー,2:３歳,5400.0
2017/04/29,2東京3,晴,12,4歳以上1000万下,,ダ1400,16,良,1:24.5,35.2-37.1,オニノシタブル,柴田大知,[東]矢野英一,メリートーン,ウサギノカケアシ,4:４歳以上,1050.0
2017/04/29,3京都3,晴,1,3歳未勝利,,ダ1800,15,良,1:54.5,37.8-37.3,カリーニョミノル,国分恭介,[西]北出成人,メモリーフェイス,チェリーボンボン,2:３歳,500.0
