開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2017/07/08,3中京3,晴,10,濃尾特別(1000万下),,ダ1900,13,良,1:59.2,30.5-37.8,テンザワールド,和田竜二,[西]大久保龍,ビスカリア,マイネルビクトリー
2017/07/08,3中京3,晴,11,豊明S(1600万下),,芝1400,12,良,1:19.9,34.1-34.7,ツィンクルソード,Ｍ．デム,[西]松永昌博,コウエイタケル,ビップライブリー
2017/07/08,3中京3,晴,12,3歳以上500万下,,ダ1400,16,良,1:24.6,35.5-37.4,タガノグロリオーサ,Ｍ．デム,[西]川村禎彦,マイネルラック,オリエント
2017/07/02,1函館6,曇,1,3歳未勝利,,ダ1000,12,良,0:59.1,34.6-36.0,フィネス,丸山元気,[東]斎藤誠,サンデュランゴ,サンモントレー
2017/07/02,1函館6,曇,2,3歳未勝利,,ダ1700,14,良,1:46.9,29.6-39.2,レイダー,ルメール,[東]堀宣行,シンゼンムサシ,リリーモントルー
2017/07/02,1函館6,曇,3,3歳未勝利,,芝1200,16,良,1:09.5,34.1-35.4,コスモプラシデス,丹内祐次,[東]高橋祥泰,パールズベスト,サラデコラシオン
2017/07/02,1函館6,曇,4,3歳未勝利,,芝1800,15,良,1:48.2,35.4-36.6,キョウワベルナルド,松岡正海,[西]佐々木晶,ラストプライドワン,ナンヨーウラヌス
2017/07/02,1函館6,曇,5,2歳新馬,,芝1200,10,良,1:10.9,35.8-35.1,スズカマンサク,岩田康誠,[西]橋田満,ドナカデンツァ,トーセンクロノス
2017/07/02,1函館6,曇,6,3歳以上500万下,,ダ1000,12,良,0:58.9,34.8-35.7,アッティーヴォ,国分恭介,[西]大根田裕,ウイナーズロード,ラファーガ
2017/07/02,1函館6,曇,7,3歳以上500万下,,芝2000,12,良,1:58.7,34.7-36.7,オリエントワークス,浜中俊,[西]中内田充,フライングレディ,ダブルフラワー
2017/07/02,1函館6,曇,8,3歳以上500万下,,ダ1700,14,良,1:46.1,29.8-38.2,ドラゴンシュバリエ,岩田康誠,[西]角田晃一,ノースランドボーイ,マコトシャムロック
2017/07/02,1函館6,曇,9,3歳以上500万下,,芝2600,12,良,2:41.1,38.3-35.3,リッジマン,蛯名正義,[西]庄野靖志,トロピカルストーム,ホウオウドリーム
2017/07/02,1函館6,曇,10,檜山特別(1000万下),,ダ1700,11,良,1:45.3,30.5-37.4,スターストラック,浜中俊,[東]栗田博憲,ウェイトアンドシー,ベストセラーアスク
2017/07/02,1函館6,曇,11,巴賞(OP),,芝1800,8,良,1:46.5,35.2-34.6,サトノアレス,ルメール,[東]藤沢和雄,アングライフェン,ナリタハリケーン
2017/07/02,1函館6,晴,12,道新スポーツ杯(1000万下),,芝1200,10,良,1:08.6,34.3-34.3,デアレガーロ,蛯名正義,[東]大竹正博,レーヴムーン,イキオイ
2017/07/02,2福島2,晴,1,3歳未勝利,,ダ1700,15,良,1:47.5,29.8-38.4,バンパークロップ,石川裕紀,[東]藤原辰雄,ハナサキ,デコラス
2017/07/02,2福島2,晴,2,3歳未勝利,,芝1200,16,良,1:09.3,33.5-35.8,ヤマニンシーベリー,内田博幸,[東]黒岩陽一,カラーアゲン,サクセスイースター
2017/07/02,2福島2,晴,3,3歳未勝利,,ダ1700,15,良,1:47.9,29.9-39.6,ビービーパドル,北村宏司,[東]中舘英二,スウィートグロリア,エーブルーティン
2017/07/02,2福島2,晴,4,障害3歳以上未勝利,,障2750,13,良,2:59.3,106.0-0.0,ドーノデルソーレ,鈴木慶太,[東]小西一男,ストリートオベロン,ニホンピロボーラー
2017/07/02,2福島2,曇,5,2歳新馬,,芝1800,15,良,1:50.9,38.3-35.9,レーツェル,北村宏司,[東]伊藤大士,サテラノサト,スカルダイヤモンド
