開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1994/03/05,1中京3,晴,4,4歳新馬,,ダ1000,16,良,1:02.1,36.7-38.1,アコレード,南井克巳,[西]沖芳夫,メイショウワダツミ,マチカネハルノコエ
1994/03/05,1中京3,曇,5,4歳新馬,,ダ1600,14,良,1:43.2,37.4-40.0,ローマンチャンプ,牧田和弥,[西]中村好夫,ブレイヴリバー,トシヴォイス
1994/03/05,1中京3,曇,6,4歳500万下,,ダ1700,16,良,1:49.8,29.7-40.6,マチカネシンフォニ,本田優,[西]清水出美,メイショウヨシイエ,ゴーゴーゼット
1994/03/05,1中京3,曇,7,4歳以上500万下,,ダ1000,13,良,1:00.8,35.9-37.1,イスズアルディ,須貝尚介,[西]安藤正敏,マルフレンド,ユウキワンダー
1994/03/05,1中京3,曇,8,4歳以上900万下,,ダ1600,14,良,1:41.9,36.3-39.6,カシワズスポート,上村洋行,[西]柳田次男,ファインフェロー,ヤシャヒメ
1994/03/05,1中京3,曇,9,中京障害S(春)(G),,障3600,10,良,4:00.6,108.0-0.0,シンホリスキー,出津孝一,[西]岩元市三,タマモモノノフ,シゲルデッドクロス
1994/03/05,1中京3,曇,10,ゆきやなぎ賞(500万下),,芝1200,14,良,1:10.2,33.5-36.7,バンブーユージン,植野貴也,[西]梅内忍,エクローレ,マルブツワールド
1994/03/05,1中京3,曇,11,伊勢S(1500万下),,芝2000,9,良,2:00.7,34.3-36.2,ヤマニンファントム,西浦勝一,[西]橋本寿正,ミナミノテンザン,セトレインボー
1994/03/05,1中京3,曇,12,4歳以上900万下,,ダ1700,16,良,1:48.6,29.9-39.7,ミラクルサミー,菊沢隆仁,[西]工藤嘉見,アステリアダンサー,ノーザンマイア
1994/03/05,2小倉3,曇,1,4歳以上OP,,芝1800,12,重,1:52.2,37.9-37.0,ワカサルーチェー,吉永護,[西]橋口弘次,リマーカブル,マッケンドリーム
1994/03/05,2小倉3,曇,2,4歳未出走,,芝1200,10,重,1:11.5,34.6-36.9,バンブーヴェルサス,武豊,[西]武邦彦,アンデントルート,ホクセツドリーム
1994/03/05,2小倉3,曇,3,4歳未勝利,,ダ1700,11,稍,1:50.9,31.3-39.7,エビスリベロ,佐藤哲三,[西]須貝彦三,ヒシタカ,ダイゴサンテス
1994/03/05,2小倉3,曇,4,4歳未勝利,,芝1800,14,重,1:51.7,37.4-37.7,サンデーファスト,熊沢重文,[西]佐藤勇,バースルート,パリスモンスター
1994/03/05,2小倉3,曇,5,4歳以上500万下,,ダ1000,9,稍,1:01.8,36.3-37.6,キンシタイホー,西園正都,[西]藤岡範士,マリーベル,アマミハリケーン
1994/03/05,2小倉3,曇,6,4歳以上500万下,,芝1200,11,稍,1:10.6,34.4-36.2,ハギノエンデバー,武豊,[西]伊藤修司,ファンドリメンデス,ガッツガル
1994/03/05,2小倉3,曇,7,4歳以上500万下,,芝2000,15,稍,2:04.6,37.2-36.7,ヒシノリード,田島信行,[西]増本豊,マイネタリア,マチカネタイヘイキ
1994/03/05,2小倉3,曇,8,4歳以上500万下,,芝1200,11,稍,1:11.2,34.6-36.6,ルシールシーダー,田島信行,[西]増本豊,タヤスアクティー,プログレッサー
1994/03/05,2小倉3,曇,9,戸畑特別(500万下),,芝1800,13,稍,1:51.5,35.7-38.3,ヒサノゴーラン,田島信行,[西]工藤嘉見,モビーディック,ナムラアルティマ
1994/03/05,2小倉3,曇,10,鳥栖特別(900万下),,ダ1700,9,稍,1:48.1,30.3-39.9,ハクリュウセンプー,武豊,[西]鹿戸幸治,ユウキルル,ライラックペガサス
1994/03/05,2小倉3,曇,11,中日新聞杯(G3),,芝1800,15,稍,1:49.5,35.7-37.4,ヤマニンフォックス,山田和広,[西]坪正直,ワンモアラブウエイ,サンドピープル
