開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1994/04/10,3阪神6,晴,7,忘れな草賞(OP),,芝2000,14,良,2:02.7,36.5-36.3,チョウカイキャロル,小島貞博,[西]鶴留明雄,ダンツヒスイ,ミンドレディ
1994/04/10,3阪神6,晴,8,阪神ヤングJS(900万下),,芝2200,12,良,2:15.6,36.2-37.7,スプリングバンブー,岸滋彦,[西]田島良保,ヒゼンノムサシオー,ミルフォードメッセ
1994/04/10,3阪神6,晴,9,淀屋橋S(1500万下),,芝1200,11,良,1:09.7,34.6-35.1,コンコルドホーラー,岡部幸雄,[西]工藤嘉見,プラチナシチー,メイショウマサカド
1994/04/10,3阪神6,晴,10,桜花賞(G1),,芝1600,18,良,1:36.4,35.3-37.1,オグリローマン,武豊,[西]瀬戸口勉,ツィンクルブライド,ローブモンタント
1994/04/10,3阪神6,晴,11,4歳以上500万下,,ダ1200,16,良,1:14.2,35.7-38.5,シャイニングベル,幸英明,[西]谷八郎,メイショウバリウス,ラッキーダイオー
1994/04/09,3中山5,晴,1,4歳以上OP,,ダ1800,11,良,1:56.3,37.1-41.6,ヒロタイム,土谷智紀,[東]鈴木勝美,マッケンドリーム,トウヤランナー
1994/04/09,3中山5,晴,2,4歳未出走,,ダ1200,16,良,1:13.2,34.4-38.8,フェアリータイム,蛯沢誠治,[東]二ノ宮敬,ジョニーボーイ,アイドルコゼット
1994/04/09,3中山5,晴,3,4歳未勝利,,ダ1800,16,良,1:55.1,38.1-38.8,ビャクゴウテン,田中勝春,[東]藤原敏文,マルフクダイゼン,ホクトホムラ
1994/04/09,3中山5,晴,4,4歳未勝利,,ダ1200,16,良,1:11.9,34.4-37.5,マッケンドラマ,岡部幸雄,[東]古賀史生,コウチドラマ,コウギョウダイナ
1994/04/09,3中山5,晴,5,4歳未勝利,,芝1800,15,良,1:50.2,36.8-37.9,シンコウバーブ,柴田政人,[東]藤沢和雄,ビートライバル,バースルート
1994/04/09,3中山5,晴,6,4歳未勝利,,芝1800,16,良,1:49.5,37.0-36.6,イーストバウンド,横山典弘,[東]本郷一彦,サンダーボルト,デュークグランプリ
1994/04/09,3中山5,晴,7,4歳500万下,,ダ1800,11,良,1:54.8,37.6-38.9,ウメノウイナー,江田照男,[東]中野隆良,チヨノマークリオー,ダイワテムジン
1994/04/09,3中山5,晴,8,4歳500万下,,芝1200,10,良,1:10.1,33.1-37.0,マイネルクライム,蛯名正義,[東]国枝栄,ダークムーン,ジャックビエント
1994/04/09,3中山5,晴,9,中山大障害(G),,障4100,6,良,4:40.7,108.0-0.0,ブロードマインド,牧之瀬幸,[東]矢野進,マキハタビッグ,ムテキテンホー
1994/04/09,3中山5,晴,10,千葉日報杯(900万下),,芝1200,13,良,1:09.6,33.7-35.9,ロイヤルシャダイ,水野貴広,[東]古賀一隆,アウダス,トアノリキドー
1994/04/09,3中山5,晴,11,春風S(1500万下),,ダ1800,14,良,1:52.3,36.9-38.7,エンビライナー,柴田政人,[東]中尾銑治,システィーナ,フジノタクマオー
1994/04/09,3中山5,晴,12,4歳以上500万下,,ダ1200,16,良,1:12.2,34.3-37.9,グリンペルセ,小林淳一,[東]佐藤林次,アルファプリマ,テンクウ
1994/04/09,3阪神5,晴,1,4歳以上400万下,,ダ1200,7,良,1:15.5,36.5-39.0,ニシオランナー,菊地昇吾,[西]高橋隆,ニッシンキャスター,ナッキーブライト
1994/04/09,3阪神5,晴,2,4歳未出走,,ダ1800,16,良,1:55.1,37.5-39.3,エイシンカンザス,田島信行,[西]太宰義人,ラックオブキング,オースミスターマン
1994/04/09,3阪神5,晴,3,4歳未勝利,,ダ1200,16,良,1:13.8,36.2-37.6,イイデスワン,安田康彦,[西]星川薫,デーエスハート,スマイルフラワー
