開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1994/01/22,1阪神7,晴,8,4歳以上500万下,,ダ1200,15,良,1:13.7,35.5-38.2,タマモアラシ,岸滋彦,[西]吉永忍,ツルマルラッキー,ダンガンシチー
1994/01/22,1阪神7,晴,9,若駒S(OP),,芝2000,13,良,2:05.2,38.0-37.7,エイシンセンネン,南井克巳,[西]星川薫,ケンエンプリス,マチカネアレグロ
1994/01/22,1阪神7,晴,10,天満橋特別(900万下),,ダ1400,13,良,1:24.7,35.0-38.1,ロングポルカ,石橋守,[西]長浜博之,プレミアムボーイ,トップモーニング
1994/01/22,1阪神7,晴,11,宮水S(1500万下),,芝1600,14,良,1:37.2,35.3-38.5,サマニベッピン,武豊,[西]加藤敬二,ニュースヴァリュー,ヴィーブシンボリ
1994/01/22,1阪神7,晴,12,4歳以上900万下,,ダ1800,10,良,1:55.8,38.4-38.9,ハヤテディマンシュ,四位洋文,[西]安藤正敏,カミノロイヤル,マチカネポッペア
1994/01/16,1中山6,晴,1,4歳未勝利,,ダ1200,16,稍,1:13.1,34.4-38.7,スマイリーカンナ,水野貴広,[東]飯塚好次,ショウナンルビー,エニータイム
1994/01/16,1中山6,曇,2,4歳未勝利,,ダ1800,16,稍,1:56.2,37.4-40.1,オフサイドトラップ,安田富男,[東]加藤修甫,チトセゼット,アイバモラ
1994/01/16,1中山6,曇,3,4歳未勝利,,ダ1200,15,稍,1:12.9,34.5-38.4,ラッキーロンプ,的場均,[東]柄崎孝,サファリアスワン,ロングオーカン
1994/01/16,1中山6,曇,4,4歳新馬,,ダ1200,12,稍,1:12.6,34.0-38.6,モリチヅル,佐藤吉勝,[東]田中清隆,スケルツォ,ノムラエンペラー
1994/01/16,1中山6,晴,5,障害4歳以上OP,,障3200,10,良,3:38.3,111.0-0.0,ブランディニー,成田均,[東]矢野照正,ムテキテンホー,ダイワランガー
1994/01/16,1中山6,晴,6,4歳以上500万下,,ダ1800,11,稍,1:55.6,37.6-39.3,コウチテイオー,宗像徹,[東]笹倉武久,テンジンショウグン,トウトフラッシュ
1994/01/16,1中山6,晴,7,4歳以上500万下,,ダ1200,16,稍,1:13.0,34.6-38.4,タケデンオパール,酒井健二,[東]秋山史郎,ネヴァーダイ,エリタアジェアコー
1994/01/16,1中山6,晴,8,4歳以上500万下,,ダ1800,12,稍,1:53.6,36.6-39.5,アイネスタッチ,中舘英二,[東]加藤修甫,インターリバーサル,フェアリーズン
1994/01/16,1中山6,晴,9,朱竹賞(500万下),,ダ1800,10,稍,1:55.8,37.6-38.3,メイトウリュウオウ,岡部幸雄,[西]山内研二,メアーリヒト,マイネルサルート
1994/01/16,1中山6,晴,10,初春賞(900万下),,芝2500,10,良,2:35.6,30.1-37.3,アイビーシチー,田中勝春,[東]河野通文,グレイトエーシック,バウンティハンター
1994/01/16,1中山6,晴,11,ニューイヤーS(OP),,芝1600,11,良,1:34.4,34.2-36.7,キョウエイボナンザ,蛯名正義,[西]森秀行,ビコーアルファー,サクラミライ
1994/01/16,1中山6,晴,12,4歳以上900万下,,ダ1800,16,稍,1:53.2,36.3-39.1,シンボリミサキ,伊藤直人,[東]藤原敏文,ナチノムテキ,マッドネスオー
1994/01/16,1阪神6,晴,1,4歳未勝利,,ダ1200,15,良,1:18.7,38.2-40.5,ナンプウゼット,柿元嘉和,[西]新井仁,ヤマサアルファード,テイーイットー
1994/01/16,1阪神6,晴,2,4歳未勝利,,ダ1800,12,良,1:56.7,37.9-39.2,スイフトスプラウト,上村洋行,[西]野村彰彦,マルカイッキュウ,トウショウブリーズ
1994/01/16,1阪神6,晴,3,4歳未勝利,,ダ1200,16,良,1:15.8,36.9-38.9,ホールオブフェーム,橋本美純,[西]松田博資,ナリタローラル,ベストシルバー
