開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2018/09/22,4中山6,曇,10,茨城新聞杯(1000万下),,ダ1800,16,稍,1:50.5,36.6-37.2,アナザートゥルース,大野拓弥,[東]高木登,ショーム,フクサンローズ
2018/09/22,4中山6,晴,11,セプテンバーS(1600万下),,芝1200,16,稍,1:07.0,33.2-33.8,モズスーパーフレア,武豊,[西]音無秀孝,アドマイヤナイト,ナンヨーアミーコ
2018/09/22,4中山6,晴,12,3歳以上500万下,,芝2000,16,稍,2:01.4,36.7-34.7,ショワドゥロワ,北村宏司,[東]鹿戸雄一,デルマウオッカ,ストロングレヴィル
2018/09/22,4阪神6,曇,1,2歳未勝利,,ダ1800,13,不,1:52.3,36.0-38.9,メイショウソテツ,幸英明,[西]岡田稲男,タイセイスキャット,グレートバニヤン
2018/09/22,4阪神6,曇,2,2歳未勝利,,芝1400,11,重,1:22.1,35.4-35.4,ディープダイバー,和田竜二,[西]大久保龍,ヘヴンリーウインド,アールグランツ
2018/09/22,4阪神6,曇,3,2歳未勝利,,芝2000,7,重,2:03.3,37.4-36.5,アドマイヤユラナス,岩田康誠,[西]友道康夫,ゴットパシオン,ハプナビーチ
2018/09/22,4阪神6,曇,4,3歳未勝利,,ダ1200,16,不,1:12.0,34.8-37.2,リュニヴェール,田中健,[西]浅見秀一,ラカマロネス,ヤマザクラ
2018/09/22,4阪神6,曇,5,2歳新馬,,芝1600,12,重,1:36.8,36.5-34.5,ヴァンドギャルド,北村友一,[西]藤原英昭,オメガハートクィン,メイショウショウブ
2018/09/22,4阪神6,曇,6,3歳未勝利,,ダ1800,15,不,1:52.5,37.3-37.9,ダノンテアトロ,岩田康誠,[西]高橋康之,アドマイヤビート,テイケイドルチェ
2018/09/22,4阪神6,曇,7,3歳以上500万下,,ダ1400,16,不,1:22.8,34.4-36.5,グローリーグローリ,国分恭介,[西]五十嵐忠,ヴォーガ,トップラン
2018/09/22,4阪神6,晴,8,3歳以上500万下,,ダ2000,16,不,2:03.4,35.1-38.0,タガノボンバー,荻野極,[西]河内洋,キタサンヴィクター,マンハッタンロック
2018/09/22,4阪神6,晴,9,ききょうS(OP),,芝1400,9,稍,1:22.2,35.4-35.3,イッツクール,松田大作,[西]武英智,ジョニーズララバイ,ジュランビル
2018/09/22,4阪神6,晴,10,夕月特別(1000万下),,芝1800,13,稍,1:46.5,35.6-34.4,メサルティム,荻野極,[西]荒川義之,モーヴサファイア,ヤマニンエルフィン
2018/09/22,4阪神6,晴,11,大阪スポーツ杯(1600万下),,ダ1400,12,重,1:21.6,33.8-36.4,ヴェンジェンス,幸英明,[西]大根田裕,カネトシビバーチェ,ヤマニンアンプリメ
2018/09/22,4阪神6,晴,12,3歳以上500万下,,芝2000,11,稍,2:01.1,36.7-34.6,ダンサール,Ｍ．デム,[西]須貝尚介,エクレアスパークル,サクセステーラー
2018/09/17,4中山5,晴,1,2歳未勝利,,ダ1800,12,良,1:53.8,37.7-38.4,ダイシンインディー,ルメール,[東]戸田博文,オリオンパッチ,ミッキーポテト
2018/09/17,4中山5,晴,2,2歳未勝利,,芝1600,16,良,1:35.6,36.1-34.9,メイスンハナフブキ,田辺裕信,[東]小島茂之,ファムファタル,ワイルドオーキッド
2018/09/17,4中山5,晴,3,2歳未勝利,,芝2000,11,良,2:02.7,36.4-35.8,セントウル,戸崎圭太,[西]森秀行,サンルイス,トゥーフラッシー
2018/09/17,4中山5,晴,4,障害3歳以上未勝利,,障2880,12,良,3:11.3,106.1-0.0,バイオンディップス,五十嵐雄,[東]小島茂之,シークレットパス,セガールフォンテン
2018/09/17,4中山5,晴,5,2歳新馬,,芝1200,16,良,1:09.8,33.9-35.9,ケンデューク,田辺裕信,[東]久保田貴,バカラクイーン,エタニティマリー
