開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2010/09/05,3新潟8,晴,11,新潟2歳S(G3),,芝1600,17,良,1:34.5,36.0-34.2,マイネイサベル,松岡正海,[東]水野貴広,マイネルラクリマ,レッドセインツ
2010/09/05,3新潟8,晴,12,3歳以上500万下,,芝1000,18,良,0:55.0,32.9-32.7,ジョウノオアシス,平野優,[東]武藤善則,サンマルヘイロー,スイートライラ
2010/09/05,2小倉8,晴,1,2歳未勝利,,芝1200,14,良,1:08.8,33.2-35.6,エーティーランボー,幸英明,[西]木原一良,グレートヴァリュー,サカジロキング
2010/09/05,2小倉8,晴,2,3歳未勝利,,ダ1700,16,良,1:48.6,30.6-39.1,メイショウボヌス,高倉稜,[西]浅見秀一,マザーウェル,リエートフィーネ
2010/09/05,2小倉8,晴,3,3歳未勝利,,芝2000,18,良,2:00.6,35.2-36.4,デンコウアルセウス,川田将雅,[西]荒川義之,ジャポニズム,ファンドリアスカ
2010/09/05,2小倉8,晴,4,2歳新馬,,芝1200,14,良,1:09.5,33.8-35.7,オースミイージー,渡辺薫彦,[西]沖芳夫,パワフルキリシマ,シゲルジョウム
2010/09/05,2小倉8,晴,5,3歳未勝利,,ダ1700,16,良,1:46.6,30.0-38.0,ブルロック,佐藤哲三,[西]田島良保,トウショウセレクト,バトルアステア
2010/09/05,2小倉8,晴,6,3歳未勝利,,芝1200,18,良,1:08.9,33.2-35.7,シエラデルタ,太宰啓介,[西]野中賢二,アラマサマンボウ,タガノシビル
2010/09/05,2小倉8,晴,7,3歳以上500万下,,ダ1000,14,良,0:58.1,33.8-35.7,アヤナルベルス,熊沢重文,[西]目野哲也,グランスカイ,サマーラグーン
2010/09/05,2小倉8,晴,8,3歳以上500万下,,ダ1700,16,良,1:46.3,30.1-39.3,オウケンマジック,高倉稜,[西]音無秀孝,マーブルアロー,スマイルミッキー
2010/09/05,2小倉8,晴,9,八幡特別(1000万下),,芝1200,16,良,1:07.8,33.7-34.1,キョウワマグナム,小牧太,[西]鶴留明雄,ハッピープレゼント,ホシシャトル
2010/09/05,2小倉8,晴,10,小倉2歳S(G3),,芝1200,17,良,1:08.7,33.1-35.6,ブラウンワイルド,浜中俊,[西]坂口正則,シゲルキョクチョウ,スギノエンデバー
2010/09/05,2小倉8,曇,11,国東特別(500万下),,芝1800,16,良,1:47.8,36.8-34.9,タムロスカイ,佐藤哲三,[西]西園正都,フラッパーウィング,メイショウカンパク
2010/09/05,2小倉8,曇,12,3歳以上500万下,,芝2600,16,良,2:39.5,36.5-36.4,ラッキーポケット,北村友一,[西]音無秀孝,シルクランスロット,マルカゴクウ
2010/09/04,1札幌7,晴,1,2歳未勝利,,芝1800,13,良,1:51.7,37.5-36.4,インパクトゲーム,横山典弘,[西]松田博資,ショウナンカライス,ジョウノアラミス
2010/09/04,1札幌7,晴,2,3歳未勝利,,ダ1700,13,稍,1:47.3,30.4-39.0,カメリアビジュ,横山典弘,[東]矢野英一,ネオスペチアーレ,セイカミカワ
2010/09/04,1札幌7,晴,3,2歳新馬,,ダ1700,13,稍,1:49.5,30.2-40.4,シヴァルリー,池添謙一,[西]清水出美,ヨイチサークル,ウォーターデューク
2010/09/04,1札幌7,晴,4,2歳新馬,,芝1200,7,良,1:11.9,35.4-36.5,カイシュウコロンボ,丸山元気,[西]領家政蔵,ボンベイダック,チャーピーチット
2010/09/04,1札幌7,晴,5,3歳未勝利,,ダ1700,13,稍,1:47.9,31.5-37.5,ダイビングキャッチ,勝浦正樹,[東]柴崎勇,グーテデロワ,ラプリマステラ
2010/09/04,1札幌7,晴,6,3歳未勝利,,ダ1000,12,稍,1:00.1,35.0-36.8,ノトーリアス,古川吉洋,[西]安田隆行,ジェラルドエビス,バンダムシュローム
