開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2018/03/04,2中山4,晴,10,総武S(OP),,ダ1800,16,良,1:52.8,36.4-38.4,センチュリオン,大野拓弥,[東]田村康仁,リーゼントロック,クインズサターン,4:４歳以上,2200.0
2018/03/04,2中山4,晴,11,報知杯弥生賞(G2),,芝2000,10,良,2:01.0,36.0-34.3,ダノンプレミアム,川田将雅,[西]中内田充,ワグネリアン,ジャンダルム,2:３歳,5400.0
2018/03/04,2中山4,晴,12,4歳以上1000万下,,芝1600,12,良,1:33.7,35.1-35.2,カルヴァリオ,大野拓弥,[東]大竹正博,ショウナンアンセム,アオイシンゴ,4:４歳以上,1050.0
2018/03/04,1阪神4,曇,1,3歳未勝利,,ダ1400,16,良,1:25.9,35.4-38.1,アミスターミノル,四位洋文,[西]北出成人,ダイメイギンガ,ジョーダンヒロイン,2:３歳,500.0
2018/03/04,1阪神4,晴,2,3歳未勝利,,ダ1200,16,良,1:13.1,36.1-37.0,ウインヒストリオン,バルジュ,[西]五十嵐忠,オメガプランタン,ミキノトムトム,2:３歳,500.0
2018/03/04,1阪神4,晴,3,3歳未勝利,,ダ1800,14,良,1:55.4,38.5-37.9,ナムラムツゴロー,Ｍ．デム,[西]中村均,ヴィンセント,アトラエンテ,2:３歳,500.0
2018/03/04,1阪神4,晴,4,3歳新馬,,ダ1400,16,良,1:27.1,35.9-38.4,グッドワード,池添謙一,[西]高橋義忠,エイシンネメシス,ジョイズエターナル,2:３歳,600.0
2018/03/04,1阪神4,晴,5,3歳未勝利,,芝1600,16,良,1:34.9,36.1-34.1,ロケット,バルジュ,[西]石橋守,ムーンチャイム,ボナヴィーゴ,2:３歳,500.0
2018/03/04,1阪神4,晴,6,3歳500万下,,ダ1800,16,良,1:52.7,36.1-38.2,オメガパフューム,Ｍ．デム,[西]安田翔伍,ストーミーバローズ,ダイシンカローリ,2:３歳,720.0
2018/03/04,1阪神4,晴,7,4歳以上500万下,,ダ1800,10,良,1:52.4,36.2-39.6,ダークネブラス,池添謙一,[東]鹿戸雄一,アドラメレク,ショウナンバローネ,4:４歳以上,750.0
2018/03/04,1阪神4,晴,8,4歳以上1000万下,,ダ2000,8,良,2:06.2,35.7-39.9,ソリティール,Ｍ．デム,[西]斉藤崇史,リヴァイアサン,メガフレア,4:４歳以上,1050.0
2018/03/04,1阪神4,晴,9,アルメリア賞(500万下),,芝1800,11,良,1:45.4,34.7-35.1,フランツ,Ｍ．デム,[西]音無秀孝,オールフォーラヴ,パンコミード,2:３歳,1000.0
2018/03/04,1阪神4,晴,10,武庫川S(1600万下),,芝1600,10,良,1:33.6,36.3-34.0,ヒーズインラブ,浜中俊,[西]藤岡健一,クリアザトラック,ボールライトニング,4:４歳以上,1820.0
2018/03/04,1阪神4,晴,11,大阪城S(OP),,芝1800,12,良,1:45.3,35.2-33.9,トリコロールブルー,岩田康誠,[西]友道康夫,グァンチャーレ,プラチナムバレット,4:４歳以上,2400.0
2018/03/04,1阪神4,晴,12,4歳以上500万下,,ダ1400,16,良,1:24.4,34.3-38.5,ブランメジェール,和田竜二,[東]高木登,コンクエストシチー,イイデファイナル,4:４歳以上,750.0
2018/03/04,1小倉8,晴,1,3歳未勝利,,ダ1700,16,良,1:46.9,30.7-38.1,テーオーフォース,菱田裕二,[西]岡田稲男,トリプルレインボー,サンローレンス,2:３歳,500.0
2018/03/04,1小倉8,晴,2,4歳以上500万下,,ダ1000,13,良,0:59.5,34.3-36.7,クリノレオノール,嶋田純次,[東]星野忍,ワンダーグロワール,スナークライデン,4:４歳以上,750.0
2018/03/04,1小倉8,晴,3,3歳未勝利,,芝2000,18,良,2:00.3,35.1-36.5,トーホウアルテミス,松若風馬,[西]谷潔,アスタービーナス,ハイドラン,2:３歳,500.0
2018/03/04,1小倉8,晴,4,3歳未勝利,,芝1200,18,良,1:08.8,33.3-35.5,ステラローザ,中谷雄太,[西]斉藤崇史,ラヴァクール,クリノルーベンス,2:３歳,500.0
2018/03/04,1小倉8,晴,5,3歳未勝利,,芝1800,16,良,1:48.6,36.2-36.4,マハヴィル,松山弘平,[西]池江泰寿,ルベライト,アストルム,2:３歳,500.0
