開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2018/11/25,5京都8,晴,2,2歳未勝利,,芝1400,18,良,1:21.9,34.9-35.3,テルモードーサ,岩田康誠,[西]高橋康之,ブールバール,ハナイロコマチ
2018/11/25,5京都8,晴,3,2歳未勝利,,芝2000,12,良,2:01.7,36.5-35.7,ヒルノダカール,松田大作,[西]北出成人,アドマイヤコースト,メロディーレーン
2018/11/25,5京都8,晴,4,障害3歳以上OP,,障3170,11,良,3:34.3,105.0-0.0,メイショウオトコギ,北沢伸也,[西]飯田祐史,メイショウダッサイ,ユウキビバワンダー
2018/11/25,5京都8,晴,5,2歳新馬,,芝1800,16,良,1:49.6,37.1-34.2,ウーリリ,福永祐一,[西]友道康夫,ミッキーブリランテ,スノーユニバンス
2018/11/25,5京都8,晴,6,3歳以上500万下,,ダ1800,15,良,1:52.8,36.4-38.0,バニーテール,藤岡佑介,[西]中内田充,サザンブリーズ,ナイルデルタ
2018/11/25,5京都8,晴,7,3歳以上1000万下,,ダ1200,16,良,1:11.3,34.5-36.8,ロードエース,福永祐一,[西]松下武士,バーニングペスカ,クインズマラクータ
2018/11/25,5京都8,晴,8,3歳以上1000万下,,ダ1900,15,良,1:58.5,29.4-38.5,メイショウテムズ,古川吉洋,[西]庄野靖志,クリノライメイ,ワンダーウマス
2018/11/25,5京都8,晴,9,白菊賞(500万下),,芝1600,9,良,1:33.6,34.6-35.2,ラヴズオンリーユー,岩田康誠,[西]矢作芳人,ランブリングアレー,メトロポール
2018/11/25,5京都8,晴,10,渡月橋S(1600万下),,芝1400,14,良,1:21.0,35.4-34.1,カイザーバル,四位洋文,[西]中竹和也,アマルフィコースト,ハナズレジェンド
2018/11/25,5京都8,晴,11,オータムリーフS(OP),,ダ1200,16,良,1:10.8,35.3-35.5,コパノキッキング,藤岡康太,[西]村山明,ジューヌエコール,ワンダーリーデル
2018/11/25,5京都8,晴,12,京阪杯(G3),,芝1200,18,良,1:08.0,34.1-33.9,ダノンスマッシュ,北村友一,[西]安田隆行,ナインテイルズ,ダイアナヘイロー
2018/11/24,5東京7,晴,1,2歳未勝利,,ダ1400,15,良,1:27.3,35.9-38.6,ヘニッヒ,内田博幸,[東]武井亮,クリスタルアワード,アイアムハヤスギル
2018/11/24,5東京7,晴,2,2歳未勝利,,芝1600,18,良,1:35.5,36.0-34.2,レッドベルディエス,ルメール,[東]鹿戸雄一,サピアウォーフ,レコルダーレ
2018/11/24,5東京7,晴,3,2歳未勝利,,芝1800,18,良,1:49.6,36.6-34.4,インテンスライト,菊沢一樹,[東]菊沢隆徳,サトノエルドール,メテオスウォーム
2018/11/24,5東京7,晴,4,障害3歳以上未勝利,,障3000,14,良,3:22.4,104.1-0.0,コウユーヌレエフ,森一馬,[西]斉藤崇史,キールコネクション,インペリオーソ
2018/11/24,5東京7,晴,5,2歳新馬,,芝1600,18,良,1:36.7,36.9-34.5,グレイスアン,戸崎圭太,[東]斎藤誠,ディヴァイン,ワイルドタッチ
2018/11/24,5東京7,晴,6,2歳新馬,,ダ1600,16,良,1:38.9,36.0-37.0,オーヴァルエース,蛯名正義,[東]高木登,クロスパール,ユキノヴェルデ
2018/11/24,5東京7,晴,7,3歳以上500万下,,芝2400,15,良,2:26.0,37.5-34.3,パルクデラモール,岩田康誠,[東]鹿戸雄一,ナムラマル,アルビオリクス
2018/11/24,5東京7,晴,8,3歳以上1000万下,,ダ1600,16,良,1:37.3,35.9-36.6,フォギーナイト,ムーア,[東]堀宣行,ラムセスバローズ,フィスキオ
2018/11/24,5東京7,晴,9,カトレア賞(500万下),,ダ1600,14,良,1:38.3,35.6-37.0,メイクハッピー,ルメール,[東]新開幸一,キンゲン,ヨハン
