開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2018/08/04,1札幌3,曇,2,3歳未勝利,,ダ1700,14,良,1:47.0,30.5-39.4,イザベルローズ,モレイラ,[東]栗田徹,オテンバランナー,クインチ,2:３歳,500.0
2018/08/04,1札幌3,曇,3,3歳未勝利,,芝1200,16,良,1:10.2,34.2-36.0,リーゼントアイリス,松岡正海,[西]矢作芳人,ショウナンガレオン,エイシンテースティ,2:３歳,500.0
2018/08/04,1札幌3,晴,4,3歳未勝利,,ダ1700,14,良,1:46.3,30.4-38.1,トーセンアリエス,菱田裕二,[東]本間忍,タフチョイス,ブレイクスピアー,2:３歳,500.0
2018/08/04,1札幌3,晴,5,2歳新馬,,芝1200,12,良,1:10.3,34.6-35.7,アドレ,横山典弘,[西]昆貢,スピンク,ファンシャン,1:２歳,700.0
2018/08/04,1札幌3,晴,6,3歳未勝利,,芝2600,14,良,2:41.5,37.3-36.7,リンディスファーン,松田大作,[西]高橋康之,コロンバスデイ,バララットゴールド,2:３歳,500.0
2018/08/04,1札幌3,晴,7,3歳以上500万下,,ダ1000,12,良,0:57.7,33.7-35.1,コパノキッキング,藤岡康太,[西]村山明,コマノレジェンド,カズマペッピーノ,3:３歳以上,750.0
2018/08/04,1札幌3,晴,8,3歳以上500万下,,芝2000,13,良,2:01.9,35.8-37.5,マイネルファンロン,モレイラ,[東]手塚貴久,ケルベロス,アルカサル,3:３歳以上,750.0
2018/08/04,1札幌3,晴,9,3歳以上500万下,,ダ1700,14,良,1:44.7,30.4-36.9,フォーハンドレッド,モレイラ,[東]田中博康,アシャカリブラ,サージュミノル,3:３歳以上,750.0
2018/08/04,1札幌3,曇,10,十勝岳特別(500万下),,芝1800,12,良,1:49.2,37.4-35.5,スパイクナード,小崎綾也,[西]佐々木晶,フライングレディ,タンタグローリア,3:３歳以上,1050.0
2018/08/04,1札幌3,曇,11,札幌日経OP(OP),,芝2600,14,良,2:40.4,36.3-35.5,ヴォージュ,藤岡康太,[西]西村真幸,アドマイヤエイカン,カラビナ,3:３歳以上,2400.0
2018/08/04,1札幌3,曇,12,HBC賞(1000万下),,芝1200,14,良,1:08.9,34.0-34.9,カイザーメランジェ,モレイラ,[東]中野栄治,アリア,シンボリバーグ,3:３歳以上,1500.0
2018/08/04,2新潟3,晴,1,2歳未勝利,,芝1600,12,良,1:35.1,35.8-34.8,ミディオーサ,Ｍ．デム,[東]堀宣行,ベルクワイア,グラナタス,1:２歳,500.0
2018/08/04,2新潟3,晴,2,2歳未勝利,,芝1000,18,良,0:56.6,33.5-34.0,クロムウェル,山田敬士,[東]加藤和宏,フレンドリボン,シャウエン,1:２歳,500.0
2018/08/04,2新潟3,晴,3,3歳未勝利,,ダ1800,15,良,1:54.9,36.7-39.3,カグヤヒメ,武士沢友,[東]高市圭二,ユキノアンビシャス,ロングランメーカー,2:３歳,500.0
2018/08/04,2新潟3,晴,4,障害3歳以上未勝利,,障2850,14,良,3:05.0,107.0-0.0,シシオウ,森一馬,[西]斉藤崇史,トゥルーウインド,スミレタンポポ,3:３歳以上,780.0
2018/08/04,2新潟3,晴,5,2歳新馬,,芝1600,11,良,1:36.6,37.3-33.8,サムシングジャスト,福永祐一,[西]松田国英,ラッキーアモン,ソルドラード,1:２歳,700.0
2018/08/04,2新潟3,晴,6,3歳未勝利,,芝2200,18,良,2:13.0,35.6-35.2,ウインスラーヴァ,藤田菜七,[東]上原博之,アルスラーン,ジェネラルシップ,2:３歳,500.0
2018/08/04,2新潟3,晴,7,3歳未勝利,,ダ1200,15,良,1:12.9,34.4-38.5,テトラクォーク,石橋脩,[東]黒岩陽一,レガロデルソル,サクラボヌール,2:３歳,500.0
2018/08/04,2新潟3,晴,8,ダリア賞(OP),,芝1400,7,良,1:21.6,35.6-34.2,アウィルアウェイ,Ｍ．デム,[西]高野友和,ローゼンクリーガー,レノーア,1:２歳,1600.0
2018/08/04,2新潟3,晴,9,3歳以上500万下,,芝1800,18,良,1:46.0,35.1-33.6,ロシュフォール,ルメール,[東]木村哲也,ヒシヴィクトリー,ゼンノタヂカラオ,3:３歳以上,750.0
