開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2018/10/13,4京都4,晴,6,3歳以上500万下,,ダ1200,15,良,1:12.0,35.5-36.5,ジュエアトゥー,三津谷隼,[西]山内研二,セルバンテスカズマ,レジスタンス,3:３歳以上,750.0
2018/10/13,4京都4,晴,7,3歳以上500万下,,芝1600,13,良,1:34.7,36.2-34.4,エアアルマス,松山弘平,[西]池添学,トゥザフロンティア,ヤマニンペダラーダ,3:３歳以上,750.0
2018/10/13,4京都4,晴,8,3歳以上500万下,,ダ1800,12,良,1:52.5,35.8-38.8,クリノピョートル,藤岡康太,[西]作田誠二,サンライズセナ,マンハッタンロック,3:３歳以上,750.0
2018/10/13,4京都4,晴,9,もみじS(OP),,芝1400,7,良,1:24.2,37.7-34.2,ニホンピロヘンソン,浜中俊,[西]安達昭夫,ディープダイバー,アーデントリー,1:２歳,1600.0
2018/10/13,4京都4,晴,10,堀川特別(1000万下),,芝1800,10,良,1:46.4,36.0-35.4,ヤマニンエルフィン,松若風馬,[西]松下武士,レイズアベール,シャンティローザ,3:３歳以上,1500.0
2018/10/13,4京都4,晴,11,大原S(1600万下),,芝2000,11,良,2:01.1,36.3-34.8,タニノフランケル,武豊,[西]中竹和也,アテンフェスタ,アクート,3:３歳以上,1820.0
2018/10/13,4京都4,晴,12,3歳以上1000万下,,ダ1400,16,良,1:23.9,34.5-37.7,セネッティ,松山弘平,[西]音無秀孝,メイショウヤクシマ,メイショウサチシオ,3:３歳以上,1050.0
2018/10/08,4東京3,曇,1,2歳未勝利,,ダ1600,16,良,1:41.1,36.3-38.2,テイエムアカリオー,横山典弘,[東]石栗龍彦,フーズサイド,アキンド,1:２歳,500.0
2018/10/08,4東京3,曇,2,2歳未勝利,,芝1600,15,良,1:35.1,35.2-34.7,アントリューズ,戸崎圭太,[東]栗田徹,プラチナポセイドン,プライム,1:２歳,500.0
2018/10/08,4東京3,曇,3,2歳未勝利,,芝1800,14,良,1:48.7,36.7-34.5,マイネルサーパス,柴田大知,[東]高木登,エトワール,ホウオウライジン,1:２歳,500.0
2018/10/08,4東京3,曇,4,2歳新馬,,ダ1300,16,良,1:20.0,31.0-36.3,ナランフレグ,丸田恭介,[東]宗像義忠,カナシバリ,サリーバランセ,1:２歳,700.0
2018/10/08,4東京3,曇,5,2歳新馬,,芝1600,18,良,1:37.5,37.5-34.0,ダノンキングリー,戸崎圭太,[東]萩原清,カレンブーケドール,ペレ,1:２歳,700.0
2018/10/08,4東京3,曇,6,3歳以上500万下,,ダ1400,16,良,1:25.7,36.9-36.1,キョウエイソフィア,武藤雅,[東]萱野浩二,ムルシェラゴ,ラヴタクティクス,3:３歳以上,750.0
2018/10/08,4東京3,曇,7,3歳以上500万下,,ダ1600,16,良,1:38.0,36.3-36.5,マイウェイアムール,藤岡佑介,[西]矢作芳人,アポロレイア,テンノサクラコ,3:３歳以上,750.0
2018/10/08,4東京3,曇,8,3歳以上500万下,,芝1400,18,良,1:21.5,35.2-34.5,インシュラー,戸崎圭太,[東]宗像義忠,ランスマン,レッドアーサー,3:３歳以上,750.0
2018/10/08,4東京3,曇,9,山中湖特別(1000万下),,芝1800,10,良,1:48.3,37.2-33.7,イストワールファム,戸崎圭太,[東]古賀慎明,レイリオン,ウインシトリン,3:３歳以上,1500.0
2018/10/08,4東京3,曇,10,六社S(1600万下),,芝2400,13,良,2:25.6,37.2-34.3,ムイトオブリガード,横山典弘,[西]角田晃一,ルックトゥワイス,マコトガラハッド,3:３歳以上,1820.0
2018/10/08,4東京3,曇,11,グリーンチャンネルC(OP),,ダ1400,16,良,1:23.4,34.7-36.9,サンライズノヴァ,戸崎圭太,[西]音無秀孝,ナムラミラクル,アードラー,3:３歳以上,2200.0
2018/10/08,4東京3,曇,12,3歳以上500万下,,ダ1600,12,良,1:38.7,37.5-36.2,ヴィジョンオブラヴ,大野拓弥,[東]新開幸一,トーホウフライト,ビービーガウディ,3:３歳以上,750.0
2018/10/08,4京都3,晴,1,2歳未勝利,,ダ1800,14,良,1:54.8,37.2-39.2,セロシア,幸英明,[西]渡辺薫彦,タニノマイカ,ゲンパチルシファー,1:２歳,500.0
