開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2018/06/03,3阪神2,晴,2,3歳未勝利,,ダ1200,16,良,1:13.0,35.9-37.1,ツウカイウイング,川須栄彦,[西]千田輝彦,セトノシャトル,タユウグロ,2:３歳,500.0
2018/06/03,3阪神2,晴,3,3歳未勝利,,ダ1800,16,良,1:55.2,37.2-38.3,シンハラージャ,松山弘平,[西]石坂正,タマモストーム,タガノヤマト,2:３歳,500.0
2018/06/03,3阪神2,晴,4,障害3歳以上未勝利,,障2970,14,良,3:19.4,105.0-0.0,サトノアッシュ,林満明,[西]中竹和也,シゲルスズキ,ヤマニンシルフ,3:３歳以上,780.0
2018/06/03,3阪神2,晴,5,2歳新馬,,芝1400,10,良,1:21.8,34.7-35.3,シングルアップ,松山弘平,[西]寺島良,ハッピーアワー,コスモスターリング,1:２歳,700.0
2018/06/03,3阪神2,晴,6,3歳未勝利,,芝1800,18,良,1:46.4,34.3-35.6,ニホンピロヘイロー,酒井学,[西]服部利之,リンフォルツァンド,アリュマージュ,2:３歳,500.0
2018/06/03,3阪神2,晴,7,3歳以上500万下,,ダ1800,12,良,1:53.1,37.1-37.4,エオリア,菱田裕二,[西]角田晃一,ボードウォーク,ジュンテオドーラ,3:３歳以上,750.0
2018/06/03,3阪神2,晴,8,3歳以上500万下,,芝1600,17,良,1:33.2,34.1-35.3,チャレアーダ,藤岡佑介,[西]中内田充,ハローマイディア,ルエヴェルロール,3:３歳以上,750.0
2018/06/03,3阪神2,晴,9,城崎特別(500万下),,芝2000,10,良,2:00.7,37.3-34.5,サラス,松若風馬,[西]西村真幸,ブリラーレ,ナンヨープランタン,3:３歳以上,1050.0
2018/06/03,3阪神2,晴,10,洲本特別(1000万下),,ダ1400,16,良,1:24.5,34.2-38.2,マルカソレイユ,藤岡佑介,[西]今野貞一,モアニケアラ,オーマイガイ,3:３歳以上,1500.0
2018/06/03,3阪神2,晴,11,グリーンS(1600万下),,芝2400,12,良,2:24.2,35.6-34.6,サイモンラムセス,小牧太,[西]梅田智之,アドマイヤエイカン,ペンタトニック,3:３歳以上,1820.0
2018/06/03,3阪神2,晴,12,3歳以上500万下,,ダ1200,16,良,1:12.4,35.7-36.7,タテヤマ,松山弘平,[西]渡辺薫彦,タガノプレトリア,メイショウブレナム,3:３歳以上,750.0
2018/06/02,3東京1,晴,1,3歳未勝利,,ダ1600,16,良,1:38.7,35.2-38.1,ハンドリー,大野拓弥,[東]青木孝文,ディーズファクター,ガトーブリランテ,2:３歳,500.0
2018/06/02,3東京1,晴,2,3歳未勝利,,ダ1400,16,良,1:26.3,35.5-37.8,スズカアーチスト,黛弘人,[東]伊藤圭三,ディナミーデン,トップフィリア,2:３歳,500.0
2018/06/02,3東京1,晴,3,3歳未勝利,,ダ2100,16,良,2:14.8,31.8-39.3,ニシノオクタゴン,武藤雅,[東]田村康仁,サトノオーサム,オーフルテソーロ,2:３歳,500.0
2018/06/02,3東京1,晴,4,障害3歳以上OP,,障3100,10,良,3:23.3,104.0-0.0,マテンロウハピネス,西谷誠,[西]昆貢,ジャズファンク,クロフネフリート,3:３歳以上,1350.0
2018/06/02,3東京1,晴,5,2歳新馬,,芝1600,11,良,1:35.9,37.1-34.2,ジョディー,武藤雅,[東]戸田博文,ウインゼノビア,クイーンズテイスト,1:２歳,700.0
2018/06/02,3東京1,晴,6,3歳未勝利,,芝1400,18,良,1:21.0,34.7-34.7,ネイビーアッシュ,戸崎圭太,[東]萩原清,マサノアッレーグラ,ファーベライト,2:３歳,500.0
2018/06/02,3東京1,晴,7,3歳以上500万下,,ダ1300,16,良,1:18.4,29.0-37.8,ワシントンレガシー,武藤雅,[東]戸田博文,モルゲンロート,ナンベーサン,3:３歳以上,750.0
2018/06/02,3東京1,晴,8,3歳以上500万下,,ダ1600,16,良,1:37.8,35.0-38.2,コスモロブロイ,柴田大知,[東]伊藤伸一,ポップアップスター,キングスヴァリュー,3:３歳以上,750.0
2018/06/02,3東京1,晴,9,国分寺特別(500万下),,芝1400,14,良,1:20.4,34.1-34.7,キャンディケイン,戸崎圭太,[東]鹿戸雄一,キングリッド,アドマイヤシナイ,3:３歳以上,1050.0
