開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2018/08/04,2新潟3,晴,10,信濃川特別(1000万下),,芝2000,12,良,1:58.3,36.0-33.3,グロンディオーズ,ルメール,[東]田村康仁,メルヴィンカズマ,グレートウォリアー
2018/08/04,2新潟3,晴,11,越後S(1600万下),,ダ1200,15,良,1:10.9,34.0-36.9,オールドベイリー,中井裕二,[西]中内田充,ジープルメリア,スティンライクビー
2018/08/04,2新潟3,晴,12,3歳以上500万下,,ダ1800,15,良,1:53.6,36.8-37.6,ゴライアス,ルメール,[東]高木登,ユイノチョッパー,グラスブルース
2018/08/04,2小倉3,晴,1,2歳未勝利,,芝1200,12,良,1:09.1,33.5-35.6,テイエムノサッタ,田中健,[西]浜田多実,テイエムアイガテ,テイエムフガエゾ
2018/08/04,2小倉3,晴,2,2歳未勝利,,芝1800,9,良,1:46.9,35.2-35.7,ヤマニンマヒア,武豊,[西]松永幹夫,ミヤケ,ウインアミーリア
2018/08/04,2小倉3,晴,3,3歳未勝利,,ダ1700,16,良,1:45.2,30.9-37.1,サンライズローリエ,松山弘平,[西]崎山博樹,グーテンターク,アフラマズダー
2018/08/04,2小倉3,晴,4,3歳未勝利,,芝1800,16,良,1:46.7,35.2-35.0,センティフォリア,浜中俊,[西]田所秀孝,アリュマージュ,レディーキティ
2018/08/04,2小倉3,晴,5,2歳新馬,,芝1200,12,良,1:09.2,34.1-35.1,ミヤジシルフィード,和田竜二,[西]川村禎彦,アールグランツ,レルシュタープ
2018/08/04,2小倉3,晴,6,3歳未勝利,,ダ1700,16,良,1:47.1,30.0-38.5,メイショウハニー,幸英明,[西]藤沢則雄,ウエスタンマリーヤ,ナムラユメ
2018/08/04,2小倉3,晴,7,3歳未勝利,,芝1200,17,良,1:08.4,33.8-34.6,プリズマティコ,川又賢治,[西]清水久詞,シールヴィクトリー,サナコ
2018/08/04,2小倉3,晴,8,3歳以上500万下,,芝1800,14,良,1:46.7,36.7-34.9,エイシンデジタル,和田竜二,[西]西園正都,マハヴィル,ロードダヴィンチ
2018/08/04,2小倉3,晴,9,都井岬特別(500万下),,芝2000,13,良,1:57.6,34.1-35.6,センテリュオ,北村友一,[西]高野友和,ノーブルカリナン,オスカールビー
2018/08/04,2小倉3,晴,10,指宿特別(500万下),,ダ1700,12,良,1:44.4,29.4-37.0,スズカフリオーソ,鮫島克駿,[西]藤沢則雄,メイショウラケーテ,フォースライン
2018/08/04,2小倉3,晴,11,九州スポーツ杯(1000万下),,芝1200,11,良,1:07.7,33.4-34.3,エントリーチケット,アヴドゥ,[西]宮徹,アドマイヤデライト,ジュンヴァルロ
2018/08/04,2小倉3,晴,12,3歳以上500万下,,ダ1000,11,良,0:58.7,34.2-35.9,ミスズマンボ,荻野極,[西]安田翔伍,ゼットパール,エッシャー
2018/07/29,1札幌2,晴,1,2歳未勝利,,芝1200,8,良,1:09.8,35.2-34.6,キタイ,岩田康誠,[東]杉浦宏昭,ドゥシャンパーニュ,スワローテイルジグ
2018/07/29,1札幌2,晴,2,3歳未勝利,,ダ1000,12,良,0:59.2,35.4-35.3,サトノブレイズ,丸山元気,[東]萩原清,ハードカウント,ロードレジェンド
2018/07/29,1札幌2,晴,3,3歳未勝利,,ダ1700,14,良,1:48.5,29.8-40.0,ハギノアグレッシブ,ルメール,[西]松田国英,キングズテソーロ,スイートレモネード
2018/07/29,1札幌2,晴,4,3歳未勝利,,芝1500,14,良,1:28.8,29.7-35.4,サクラユニヴァース,モレイラ,[東]高柳瑞樹,サンライズシェル,ラグナーズルート
2018/07/29,1札幌2,晴,5,2歳新馬,,芝1800,10,良,1:54.2,40.2-34.6,クラージュゲリエ,モレイラ,[西]池江泰寿,レッドヴィータ,ハギノアップロード
