開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2018/01/14,1京都5,曇,7,4歳以上500万下,,芝1800,16,良,1:47.8,35.7-35.0,ミスディレクション,太宰啓介,[西]加藤敬二,ラルク,プロキシマ,4:４歳以上,750.0
2018/01/14,1京都5,曇,8,4歳以上1000万下,,ダ1800,9,稍,1:53.5,38.1-36.4,ミキノトランペット,Ｍ．デム,[西]大橋勇樹,ロードアルペジオ,ドラゴンカップ,4:４歳以上,1050.0
2018/01/14,1京都5,曇,9,雅S(1600万下),,ダ1800,11,稍,1:52.9,37.7-38.0,カフェリュウジン,Ｍ．デム,[東]和田雄二,ホーリーブレイズ,シロニイ,4:４歳以上,1820.0
2018/01/14,1京都5,曇,10,紅梅S(OP),,芝1400,9,良,1:22.7,35.3-35.1,モルトアレグロ,Ｍ．デム,[東]武井亮,ラブカンプー,グリエルマ,2:３歳,1900.0
2018/01/14,1京都5,曇,11,日経新春杯(G2),,芝2400,12,良,2:26.3,36.0-34.6,パフォーマプロミス,Ｍ．デム,[西]藤原英昭,ロードヴァンドール,ガンコ,4:４歳以上,5700.0
2018/01/14,1京都5,曇,12,4歳以上1000万下,,芝2000,13,良,2:01.0,37.2-35.3,アドマイヤエイカン,岩田康誠,[西]須貝尚介,ブラックプラチナム,スズカディープ,4:４歳以上,1050.0
2018/01/13,1中山4,晴,1,3歳未勝利,,ダ1200,16,良,1:13.2,34.4-38.8,ノボベイビー,森泰斗,[東]天間昭一,オペラカイジン,タイセイレーベン,2:３歳,500.0
2018/01/13,1中山4,晴,2,3歳未勝利,,ダ1800,16,良,1:57.7,38.1-40.6,ノアダイヤモンド,柴田大知,[東]大江原哲,カグラヤルージュ,ラインアストリア,2:３歳,500.0
2018/01/13,1中山4,晴,3,3歳未勝利,,ダ1800,16,良,1:55.5,38.2-38.4,フォーマイセルフ,武士沢友,[東]小桧山悟,カガスター,タイセイカレッジ,2:３歳,500.0
2018/01/13,1中山4,晴,4,3歳新馬,,ダ1200,16,良,1:13.0,34.0-39.0,トウカイパシオン,江田照男,[東]菊川正達,プリームムロジンカ,アスールダリア,2:３歳,600.0
2018/01/13,1中山4,晴,5,3歳新馬,,芝1600,16,良,1:37.1,36.5-35.8,エピックスター,柴田善臣,[東]田村康仁,パルクデラモール,レッドラフェスタ,2:３歳,600.0
2018/01/13,1中山4,晴,6,3歳未勝利,,芝2000,16,良,2:03.0,37.4-36.0,ムーンライトナイト,森泰斗,[東]久保田貴,モンテグロッソ,アモーレミオ,2:３歳,500.0
2018/01/13,1中山4,晴,7,4歳以上500万下,,ダ1800,16,良,1:54.5,36.4-39.5,ポップアップスター,田辺裕信,[東]金成貴史,キングドラゴン,コットンボウル,4:４歳以上,750.0
2018/01/13,1中山4,晴,8,4歳以上1000万下,,ダ1200,16,良,1:11.2,34.4-36.8,ハットラブ,柴山雄一,[東]菊沢隆徳,スビールアスール,マンカストラップ,4:４歳以上,1050.0
2018/01/13,1中山4,晴,9,菜の花賞(500万下),,芝1600,12,良,1:36.0,36.4-35.2,オハナ,石橋脩,[東]堀宣行,ダンツクレイオー,ラソワドール,2:３歳,1000.0
2018/01/13,1中山4,晴,10,初富士S(1600万下),,芝1800,10,良,1:49.5,38.7-34.8,サトノスティング,横山典弘,[東]的場均,ウイングチップ,カレンリスベット,4:４歳以上,1820.0
2018/01/13,1中山4,晴,11,ジャニュアリーS(OP),,ダ1200,15,良,1:10.4,33.9-36.5,ベストマッチョ,内田博幸,[東]手塚貴久,マッチレスヒーロー,ベック,4:４歳以上,2200.0
2018/01/13,1中山4,晴,12,4歳以上1000万下,,芝1200,16,良,1:08.6,33.5-35.1,ダイトウキョウ,田辺裕信,[東]戸田博文,ショウナンアエラ,ワイナルダム,4:４歳以上,1050.0
2018/01/13,1中京1,晴,1,3歳未勝利,,ダ1800,15,稍,1:54.8,38.3-37.7,グランデミノル,四位洋文,[西]本田優,ピリカクル,テイエムソレイユ,2:３歳,500.0
2018/01/13,1中京1,晴,2,3歳未勝利,,ダ1900,13,稍,2:03.9,31.6-38.9,クリノカポネ,藤岡佑介,[西]谷潔,ロビンズソング,オウケンキング,2:３歳,500.0
