開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2009/09/06,3小倉8,晴,8,国東特別(500万下),,芝1800,15,良,1:47.8,36.6-35.2,マルイチシンゲキ,太宰啓介,[西]湯窪幸雄,マチカネカミカゼ,ヴィジレ
2009/09/06,3小倉8,晴,9,八幡特別(1000万下),,芝1200,14,良,1:08.6,33.8-34.8,エーシンビーセルズ,鮫島克也,[西]松永昌博,グッドルッキング,ニホンピロシェリー
2009/09/06,3小倉8,晴,10,小倉2歳S(G3),,芝1200,14,良,1:09.0,33.8-35.2,ジュエルオブナイル,鮫島良太,[西]荒川義之,ダッシャーゴーゴー,オレンジティアラ
2009/09/06,3小倉8,晴,11,3歳以上500万下,,ダ1700,16,良,1:46.3,30.0-36.7,エンシャントアーツ,松山弘平,[西]飯田雄三,ミコノス,ワンダースル
2009/09/06,3小倉8,晴,12,3歳以上500万下,,芝2600,16,良,2:40.6,36.3-37.2,ロザリオ,武豊,[西]橋口弘次,シゲルアンビシャス,ジョウノワンダー
2009/09/05,2札幌11,曇,1,2歳未勝利,,ダ1000,12,良,0:59.9,35.9-35.9,スワット,藤田伸二,[東]武市康男,マイネルレガーロ,セントアンズ
2009/09/05,2札幌11,曇,2,2歳未勝利,,芝1500,14,良,1:29.8,29.8-35.8,タガノガルーダ,藤田伸二,[西]本田優,イオス,キタサンスズラン
2009/09/05,2札幌11,曇,3,3歳未勝利,,ダ1700,12,良,1:47.8,31.1-38.8,アドマイヤワンダ,岩田康誠,[東]的場均,トーアミステリー,ニシノアッシュ
2009/09/05,2札幌11,曇,4,3歳未勝利,,芝1200,16,良,1:09.9,34.1-35.8,トリプルスレット,四位洋文,[東]池上昌弘,アグネスロージイ,カワキタラブポップ
2009/09/05,2札幌11,曇,5,3歳未勝利,,ダ1700,13,良,1:46.5,29.6-38.9,ドレッシー,安藤勝己,[西]鮫島一歩,ポイマンドレース,ダークセクター
2009/09/05,2札幌11,曇,6,3歳以上500万下,,ダ1000,12,良,0:58.8,34.2-35.9,ホワイトクルーザー,中舘英二,[東]伊藤圭三,ブライアントパーク,チェアユーアップ
2009/09/05,2札幌11,曇,7,3歳以上500万下,,ダ1700,13,良,1:44.7,30.3-36.9,ジュモー,岩田康誠,[西]池江泰寿,クーノキセキ,フェイドレスシーン
2009/09/05,2札幌11,曇,8,道新スポーツ賞(1000万下),,芝2000,16,良,2:00.3,35.6-36.1,フミノイマージン,藤田伸二,[西]本田優,タガノプルミエール,ボーテセレスト
2009/09/05,2札幌11,曇,9,札幌2歳S(G3),,芝1800,14,良,1:49.7,36.2-35.4,サンディエゴシチー,藤岡佑介,[西]作田誠二,モズ,アーバンウィナー
2009/09/05,2札幌11,曇,10,3歳以上500万下,,ダ1700,13,良,1:44.9,29.4-37.7,ナニハトモアレ,安藤勝己,[西]鮫島一歩,ベルモントガリバー,ルナキッズ
2009/09/05,2札幌11,曇,11,ハーベスト特別(1000万下),,ダ1700,13,良,1:43.8,30.1-35.9,ロラパルーザ,中舘英二,[東]田村康仁,フリソ,コロナグラフ
2009/09/05,2札幌11,曇,12,3歳以上500万下,,芝1200,16,良,1:09.8,34.9-34.9,フリーダムエアー,四位洋文,[西]昆貢,サクライダテン,ヴィーヴァサルーテ
2009/09/05,3新潟7,曇,1,2歳未勝利,,ダ1200,15,良,1:11.6,34.7-36.9,アースサウンド,後藤浩輝,[東]和田正道,セイウンオウサム,シルクパルサー
2009/09/05,3新潟7,晴,2,2歳未勝利,,芝1400,17,良,1:21.8,34.2-35.9,セイコーライコウ,柴田善臣,[東]鈴木康弘,レインスティック,トーセンカルツェ
2009/09/05,3新潟7,晴,3,3歳未勝利,,ダ1800,15,良,1:54.9,36.5-39.7,トゥルーボーン,後藤浩輝,[東]土田稔,サンワードカペラ,トラストブルー
