開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2009/01/17,1中山5,晴,4,3歳新馬,,ダ1200,16,良,1:14.2,34.8-39.4,オーゾラヲマウトキ,三浦皇成,[東]堀宣行,ホワイトホーネット,イグナイトカフェ
2009/01/17,1中山5,晴,5,3歳未勝利,,芝1600,16,良,1:37.1,36.0-36.3,コイクレナイ,木幡初広,[東]宗像義忠,マイネプリンセス,ケージーカンザクラ
2009/01/17,1中山5,晴,6,3歳新馬,,芝2000,16,良,2:08.2,38.7-35.6,ヒシポジション,郷原洋司,[東]中野隆良,ネオアレキサンダー,レイクメリット
2009/01/17,1中山5,晴,7,3歳500万下,,ダ1200,16,良,1:12.3,33.4-38.9,エイシンアマデウス,横山典弘,[東]久保田貴,ニュートン,モアザンスマート
2009/01/17,1中山5,晴,8,4歳以上500万下,,ダ2400,9,良,2:37.3,37.2-38.7,チャイコフスキー,北村宏司,[東]藤沢和雄,フェイクスパ,ウインク
2009/01/17,1中山5,晴,9,初茜賞(1000万下),,ダ1800,16,良,1:55.5,37.5-38.8,ベルモントヤマユリ,後藤浩輝,[東]和田正道,フレンチノワール,グッドチョイス
2009/01/17,1中山5,晴,10,初咲賞(1000万下),,芝2200,15,良,2:15.0,36.8-35.7,スノークラッシャー,松岡正海,[東]清水利章,マイネルファーマ,ラヴォランテ
2009/01/17,1中山5,晴,11,ジャニュアリーS(OP),,ダ1200,16,良,1:09.9,33.4-36.5,ヒシカツリーダー,木幡初広,[西]小島貞博,ヤマノルドルフ,ガブリン
2009/01/17,1中山5,晴,12,4歳以上500万下,,芝1600,16,良,1:35.5,34.7-37.3,シェリルピンク,田中勝春,[東]宗像義忠,アナナス,ミラクルロンド
2009/01/17,1中京3,晴,1,3歳未勝利,,ダ1700,16,良,1:48.2,29.9-38.5,ミリアム,中舘英二,[西]池江泰寿,クリノサンデーママ,フレーバーティー
2009/01/17,1中京3,晴,2,3歳未勝利,,ダ1000,16,良,1:00.9,35.9-37.1,メイショウタカチホ,田中克典,[西]松永昌博,カゼノジュエリー,ノボパガーレ
2009/01/17,1中京3,晴,3,4歳以上500万下,,ダ1700,12,良,1:47.9,30.2-37.6,メルシーヨーク,北村友一,[西]藤岡範士,チノハテマデモ,スズカエルマンボ
2009/01/17,1中京3,晴,4,3歳未勝利,,芝1200,16,良,1:09.9,33.9-36.0,ブライティアピア,丸田恭介,[東]鈴木康弘,マンテンパパ,チャームアンサー
2009/01/17,1中京3,晴,5,3歳未勝利,,芝1800,16,良,1:49.5,36.6-36.1,コスモタイムマシン,川島信二,[西]宮本博,ネイチャーキング,トーホウホープ
2009/01/17,1中京3,晴,6,4歳以上500万下,,ダ1700,13,良,1:47.4,31.2-36.4,マルサンテクニカル,田村太雅,[西]南井克巳,アイソトープ,エアタイタン
2009/01/17,1中京3,晴,7,4歳以上500万下,,ダ1000,16,良,0:59.7,35.7-36.5,デュカス,上村洋行,[東]牧光二,エイシンイッテン,ラスカルデューク
2009/01/17,1中京3,晴,8,4歳以上500万下,,ダ1700,13,良,1:47.1,29.7-38.3,マッシヴエンペラー,芹沢純一,[西]大橋勇樹,ピエナワイルド,ヒシマイスター
2009/01/17,1中京3,晴,9,4歳以上500万下,,芝1800,15,良,1:49.0,35.9-35.7,ケープタウンシチー,丸田恭介,[東]池上昌弘,ファイアレッド,ショウナンライジン
2009/01/17,1中京3,晴,10,はこべら賞(500万下),,ダ1700,16,良,1:47.4,30.1-37.6,メイショウイエミツ,中舘英二,[西]安田伊佐,ドクターラオウ,ジョーメテオ
2009/01/17,1中京3,晴,11,尾頭橋特別(1000万下),,芝2000,13,良,2:01.6,36.7-35.6,ハギノジョイフル,上村洋行,[西]鮫島一歩,ニシノレイチェル,エーシンジーライン
