開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1975/10/12,4京都4,小雨,4,4歳以上300万下,,ダ1900,14,不,2:03.3,,ナラサンザン,福永洋一,武田文吾,ヒカルワカタカ,ヨドベンハー
1975/10/12,4京都4,雨,5,4歳以上未勝利,,障2490,7,不,2:51.4,,ウエスタンホープ,橋口満朗,日迫清,ホウシュウエタン,センコウトラック
1975/10/12,4京都4,小雨,6,3歳新馬,,芝1200,16,不,1:14.5,,ゴールデンタテヤマ,内田国夫,栗田勝,モトフィニックス,ボンベル
1975/10/12,4京都4,小雨,7,アラブ3歳S(OP),,ダ1400,7,不,1:28.5,,マサフミオー,鎌田光也,松田由太郎,シングル,ニシヤマチェス
1975/10/12,4京都4,雨,8,4歳以上800万下,,芝2000,11,不,2:06.6,,エリモカンセイ,西園正都,大根田裕也,ヤマゼントップ,フジノオウジャ
1975/10/12,4京都4,雨,9,京都大賞典(OP),,芝2400,11,不,2:32.5,,イシノマサル,加賀武見,浅野武志,エースコスモ,ニホンピロセダン
1975/10/12,4京都4,小雨,10,宇治川特別(500万下),,芝1400,16,不,1:26.1,,ベルトップ,五十嵐忠男,田所秀雄,サンショウカオリ,アカネムラサキ
1975/10/12,4京都4,曇,11,4歳以上500万下,,ダ1800,13,不,1:54.4,,センタークーガ,五十嵐忠男,田所秀雄,シュウエイホーライ,シュウザンパンチ
1975/10/11,2福島3,曇,1,3歳200万下,,芝1000,7,稍,1:00.9,,サノラッキー,中野渡清一,本郷重彦,サンエトワール,プリンスオー
1975/10/11,2福島3,曇,2,3歳未勝利,,芝1000,6,稍,59.2,,アローエンゼル,星野信幸,橋本輝雄,シャダイマイン,ハイリッキー
1975/10/11,2福島3,曇,3,3歳新馬,,芝1000,6,良,59.1,,ノガタクイン,鈴木庸一,秋山史郎,ニッポールビー,スーパーターフ
1975/10/11,2福島3,晴,4,3歳,,芝1000,5,良,58.4,,ムサシダケ,長田美生,稲葉幸夫,ワカバジョー,マイローデ
1975/10/11,2福島3,晴,5,4歳以上300万下,,芝1800,8,良,1:51.4,,トビテル,伊藤正徳,高木良三,クリシロー,デンタルピューマ
1975/10/11,2福島3,曇,6,4歳以上300万下,,芝1700,10,良,1:44.8,,アイノヒカリ,今村倭夫,成宮明光,チェリールビー,ルナールターフ
1975/10/11,2福島3,曇,7,土湯特別(300万下),,芝1800,8,良,1:50.0,,シンギョク,千田能照,松永光雄,ミノルトウコウ,アーティガン
1975/10/11,2福島3,曇,8,みちのくS(600万下),,芝1700,6,良,1:42.7,,スイノデイビス,坂本恒三,飯塚好次,マサノヒカリ,ケープコード
1975/10/11,2福島3,曇,9,4歳以上300万下,,芝1800,9,良,1:51.2,,ヤクモパレード,山内研二,増本勇,ラセーヌターフ,ラウンドリッチ
1975/10/11,5東京3,曇,1,3歳未勝利,,芝1400,9,良,1:25.5,,ヒロコズチ,加賀武見,西塚十勝,カボシャード,ニッショウフラッグ
1975/10/11,5東京3,曇,2,3歳未勝利,,芝1200,11,良,1:12.5,,ホクトフラワー,吉沢宗一,佐藤正二,ホマレダンサー,ゴットドーター
1975/10/11,5東京3,曇,3,3歳新馬,,芝1200,9,良,1:13.6,,パーシャンブルー,加賀武見,阿部正太郎,ロングタイガー,テツノベンチャー
