開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1975/03/23,1小倉2,晴,5,4歳未勝利,,芝1800,11,良,1:52.7,,タイヨウウエスタン,小野幸治,長浜彦三郎,カネストーム,サンテリー
1975/03/23,1小倉2,晴,6,あすなろ賞(600万下),,芝1800,7,良,1:51.5,,トクニシキ,崎山博樹,松元正雄,ブラックビート,ソウキジン
1975/03/23,1小倉2,晴,7,4歳300万下,,芝1800,13,良,1:52.3,,シーライナー,出口隆義,高橋直,オカセブン,オパールヤシマ
1975/03/23,1小倉2,晴,8,関門橋S(OP),,芝2000,7,良,2:03.5,,フミノヒカリ,西浦勝一,土門健司,ロッコーイチ,キヨリューズキ
1975/03/23,1小倉2,晴,9,皿倉山特別(500万下),,芝1800,6,良,1:51.9,,グランドアポロ,河内洋,武田作十郎,ニットウエイカン,イシノツキ
1975/03/23,1小倉2,晴,10,5歳以上200万下,,芝1700,15,良,1:45.8,,オトワキング,河内洋,元石正雄,マルブツタフト,サカエフラッシュ
1975/03/22,2中山1,晴,1,4歳以上,,ダ1700,5,重,1:51.6,,ハニーヒーロー,畑中久光,柴田寛,ハシイワプリンス,ヒノスズラン
1975/03/22,2中山1,晴,2,4歳未出走,,ダ1200,13,重,1:13.7,,シノブエース,小島太,高木良三,エール,マルヒウブメ
1975/03/22,2中山1,晴,3,4歳未出走,,ダ1200,12,重,1:13.7,,パールアルス,嶋田潤,藤本冨良,ツールドシンボリ,ホーエイカオリ
1975/03/22,2中山1,晴,4,4歳未勝利,,ダ1700,14,重,1:47.0,,ダイニセンザンオー,宮田仁,大久保末吉,レイ,スターウッド
1975/03/22,2中山1,晴,5,4歳未勝利,,ダ1700,14,重,1:48.8,,ネバダフォンテン,古賀一隆,宮沢今朝太郎,クリスミス,ロビンオンワード
1975/03/22,2中山1,晴,6,5歳以上500万下,,ダ1700,9,重,1:47.7,,ファストレイン,佐藤等,田中和一郎,リュウハゴロモ,アローフォンテン
1975/03/22,2中山1,晴,7,4歳300万下,,ダ1700,6,重,1:48.9,,ローンジャガー,津田昭,佐藤勝美,ゴールドビクター,レディーアカツキ
1975/03/22,2中山1,晴,8,障害特別(700万下),,障2710,8,重,3:03.5,,ヒシホダカ,横田吉光,小林勘治郎,サンセツ,ララミーシャダイ
1975/03/22,2中山1,晴,9,5歳以上,,ダ1800,11,重,1:52.1,,ミホノフォード,柴田政人,高松三太,コーヨー,フェアーリュウ
1975/03/22,2中山1,晴,10,鹿島特別(800万下),,芝2000,8,稍,2:05.8,,トウショウロック,加賀武見,阿部正太郎,ビートアゲン,ハバナ
1975/03/22,2中山1,晴,11,山桜賞(300万下),,芝1800,14,稍,1:54.4,,テスコジョオー,小島太,高木良三,トキフラワー,カネハマユー
1975/03/22,2中山1,晴,12,5歳以上400万下,,ダ1700,11,稍,1:47.8,,アンダ,平松修,野平好男,エリモシャープ,ナスノメロディ
1975/03/22,1阪神7,曇,1,4歳未勝利,,ダ1200,8,重,1:15.2,,シルバーパス,飯田明弘,松元正雄,ナナヨーツバキ,ナルタキワールド
1975/03/22,1阪神7,曇,2,4歳未勝利,,ダ1200,9,重,1:14.6,,ノボリアイアン,吉岡八郎,坂口正二,ヤマニンフェルク,タイスイート
