開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1975/04/20,1福島2,晴,2,4歳未勝利,,芝1000,9,良,59.6,,ケンタッキーシロー,谷原義明,大久保末吉,スガソロン,カズノワールド
1975/04/20,1福島2,晴,3,4歳未勝利,,芝1000,8,良,59.5,,シノブキノー,中野渡清一,今津福松,ハーディスイフト,クリシロー
1975/04/20,1福島2,晴,4,4歳未勝利,,芝1700,9,良,1:46.6,,ピサロ,坂本恒三,柄崎義信,シップウ,イシノロッキー
1975/04/20,1福島2,晴,5,4歳未勝利,,芝1800,8,良,1:52.3,,ホンリウ,白石一典,橋本輝雄,ラッキーフォックス,チハヤタキオン
1975/04/20,1福島2,晴,6,ひめさゆり賞(300万下),,芝1800,9,良,1:52.0,,メドースポート,矢野一博,阿部正太郎,エドチドリ,アニースポート
1975/04/20,1福島2,晴,7,阿武隈特別(800万下),,芝1800,10,良,1:49.7,,カネアケビ,矢野一博,阿部正太郎,アサヒマリー,ハバナ
1975/04/20,1福島2,晴,8,飯盛山特別(200万下),,芝2000,6,良,2:03.9,,ローヤルメーカー,坂本恒三,柄崎義信,ヤマカントウ,イシノハナ
1975/04/20,1福島2,晴,9,5歳以上500万下,,芝1800,9,良,1:50.7,,グランドオーカン,増沢末夫,勝又忠,アサカキング,リュウラップ
1975/04/20,3東京1,晴,1,4歳未勝利,,ダ1400,8,良,1:28.5,,ハクシュウ,伊藤正徳,尾形藤吉,アカネニチリン,コバライジング
1975/04/20,3東京1,晴,2,4歳未勝利,,ダ1600,9,良,1:40.4,,オンワードホレスト,古西勝廣,尾形藤吉,テューダーアサヒ,カミノシゲル
1975/04/20,3東京1,晴,3,4歳未勝利,,ダ1600,10,良,1:41.0,,エクセルスター,清水利章,藤本冨良,スターウッド,シバリオー
1975/04/20,3東京1,曇,4,4歳300万下,,芝1400,9,良,1:25.7,,レディーアカツキ,畠山重則,勝又忠,シシオー,エリーゼターフ
1975/04/20,3東京1,曇,5,ゆきやなぎ賞(300万下),,芝1600,8,良,1:37.6,,パールアルス,嶋田潤,藤本冨良,メジロウンリウ,ナスノスピード
1975/04/20,3東京1,曇,6,5歳以上500万下,,芝1600,5,良,1:37.1,,サクラムサシ,仙葉秋弘,久保田彦之,ソロナーハード,コマツルギ
1975/04/20,3東京1,曇,7,京王杯スプリングハン(OP),,芝1800,4,良,1:48.6,,キクノオー,横山富雄,山岡,スズフラッグ,ナスノチグサ
1975/04/20,3東京1,曇,8,丹沢特別(500万下),,芝2000,5,良,2:03.5,,ナスノオーカン,田村正光,稲葉幸夫,スズリュウマ,モンテダイオー
1975/04/20,3東京1,曇,9,5歳以上700万下,,芝1800,5,良,1:51.0,,チェッカーフラッグ,吉永正人,松山吉三郎,キクオーカン,キクミツル
1975/04/20,2阪神8,曇,1,4歳未勝利,,ダ1200,10,良,1:15.4,,ナナヨーツバキ,豊田将志,渋川久作,マルコマホマレ,ナインファースト
1975/04/20,2阪神8,曇,2,4歳未勝利,,ダ1700,10,良,1:50.2,,シーベスト,川端義雄,高橋直,カスガローラ,ラッキーサイコー
1975/04/20,2阪神8,曇,3,4歳未勝利,,ダ1700,8,良,1:50.1,,タツミバシ,田島日出雄,島崎宏,マチカネノカオリ,ダラノン
