開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
2005/09/04,3新潟8,曇,1,2歳未勝利,,芝1600,14,重,1:37.3,36.6-35.3,ユキノアサカゼ,小林淳一,[東]根本康広,キープユアスマイル,マイネリーリオ,1:２歳,500.0
2005/09/04,3新潟8,曇,2,3歳未勝利,,ダ1200,15,重,1:12.7,35.2-37.5,ニシノオウヒ,柴田大知,[東]栗田博憲,ダイワオリエント,トップカレント,2:３歳,500.0
2005/09/04,3新潟8,曇,3,3歳未勝利,,ダ1800,15,重,1:54.3,36.1-39.1,オリエンタルバード,内田博幸,[東]菊川正達,チアズラスティ,サンタマリアシチー,2:３歳,500.0
2005/09/04,3新潟8,曇,4,障害3歳以上未勝利,,障2850,9,重,3:10.2,107.0-0.0,デンコウマッハ,嘉堂信雄,[西]福島勝,バンチフラワー,セントラルオーカン,3:３歳以上,850.0
2005/09/04,3新潟8,曇,5,2歳新馬,,芝1400,18,重,1:24.8,35.7-36.7,トーヨーエーピー,田中勝春,[東]成島英春,フィールドカイザー,コスモスカイライン,1:２歳,700.0
2005/09/04,3新潟8,曇,6,3歳未勝利,,芝2000,17,重,2:04.0,35.7-36.8,シルクバッカス,田中勝春,[東]河野通文,グランドフォース,スナークボーイ,2:３歳,500.0
2005/09/04,3新潟8,曇,7,3歳以上500万下,,ダ1800,15,重,1:52.8,36.5-37.9,ヒロノタイタン,丹内祐次,[東]清水美波,ウザンホマレオー,エムエスゴールド,3:３歳以上,750.0
2005/09/04,3新潟8,雨,8,3歳以上500万下,,芝1000,18,稍,0:55.9,33.0-33.6,ツクバコンサート,後藤浩輝,[東]大江原哲,テンカジョウ,キャンドルアイス,3:３歳以上,750.0
2005/09/04,3新潟8,曇,9,瓢湖特別(500万下),,芝2200,18,重,2:15.7,34.5-37.8,ロードスフィーダ,柴田善臣,[東]伊藤正徳,パルエクスプレス,ラムタラプリンス,3:３歳以上,1050.0
2005/09/04,3新潟8,曇,10,両津湾特別(1000万下),,ダ1800,14,重,1:52.0,35.8-37.1,ナムラゼウス,南田雅昭,[東]南田美知,スライストップ,セフティーミキオー,3:３歳以上,1450.0
2005/09/04,3新潟8,曇,11,新潟2歳S(G3),,芝1600,18,重,1:35.0,35.2-34.6,ショウナンタキオン,田中勝春,[東]上原博之,ニシノフジムスメ,コスモミール,1:２歳,3200.0
2005/09/04,3新潟8,曇,12,3歳以上500万下,,ダ1200,14,重,1:11.1,34.4-36.7,セイウンヲツカム,田中勝春,[東]手塚貴久,ユーワインパルス,シルクエレメント,3:３歳以上,750.0
2005/09/04,3小倉8,晴,1,2歳未勝利,,芝1200,12,良,1:08.8,33.7-35.1,ユウカージナル,小牧太,[西]松元茂樹,ビーチフェスタ,ステラゴールド,1:２歳,500.0
2005/09/04,3小倉8,晴,2,2歳未勝利,,芝1800,14,良,1:50.5,37.0-35.9,メイショウサムソン,石橋守,[西]瀬戸口勉,キングエンペラー,サンレイマック,1:２歳,500.0
2005/09/04,3小倉8,晴,3,3歳未勝利,,ダ1000,14,良,0:58.8,34.1-36.1,スズカデヒア,柴原央明,[西]藤沢則雄,ナムラサンカ,ニケウイングス,2:３歳,500.0
2005/09/04,3小倉8,晴,4,3歳未勝利,,ダ1700,15,良,1:48.7,30.1-39.7,カシノバズライト,武豊,[西]梅内忍,アグネスヘルメス,フォグキャスケード,2:３歳,500.0
2005/09/04,3小倉8,曇,5,3歳未勝利,,芝1200,18,良,1:09.4,33.3-36.1,ユニバーサルピース,福永祐一,[西]坂口正大,クラクエンキャット,ビオラトリコローレ,2:３歳,500.0
2005/09/04,3小倉8,小雨,6,3歳未勝利,,芝1800,16,良,1:48.9,36.5-36.0,シゲルスグレモノ,安藤勝己,[西]坪憲章,ナリタプレリュード,ジェネシス,2:３歳,500.0
2005/09/04,3小倉8,小雨,7,3歳以上500万下,,ダ1000,14,良,0:58.9,33.8-36.2,ルネッサンスフェア,鮫島良太,[西]加用正,チャームダイヤ,ビッグジェム,3:３歳以上,750.0
2005/09/04,3小倉8,小雨,8,3歳以上500万下,,芝1200,18,良,1:08.3,32.7-35.6,プライムアクトレス,武豊,[西]藤岡健一,シアトルビューティ,タイキミューズ,3:３歳以上,750.0
