開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1988/10/08,6東京1,小雨,5,4歳以上400万下,,ダ1700,9,重,1:44.7,30.0-38.3,ビクトリアエース,柴田善臣,[東]中野隆良,ダイナスクエア,ロングナオキ,3:３歳以上,600.0
1988/10/08,6東京1,小雨,6,4歳以上400万下,,ダ1400,9,重,1:25.5,34.9-38.7,パーティジョーク,木幡初広,[東]稲葉幸夫,カネイチスルスミ,マルゴレンヌ,3:３歳以上,600.0
1988/10/08,6東京1,小雨,7,4歳以上400万下,,芝1800,15,良,1:49.6,35.3-36.8,アサカガバナー,的場均,[東]元石正雄,ムッシュバーブ,ソダカツオー,3:３歳以上,600.0
1988/10/08,6東京1,小雨,8,サフラン賞(400万下),,芝1600,9,良,1:37.3,35.1-37.9,エレクトロアート,柴田政人,[東]高松邦男,メドレー,フジミマドリード,1:２歳,790.0
1988/10/08,6東京1,小雨,9,錦秋特別(900万下),,ダ1400,11,重,1:24.3,35.4-37.1,タチバナビゼン,蛯沢誠治,[東]成宮明光,リーガルシンセイ,トラフィライト,3:３歳以上,1080.0
1988/10/08,6東京1,小雨,10,オクトーバーS(1400万下),,芝2300,11,良,2:22.3,30.1-37.5,ハナキリュウ,柴田善臣,[東]中野隆良,レイクブラック,アサクサキャリア,3:３歳以上,1350.0
1988/10/08,6東京1,小雨,11,4歳以上900万下,,芝1800,9,良,1:49.7,35.6-37.1,スイートセシール,柴田政人,[東]佐々木亜,セブンアイリス,ファーストコール,3:３歳以上,800.0
1988/10/08,4京都1,曇,1,3歳未勝利,,ダ1200,6,稍,1:14.1,36.1-38.0,エイユウスワロー,岩元市三,[西]古川平,リファインドガール,フラワーサンライズ,1:２歳,430.0
1988/10/08,4京都1,曇,2,3歳未勝利,,ダ1400,12,稍,1:28.9,35.9-40.7,マドンナマーチ,武豊,[西]中村均,ヤナイジョージ,フミノシンゲキ,1:２歳,260.0
1988/10/08,4京都1,曇,3,3歳新馬,,ダ1200,12,稍,1:13.4,36.3-37.1,スターサンシャイン,岡冨俊一,[西]中村覚之,ワイティノーザン,ユウアイティー,1:２歳,520.0
1988/10/08,4京都1,曇,4,3歳新馬,,芝1400,16,良,1:24.6,35.3-37.7,コスモテイオー,村本善之,[西]福永甲,エイシンタウラス,ドラマチックボーイ,1:２歳,520.0
1988/10/08,4京都1,曇,5,障害4歳以上OP,,障3290,6,良,3:42.2,108.0-0.0,リアルテイオウ,平田秀也,[西]佐藤勇,ラガーシェブロン,ケンセイムサシ,3:３歳以上,1200.0
1988/10/08,4京都1,曇,6,4歳以上400万下,,ダ1800,15,良,1:52.1,36.9-38.2,ノスタルジア,河内洋,[西]田中良平,サンキョウアーサー,リキマナード,3:３歳以上,600.0
1988/10/08,4京都1,曇,7,4歳以上400万下,,芝2400,16,良,2:29.3,36.8-36.1,マツチカラ,田原成貴,[西]伊藤修司,メジロラギン,トップファイナル,3:３歳以上,600.0
1988/10/08,4京都1,曇,8,4歳以上900万下,,ダ1800,9,良,1:51.3,36.5-38.8,ケイコバン,武豊,[西]浅見国一,マイネシャイネ,マーベラスボーイ,3:３歳以上,800.0
1988/10/08,4京都1,曇,9,黄菊賞(400万下),,芝1600,6,良,1:37.0,34.3-38.0,タッチアンドエース,斉藤博美,[西]斉藤義美,ムービースター,エイシンファイヤー,1:２歳,790.0
1988/10/08,4京都1,曇,10,桂川特別(900万下),,芝2000,13,良,2:02.5,37.2-36.4,キンコーレディー,村本善之,[西]田中耕太,エイシンラセーヌ,ダンツカーラー,3:３歳以上,1080.0
1988/10/08,4京都1,曇,11,オパールS(OP),,芝1200,10,良,1:09.9,34.5-35.4,マックスビューティ,武豊,[西]伊藤雄二,エイシンハピネス,ラガーブラック,3:３歳以上,1740.0
1988/10/08,4京都1,曇,12,4歳以上900万下,,ダ1800,8,良,1:51.8,37.9-37.0,ミスターテンリ,北川和典,[西]渡辺栄,ジョキングワン,トキノマイテイ,3:３歳以上,800.0
1988/10/02,3福島2,晴,1,3歳未勝利,,ダ1000,5,稍,1:01.6,36.0-37.6,グレートファイター,鈴木寿,[東]尾形盛次,サンライトセンプー,アイノヒロイン,1:２歳,260.0
