開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
1988/09/03,2新潟7,曇,5,4歳未勝利,,芝1800,12,良,1:50.2,36.9-36.6,ツキノクラマ,増沢末夫,[東]矢野幸夫,シンボリビアスカ,アンサーズラッキー
1988/09/03,2新潟7,晴,6,4歳未勝利,,芝1600,12,良,1:36.3,34.8-36.8,ニイタカヤマ,横田吉光,[東]秋山史郎,セントラルクロス,シュタインカイザー
1988/09/03,2新潟7,晴,7,八海山特別(400万下),,ダ1700,11,良,1:49.9,31.1-40.3,リンドファスト,坂本勝美,[東]諏訪富三,マイアスナロ,ファストタイカン
1988/09/03,2新潟7,晴,8,角田山特別(400万下),,芝1400,14,良,1:21.7,33.6-36.4,ブルーパール,田村正光,[東]矢野幸夫,アーティクル,スピーディシルク
1988/09/03,2新潟7,晴,9,佐渡S(900万下),,芝2000,14,良,2:02.2,37.0-36.6,ビゼンタカチホ,蛯沢誠治,[東]成宮明光,キクカロイヤル,ニオーダタミ
1988/09/03,2新潟7,晴,10,4歳以上400万下,,芝1800,11,良,1:48.9,36.2-36.9,ヤシマプリンス,竹原啓二,[東]松山康久,ミスカルメン,プレイズネイチャ
1988/09/03,3小倉7,晴,1,3歳未勝利,,芝1200,7,良,1:12.5,35.2-37.3,ファンファンロマン,岩元市三,[西]布施正,フラワーサンライズ,タカチホオー
1988/09/03,3小倉7,晴,2,3歳新馬,,芝1000,8,良,1:00.3,35.8-36.4,ヤマニンカツラオ,土肥幸広,[西]吉永猛,ハルノウミ,ホーマンセイコー
1988/09/03,3小倉7,晴,3,4歳未勝利,,芝1700,10,良,1:45.8,30.0-39.3,ニホンピロエナジー,田島信行,[西]田中良平,ロングマリア,イズミケリー
1988/09/03,3小倉7,晴,4,障害4歳以上400万下,,障2950,8,良,3:16.5,,ワイドガール,原田聖二,[西]内藤繁春,ケンセイムサシ,マチカネキビダンゴ
1988/09/03,3小倉7,晴,5,4歳未勝利,,ダ1700,12,良,1:51.5,31.1-41.9,イズミサウンド,上野清章,[西]日迫良一,プリティスマイル,サンキンエイト
1988/09/03,3小倉7,晴,6,4歳未勝利,,芝2000,10,良,2:04.8,37.9-37.1,ワンダーメルベーユ,岸滋彦,[西]藤岡範士,キンセンロイヤル,カルストンフェイス
1988/09/03,3小倉7,曇,7,4歳未勝利,,芝1700,11,良,1:45.8,31.0-37.6,シルバービオレ,南井克巳,[西]内藤繁春,コウエイアーチ,ジンアロー
1988/09/03,3小倉7,曇,8,高千穂特別(400万下),,芝1200,11,良,1:10.9,34.1-36.8,ラッキーヤマト,南井克巳,[西]内藤繁春,マヤノカオリ,カモンレディー
1988/09/03,3小倉7,曇,9,九重特別(400万下),,芝1800,8,良,1:51.8,38.2-37.1,クローズアップ,横山雄一,[西]清田十一,リネンレディー,サンライズスマート
1988/09/03,3小倉7,曇,10,桜島特別(900万下),,ダ1700,10,良,1:49.9,30.8-41.2,ラッキーデージ,岩元市三,[西]布施正,テンザンヒムカ,イブキノタチバナ
1988/09/03,3小倉7,曇,11,4歳以上400万下,,芝1700,14,良,1:45.0,31.1-37.1,アグネスハヤテ,清山宏明,[西]大根田裕,センターガバメント,オーゴンフレンド
1988/08/28,1函館8,小雨,1,4歳未勝利,,ダ1700,9,重,1:48.9,29.7-41.6,メジロコロラド,武豊,[西]池江泰郎,メジロシャーリー,インターエンブレム
1988/08/28,1函館8,小雨,2,4歳未勝利,,芝1800,13,稍,1:51.7,35.2-39.5,アサクサガーデン,郷原洋行,[東]保田隆芳,セフティボルドー,ニホンピロシャンテ
1988/08/28,1函館8,小雨,3,3歳新馬,,芝1200,8,稍,1:12.1,34.2-37.9,メジロモントレー,柏崎正次,[東]奥平真治,ダイイチマッハ,ユートホース
