開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬,年齢制限,一着賞金
1988/01/16,1中山5,曇,6,4歳以上400万下,,ダ1800,12,良,1:53.9,37.8-38.7,メジロチナール,的場均,[東]佐藤林次,サンオブダン,ペガサスシンボリ,3:３歳以上,600.0
1988/01/16,1中山5,晴,7,4歳以上400万下,,ダ1800,13,良,1:53.9,36.8-39.0,ドウカンリマンド,蛯名利弘,[東]山田要一,ケンタッキーパイク,チャンピオンメダル,3:３歳以上,600.0
1988/01/16,1中山5,曇,8,4歳以上400万下,,ダ1200,16,良,1:12.1,34.0-38.1,ホーンオーギ,柴田政人,[東]山岡浩久,グリーンデザート,ハニーブルース,3:３歳以上,600.0
1988/01/16,1中山5,曇,9,福寿草特別(400万下),,ダ1800,10,良,1:53.5,37.5-38.5,ビソアスイート,岡部幸雄,[東]高橋英夫,ポタリング,スロクマル,2:３歳,790.0
1988/01/16,1中山5,曇,10,新春牝馬特別(900万下),,ダ1800,13,良,1:53.1,36.5-39.3,オキノサヤカ,徳吉一己,[東]森末之助,アイデンノーブル,ネイティブワンダー,3:３歳以上,1080.0
1988/01/16,1中山5,晴,11,睦月賞(1400万下),,芝2000,12,良,2:02.6,36.6-35.3,ウメノシーボン,大塚栄三,[東]田中朋次,アサカツービート,エビスジョウジ,3:３歳以上,1675.0
1988/01/16,1中山5,曇,12,4歳以上900万下,,ダ1800,12,良,1:52.1,36.4-38.0,レイトンボーイ,岡部幸雄,[東]清水利章,ジョウテンアンサー,シャイニングスター,3:３歳以上,800.0
1988/01/16,1京都5,晴,1,4歳未勝利,,ダ1800,10,良,1:59.5,38.9-40.9,マチカネアッパレ,増井裕,[西]白井寿昭,ヤマノクイック,キングフジ,2:３歳,260.0
1988/01/16,1京都5,晴,2,4歳未勝利,,ダ1200,8,良,1:15.0,37.1-37.9,マルカフォージュ,加用正,[西]北橋修二,エイシンカンサイ,バンアイリッシュ,2:３歳,430.0
1988/01/16,1京都5,晴,3,4歳未勝利,,ダ1800,13,良,1:55.3,38.1-38.8,グレートドラゴン,松永昌博,[西]高橋成忠,ヤクノフブキ,イチノアミューズ,2:３歳,430.0
1988/01/16,1京都5,晴,4,4歳以上400万下,,ダ1400,12,良,1:25.4,35.6-37.9,ワンダーエステート,塩村克己,[西]田之上勲,ダイマナー,ベアラントラブ,3:３歳以上,600.0
1988/01/16,1京都5,晴,5,障害4歳以上未勝利,,障3000,11,良,3:25.6,107.0-0.0,マロンウッド,林満明,[西]松田博資,メイショウガゼール,リアルセンチュリー,3:３歳以上,750.0
1988/01/16,1京都5,晴,6,4歳新馬,,ダ1200,13,良,1:14.3,35.8-38.5,シノーポリー,河内洋,[西]浅見国一,ニホンピロピュアー,スペインランド,2:３歳,520.0
1988/01/16,1京都5,晴,7,4歳以上400万下,,ダ1800,13,良,1:54.1,36.7-38.7,ヤマトアスカ,田原成貴,[西]大久保正,サルノテンショオー,バンブータロー,3:３歳以上,600.0
1988/01/16,1京都5,晴,8,4歳以上400万下,,ダ1400,12,良,1:26.4,35.6-38.7,アメリカングレート,武豊,[西]中村好夫,グランドデューク,アルマターボ,3:３歳以上,600.0
1988/01/16,1京都5,晴,9,白梅賞(400万下),,ダ1200,10,良,1:13.6,36.1-37.5,エーコーシーザー,田原成貴,[西]安田伊佐,ラブミィテンダー,バンブーメモリー,2:３歳,790.0
1988/01/16,1京都5,晴,10,西陣特別(900万下),,ダ1800,16,良,1:52.8,37.0-37.1,ロマンオークス,岩元市三,[西]新川恵,リワードダンサー,ライトサザーン,3:３歳以上,1080.0
1988/01/16,1京都5,晴,11,寿賞(1400万下),,芝2000,16,良,2:02.2,35.9-36.5,アルファジェス,松永昌博,[西]松永善晴,ローズイバロン,キングシリユース,3:３歳以上,1350.0
1988/01/16,1京都5,曇,12,4歳以上900万下,,ダ1400,16,良,1:25.9,35.9-37.5,ビューティフル,河内洋,[西]田中良平,ヘルメスアンジェラ,ルックボーイ,3:３歳以上,800.0
1988/01/10,1中山4,晴,1,4歳未勝利,,ダ1800,10,重,1:56.4,39.3-38.3,メイセイフェザー,大塚栄三,[東]吉野勇,ナカゾネオー,ロングランシチー,2:３歳,430.0
